device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
7462863151,0,1,nan,nan,nan,14.77263069152832,30.24944305419922,660.0237426757812,nan,nan,nan,0.4714629054069519,0.42916014790534973,0.5217633247375488,0,1,nan,nan,nan,-273.8209533691406,294.65338134765625,99.19921112060547,nan,nan,0.05568980053067207,0.14423781633377075,0,1,nan,3.7671661376953125
7462874254,0,1,nan,nan,nan,14.682697296142578,30.316165924072266,659.8896484375,nan,nan,nan,0.4716491103172302,0.4289471209049225,0.5214976668357849,0,1,nan,nan,nan,-275.14337158203125,293.90191650390625,98.92569732666016,nan,nan,0.05353642255067825,0.14655278623104095,0,1,nan,3.7613525390625
7462885357,0,1,nan,nan,nan,14.536308288574219,30.441226959228516,659.6568603515625,nan,nan,nan,0.4719512462615967,0.4285508394241333,0.5210376977920532,0,1,nan,nan,nan,-274.4943542480469,293.9874572753906,98.95681762695312,nan,nan,0.0545932874083519,0.1462893784046173,0,1,nan,3.7639923095703125
7462896460,0,1,nan,nan,nan,14.459224700927734,30.540342330932617,659.53369140625,nan,nan,nan,0.4721095561981201,0.42824602127075195,0.5207974910736084,0,1,nan,nan,nan,-274.7237854003906,294.34246826171875,99.0860595703125,nan,nan,0.05421970784664154,0.1451956331729889,0,1,nan,3.7704315185546875
7462907563,0,1,nan,nan,nan,14.398942947387695,30.63701629638672,659.4234008789062,nan,nan,nan,0.47223231196403503,0.4279504120349884,0.5205835103988647,0,1,nan,nan,nan,-275.02252197265625,294.2973327636719,99.06963348388672,nan,nan,0.05373328551650047,0.14533469080924988,0,1,nan,3.775909423828125
7462918666,0,1,nan,nan,nan,14.300908088684082,30.797285079956055,659.30712890625,nan,nan,nan,0.4724349081516266,0.4274691343307495,0.5203619599342346,0,1,nan,nan,nan,-275.0231018066406,294.2110290527344,99.03822326660156,nan,nan,0.05373227223753929,0.14560052752494812,0,1,nan,3.7794342041015625
7462929770,0,1,nan,nan,nan,14.241558074951172,30.851879119873047,659.2797241210938,nan,nan,nan,0.47256073355674744,0.4273059368133545,0.5203096866607666,0,1,nan,nan,nan,-275.7051696777344,294.14251708984375,99.01329803466797,nan,nan,0.05262162536382675,0.1458115428686142,0,1,nan,3.777557373046875
7462940873,0,1,nan,nan,nan,14.186287879943848,30.860477447509766,659.27734375,nan,nan,nan,0.4726800322532654,0.42727893590927124,0.5203033685684204,0,1,nan,nan,nan,-274.4019470214844,293.4618225097656,98.7655258178711,nan,nan,0.054743751883506775,0.14790862798690796,0,1,nan,3.784759521484375
7462951976,0,1,nan,nan,nan,14.095078468322754,30.80695152282715,659.2596435546875,nan,nan,nan,0.4728779196739197,0.4274279475212097,0.5202590227127075,0,1,nan,nan,nan,-274.797607421875,293.7177734375,98.85865020751953,nan,nan,0.054099492728710175,0.14712019264698029,0,1,nan,3.7872772216796875
7462963079,0,1,nan,nan,nan,14.033676147460938,30.738351821899414,659.233154296875,nan,nan,nan,0.4730112850666046,0.4276202917098999,0.5201971530914307,0,1,nan,nan,nan,-273.8172912597656,293.1785888671875,98.66239929199219,nan,nan,0.055695775896310806,0.14878109097480774,0,1,nan,3.7978363037109375
7462974182,0,1,nan,nan,nan,13.957447052001953,30.657325744628906,659.2042846679688,nan,nan,nan,0.4731769859790802,0.427847683429718,0.5201287865638733,0,1,nan,nan,nan,-274.0650634765625,292.4186706542969,98.38585662841797,nan,nan,0.05529233440756798,0.1511220932006836,0,1,nan,3.7972869873046875
7462985285,0,1,nan,nan,nan,13.826441764831543,30.546422958374023,659.0721435546875,nan,nan,nan,0.4734571576118469,0.42814573645591736,0.5198490023612976,0,1,nan,nan,nan,-273.39361572265625,291.9249572753906,98.20611572265625,nan,nan,0.05638565495610237,0.1526431441307068,0,1,nan,3.797882080078125
