device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
1526926840,1,1,-35.83328628540039,-35.947635650634766,743.5780029296875,22.742488861083984,-32.3116340637207,743.9620361328125,0.5737918615341187,0.6069108843803406,0.6906167268753052,0.46122312545776367,0.599240779876709,0.6900212168693542,1,1,92.10227966308594,158.72470092773438,49.72517013549805,109.19538879394531,164.17709350585938,51.709659576416016,0.6515360474586487,0.5629802346229553,0.6793694496154785,0.546183705329895,1,1,2.8737030029296875,2.9271392822265625
1526937943,1,1,-35.74125671386719,-35.95049285888672,744.03076171875,22.857643127441406,-32.31096267700195,744.3272705078125,0.5735728144645691,0.606865406036377,0.6915114521980286,0.4610233008861542,0.5992014408111572,0.6907575726509094,1,1,91.70594024658203,161.467529296875,50.723480224609375,108.25162506103516,162.62490844726562,51.14471435546875,0.6508907079696655,0.554530680179596,0.6778326630592346,0.5509653091430664,1,1,2.869140625,2.938323974609375
1526949046,1,1,-35.65236282348633,-35.93467712402344,744.482177734375,23.002124786376953,-32.31681823730469,744.8312377929688,0.5733596682548523,0.6067723035812378,0.6924022436141968,0.4607756733894348,0.5991642475128174,0.691773533821106,1,1,90.31961822509766,160.15037536621094,50.244102478027344,108.21392822265625,163.46363830566406,51.44997024536133,0.6486333608627319,0.5585882663726807,0.6777713298797607,0.5483815670013428,1,1,2.8716278076171875,2.940826416015625
1526960150,1,1,-35.55256271362305,-35.92991638183594,745.0138549804688,23.157930374145508,-32.33012771606445,745.3690185546875,0.5731188058853149,0.6066980957984924,0.6934531331062317,0.4605088531970978,0.5991426110267639,0.6928583979606628,1,1,91.3808364868164,160.7301483154297,50.45515060424805,108.95841217041016,163.68267822265625,51.52969741821289,0.6503613591194153,0.5568023324012756,0.6789835691452026,0.5477068424224854,1,1,2.8662109375,2.9347686767578125
1526971253,1,1,-35.46329116821289,-35.9506721496582,745.386474609375,23.250442504882812,-32.36375045776367,745.6724243164062,0.572913646697998,0.606708288192749,0.6941902041435242,0.4603502154350281,0.599197268486023,0.6934730410575867,1,1,89.9899673461914,159.25439453125,49.918006896972656,109.65447235107422,165.5245361328125,52.20011520385742,0.64809650182724,0.5613483786582947,0.6801169514656067,0.5420327186584473,1,1,2.868316650390625,2.9226837158203125
1526982356,1,1,-35.38181686401367,-36.006038665771484,745.6661376953125,23.38736343383789,-32.43831253051758,745.9883422851562,0.5727329254150391,0.6068180203437805,0.6947458386421204,0.4601083993911743,0.5993562340736389,0.6941190361976624,1,1,91.3161849975586,159.20860290527344,49.901309967041016,107.92025756835938,164.57981872558594,51.85630416870117,0.6502559781074524,0.5614895224571228,0.677293062210083,0.5449429154396057,1,1,2.86212158203125,2.9239654541015625
1526993459,1,1,-35.27369689941406,-36.10338592529297,746.02099609375,23.523794174194336,-32.5439453125,746.3363647460938,0.5724954605102539,0.6070263981819153,0.6954531073570251,0.45987021923065186,0.5995907783508301,0.6948317885398865,1,1,90.37811279296875,160.45408630371094,50.35459899902344,108.836669921875,162.8953857421875,51.24320602416992,0.6487285494804382,0.5576528906822205,0.6787853240966797,0.5501320958137512,1,1,2.8668060302734375,2.927581787109375
1527004562,1,1,-35.20797348022461,-36.18231201171875,746.2685546875,23.61683464050293,-32.623680114746094,746.5341186523438,0.5723487138748169,0.6071996092796326,0.695948600769043,0.45970577001571655,0.5997746586799622,0.6952394843101501,1,1,93.21278381347656,159.5684356689453,50.03224182128906,107.25081634521484,160.81341552734375,50.48539352416992,0.6533443331718445,0.5603811740875244,0.6762029528617859,0.5565457940101624,1,1,2.871673583984375,2.9445037841796875
1527015665,1,1,-35.12837600708008,-36.25644302368164,746.5300903320312,23.722423553466797,-32.7348747253418,746.8292846679688,0.5721741318702698,0.607358992099762,0.6964700818061829,0.45952388644218445,0.6000280976295471,0.695845365524292,1,1,91.08609771728516,157.1848907470703,49.164703369140625,109.38995361328125,160.7612762451172,50.46638870239258,0.6498813629150391,0.5677239298820496,0.6796862483024597,0.5567064881324768,1,1,2.8862457275390625,2.9427032470703125
1527026768,1,1,-35.048526763916016,-36.35259246826172,746.8466796875,23.840078353881836,-32.85947036743164,747.14453125,0.5719946622848511,0.6075677275657654,0.6971036195755005,0.45932063460350037,0.6003134846687317,0.6964932680130005,1,1,92.6734848022461,157.69102478027344,49.34896469116211,109.2911148071289,162.0756378173828,50.94477081298828,0.6524662375450134,0.5661647319793701,0.6795253157615662,0.5526573657989502,1,1,2.8658294677734375,2.9397125244140625
