device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
1049878661,1,1,-34.77112579345703,49.53627014160156,775.2669067382812,37.4139289855957,50.925052642822266,775.21533203125,0.5671367645263672,0.39328673481941223,0.7552512288093567,0.4342162013053894,0.39196062088012695,0.7555732131004333,1,1,-33.3720817565918,223.18450927734375,73.18663024902344,-31.94693374633789,227.21200561523438,74.6525650024414,0.4472215175628662,0.3644051253795624,0.4495421051979065,0.35199791193008423,1,1,3.46270751953125,3.5623321533203125
1049889764,1,1,-34.8088493347168,49.45479965209961,774.9299926757812,37.317935943603516,50.8541374206543,774.876708984375,0.5672354102134705,0.3934324085712433,0.7545725107192993,0.43436384201049805,0.392077773809433,0.7548796534538269,1,1,-31.905344009399414,223.9683380126953,73.4719009399414,-31.36544418334961,227.5440673828125,74.7734375,0.4496099352836609,0.36199048161506653,0.45048901438713074,0.350974977016449,1,1,3.4724578857421875,3.5631866455078125
1049900867,1,1,-34.81337356567383,49.436527252197266,774.7293701171875,37.273841857910156,50.82738494873047,774.708251953125,0.5672604441642761,0.3934454619884491,0.7541706562042236,0.43443045020103455,0.3921152651309967,0.7545361518859863,1,1,-32.633140563964844,221.55311584472656,72.59286499023438,-29.783788681030273,227.5679473876953,74.78211212158203,0.4484248161315918,0.3694307804107666,0.45306456089019775,0.3509015142917633,1,1,3.4759521484375,3.56475830078125
1049911971,1,1,-34.8217658996582,49.42072677612305,774.5692138671875,37.23861312866211,50.81746292114258,774.5480346679688,0.5672892928123474,0.39345869421958923,0.753849983215332,0.43448111414909363,0.39211300015449524,0.7542121410369873,1,1,-32.31734848022461,221.55859375,72.59485626220703,-30.44941520690918,227.25344848632812,74.66763305664062,0.4489390552043915,0.36941397190093994,0.45198071002960205,0.35187041759490967,1,1,3.4766082763671875,3.565673828125
1049923074,1,1,-34.845333099365234,49.397884368896484,774.1805419921875,37.155921936035156,50.81524658203125,774.1422729492188,0.5673649907112122,0.3934527039527893,0.7530741095542908,0.43459707498550415,0.39205121994018555,0.7533950209617615,1,1,-31.626415252685547,222.00497436523438,72.7573013305664,-30.17974853515625,225.31105041503906,73.96065521240234,0.45006412267684937,0.36803892254829407,0.4524197578430176,0.35785412788391113,1,1,3.4810943603515625,3.5673370361328125
1049934177,1,1,-34.87498474121094,49.398780822753906,774.0470581054688,37.12479019165039,50.83198165893555,774.0277709960938,0.5674304962158203,0.3934285342693329,0.7528107762336731,0.43464377522468567,0.39199087023735046,0.7531660199165344,1,1,-28.89313316345215,224.38702392578125,73.62432098388672,-31.723634719848633,224.7601318359375,73.76012420654297,0.4545147716999054,0.3607006072998047,0.4499058127403259,0.359551340341568,1,1,3.4873046875,3.5688018798828125
1049945280,1,1,-34.892486572265625,49.42355728149414,773.9814453125,37.080806732177734,50.8577766418457,773.9639892578125,0.5674676299095154,0.3933567404747009,0.7526847124099731,0.4347185790538788,0.39191603660583496,0.7530379891395569,1,1,-30.045679092407227,224.60130310058594,73.70230865478516,-32.349979400634766,224.6439208984375,73.71782684326172,0.45263800024986267,0.36004048585891724,0.44888588786125183,0.3599093556404114,1,1,3.490325927734375,3.5751495361328125
1049956383,1,1,-34.9423713684082,49.49276351928711,773.820068359375,36.975013732910156,50.938175201416016,773.80615234375,0.5675714015960693,0.3931595981121063,0.7523763179779053,0.4348978102207184,0.39169010519981384,0.752723753452301,1,1,-31.038936614990234,222.58056640625,72.96686553955078,-33.27086639404297,222.17796325683594,72.82029724121094,0.4510207176208496,0.3662656247615814,0.44738635420799255,0.3675059378147125,1,1,3.4872589111328125,3.588531494140625
1049967486,1,1,-34.98320007324219,49.53620147705078,773.7753295898438,36.9216194152832,50.97323226928711,773.7731323242188,0.5676494836807251,0.39304450154304504,0.7522961497306824,0.43499255180358887,0.39159709215164185,0.7526574730873108,1,1,-32.35438919067383,221.38682556152344,72.5323715209961,-32.60306167602539,221.91253662109375,72.72367095947266,0.448878675699234,0.3699430227279663,0.44847372174263,0.36832353472709656,1,1,3.484619140625,3.5899810791015625
1049978589,1,1,-35.02803039550781,49.562744140625,773.7825927734375,36.85890197753906,51.009944915771484,773.7854614257812,0.5677310228347778,0.39297905564308167,0.7523181438446045,0.4351085126399994,0.39150699973106384,0.7526808977127075,1,1,-33.284706115722656,220.5734100341797,72.236328125,-32.773170471191406,221.97434997558594,72.74614715576172,0.44736379384994507,0.37244880199432373,0.44819676876068115,0.36813321709632874,1,1,3.4911651611328125,3.5909576416015625
1049989692,1,1,-35.138343811035156,49.59327697753906,773.7944946289062,36.7099494934082,51.04686737060547,773.811279296875,0.5679329037666321,0.392902672290802,0.7523558139801025,0.43538469076156616,0.391416072845459,0.7527231574058533,1,1,-34.063499450683594,221.75741577148438,72.66728210449219,-31.386354446411133,223.42849731445312,73.27538299560547,0.44609561562538147,0.3688012957572937,0.4504550099372864,0.36365360021591187,1,1,3.4963531494140625,3.590362548828125
1050000796,1,1,-35.20127868652344,49.59280776977539,773.81494140625,36.644615173339844,51.04891586303711,773.8345336914062,0.5680473446846008,0.39290523529052734,0.7524022459983826,0.4355071187019348,0.3914129137992859,0.752763569355011,1,1,-32.96000289916992,221.51031494140625,72.57733154296875,-31.538475036621094,223.3572998046875,73.2494888305664,0.44789257645606995,0.36956265568733215,0.45020732283592224,0.3638729453086853,1,1,3.5001373291015625,3.593353271484375
1050011899,1,1,-35.247257232666016,49.58179473876953,773.787109375,36.57256317138672,51.043609619140625,773.81103515625,0.5681347846984863,0.39292657375335693,0.7523494958877563,0.4356379508972168,0.3914200961589813,0.7527092099189758,1,1,-32.87076187133789,220.2733154296875,72.12709045410156,-30.590404510498047,224.14022827148438,73.5344467163086,0.4480378329753876,0.37337327003479004,0.45175108313560486,0.3614610731601715,1,1,3.5011749267578125,3.580963134765625
1050023002,1,1,-35.34501647949219,49.5593147277832,773.88916015625,36.457088470458984,51.041316986083984,773.9283447265625,0.5683072209358215,0.3929952085018158,0.7525589466094971,0.4358612298965454,0.3914412260055542,0.7529318928718567,1,1,-32.19826126098633,219.34449768066406,71.7889404296875,-31.875986099243164,221.23727416992188,72.47793579101562,0.4491329789161682,0.37623482942581177,0.449657678604126,0.3704037666320801,1,1,3.503570556640625,3.57171630859375
1050034105,1,1,-35.38151931762695,49.549835205078125,773.9340209960938,36.41034698486328,51.04314422607422,773.9703369140625,0.5683709979057312,0.39302459359169006,0.7526504993438721,0.4359510838985443,0.39144212007522583,0.7530114650726318,1,1,-34.05202865600586,217.67190551757812,71.18017578125,-31.71619987487793,221.86599731445312,72.70675659179688,0.44611436128616333,0.3813873827457428,0.44991791248321533,0.3684670329093933,1,1,3.5066680908203125,3.570159912109375
1050045208,1,1,-35.418373107910156,49.53881072998047,773.9682006835938,36.3715934753418,51.0438232421875,774.0105590820312,0.5684364438056946,0.3930560350418091,0.7527205944061279,0.436026006937027,0.3914458155632019,0.7530882358551025,1,1,-33.985374450683594,217.49449157714844,71.11561584472656,-31.971179962158203,221.81423950195312,72.68793487548828,0.4462229013442993,0.38193386793136597,0.4495026767253876,0.3686264157295227,1,1,3.5040130615234375,3.5773162841796875
1050056311,1,1,-35.4822998046875,49.49494171142578,773.9971313476562,36.29179382324219,51.032962799072266,774.0479125976562,0.5685529112815857,0.3931666314601898,0.7527785897254944,0.4361766278743744,0.3914761543273926,0.7531538009643555,1,1,-33.14437484741211,219.84841918945312,71.97240447998047,-30.871225357055664,223.030029296875,73.13043975830078,0.4475923478603363,0.37468233704566956,0.4512937664985657,0.3648810088634491,1,1,3.5039520263671875,3.5728607177734375
1050067414,1,1,-35.516380310058594,49.456241607666016,774.0294799804688,36.25726318359375,51.02556228637695,774.078125,0.5686139464378357,0.39326590299606323,0.7528412938117981,0.4362430274486542,0.3914982080459595,0.7532097101211548,1,1,-34.41440963745117,221.63125610351562,72.62133026123047,-30.22085952758789,222.38999938964844,72.89750671386719,0.44552433490753174,0.36919015645980835,0.4523528516292572,0.3668527901172638,1,1,3.4913330078125,3.57281494140625
1050078517,1,1,-35.56087112426758,49.42351531982422,774.0948486328125,36.21964645385742,51.00178527832031,774.1536865234375,0.5686912536621094,0.3933553993701935,0.7529714107513428,0.4363194704055786,0.3915676474571228,0.7533537745475769,1,1,-33.409400939941406,221.68386840820312,72.64048767089844,-31.082603454589844,221.96128845214844,72.7414779663086,0.4471607804298401,0.3690280616283417,0.4509495794773102,0.36817339062690735,1,1,3.499053955078125,3.5719451904296875
