device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
9062615273,1,0,-105.06440734863281,80.63097381591797,551.929443359375,nan,nan,nan,0.7735792398452759,0.23358628153800964,0.33519336581230164,nan,nan,nan,1,0,297.2864685058594,329.402587890625,111.84686279296875,nan,nan,nan,0.9856451749801636,0.03718939796090126,nan,nan,1,0,3.215850830078125,nan
9062626376,1,0,-105.04911041259766,80.63868713378906,551.9276123046875,nan,nan,nan,0.7735403776168823,0.23355941474437714,0.33518627285957336,nan,nan,nan,1,0,297.2799072265625,330.8357849121094,112.36853790283203,nan,nan,nan,0.9856343865394592,0.0327741764485836,nan,nan,1,0,3.2220306396484375,nan
9062637479,1,0,-105.04911041259766,80.63868713378906,551.9276123046875,nan,nan,nan,0.7735403776168823,0.23355941474437714,0.33518627285957336,nan,nan,nan,1,0,297.2799072265625,330.8357849121094,112.36853790283203,nan,nan,nan,0.9856343865394592,0.0327741764485836,nan,nan,1,0,3.2220306396484375,nan
9062648582,1,0,-105.04911041259766,80.63868713378906,551.9276123046875,nan,nan,nan,0.7735403776168823,0.23355941474437714,0.33518627285957336,nan,nan,nan,1,0,297.2799072265625,330.8357849121094,112.36853790283203,nan,nan,nan,0.9856343865394592,0.0327741764485836,nan,nan,1,0,3.2220306396484375,nan
9062659685,1,0,-105.03961944580078,80.68638610839844,551.88134765625,nan,nan,nan,0.773536741733551,0.23337174952030182,0.3351063132286072,nan,nan,nan,1,0,295.3202819824219,328.6085510253906,111.55785369873047,nan,nan,nan,0.9824434518814087,0.03963552042841911,nan,nan,1,0,3.2213897705078125,nan
9062670789,1,0,-105.03961944580078,80.68638610839844,551.88134765625,nan,nan,nan,0.773536741733551,0.23337174952030182,0.3351063132286072,nan,nan,nan,1,0,295.3202819824219,328.6085510253906,111.55785369873047,nan,nan,nan,0.9824434518814087,0.03963552042841911,nan,nan,1,0,3.2213897705078125,nan
9062681892,1,0,-105.03961944580078,80.68638610839844,551.88134765625,nan,nan,nan,0.773536741733551,0.23337174952030182,0.3351063132286072,nan,nan,nan,1,0,295.3202819824219,328.6085510253906,111.55785369873047,nan,nan,nan,0.9824434518814087,0.03963552042841911,nan,nan,1,0,3.2213897705078125,nan
9062692995,1,0,-105.06478118896484,80.70825958251953,551.86865234375,nan,nan,nan,0.7736074328422546,0.23328876495361328,0.33509716391563416,nan,nan,nan,1,0,296.7362060546875,330.07904052734375,112.09307861328125,nan,nan,nan,0.9847490787506104,0.03510543704032898,nan,nan,1,0,3.2252655029296875,nan
9062704098,1,0,-105.06478118896484,80.70825958251953,551.86865234375,nan,nan,nan,0.7736074328422546,0.23328876495361328,0.33509716391563416,nan,nan,nan,1,0,296.7362060546875,330.07904052734375,112.09307861328125,nan,nan,nan,0.9847490787506104,0.03510543704032898,nan,nan,1,0,3.2252655029296875,nan
9062715201,1,0,-105.06478118896484,80.70825958251953,551.86865234375,nan,nan,nan,0.7736074328422546,0.23328876495361328,0.33509716391563416,nan,nan,nan,1,0,296.7362060546875,330.07904052734375,112.09307861328125,nan,nan,nan,0.9847490787506104,0.03510543704032898,nan,nan,1,0,3.2252655029296875,nan
