"device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter"
"7151393058,1,1,-47.904747009277344,77.93904876708984,609.3594360351562,18.27851676940918,76.74018096923828,610.8258056640625,0.6142656803131104,0.2707630693912506,0.43237707018852234,0.45941007137298584,0.2775776982307434,0.431797593832016,1,1,-213.2768096923828,124.99773406982422,37.44955825805664,-203.07473754882812"
"7151404161,1,1,-47.90433883666992,77.93292999267578,609.4171752929688,18.29889488220215,76.7358169555664,610.901123046875,0.6142544746398926,0.27080538868904114,0.4324895143508911,0.45936810970306396,0.27762141823768616,0.43194714188575745,1,1,-213.42645263671875,126.08600616455078,37.84565353393555,-203.2110595703125"
"7151415264,1,1,-47.89188766479492,77.91758728027344,609.4705200195312,18.323328018188477,76.7232437133789,610.9495849609375,0.6142160892486572,0.27087515592575073,0.4325893521308899,0.4593149721622467,0.27768030762672424,0.43204161524772644,1,1,-213.02267456054688,125.45870971679688,37.61732864379883,-203.42486572265625"
"7151426367,1,1,-47.8631706237793,77.87553405761719,609.6492309570312,18.378742218017578,76.68355560302734,611.1063232421875,0.6141177415847778,0.27107924222946167,0.43292760848999023,0.4591981768608093,0.2778668701648712,0.43234583735466003,1,1,-212.3720703125,124.65836334228516,37.32607650756836,-203.91802978515625"
"7151437470,1,1,-47.87614822387695,77.86923217773438,609.6533813476562,18.39708137512207,76.66146087646484,611.1146850585938,0.6141476035118103,0.2711000442504883,0.43293628096580505,0.4591565430164337,0.2779395580291748,0.4323580265045166,1,1,-212.54530334472656,123.0192642211914,36.72949981689453,-203.89984130859375"
"7151448573,1,1,-47.88505554199219,77.91866302490234,609.8998413085938,18.32981300354004,76.72052764892578,611.3712158203125,0.6141226291656494,0.2710444927215576,0.43343761563301086,0.45933079719543457,0.2778531312942505,0.4328775703907013,1,1,-225.57591247558594,132.53878784179688,40.194332122802734,-213.0957794189453"
"7151459676,1,1,-47.89841079711914,78.06645965576172,610.2351684570312,18.128868103027344,76.8989486694336,611.6947021484375,0.6140893697738647,0.27071791887283325,0.4341403841972351,0.4598183333873749,0.2774169445037842,0.43355175852775574,1,1,-258.7794494628906,155.43663024902344,48.528438568115234,-235.34353637695312"
"7151470780,1,1,-47.89841079711914,78.06645965576172,610.2351684570312,18.143707275390625,76.94123840332031,611.7933349609375,0.6140893697738647,0.27071791887283325,0.4341403841972351,0.45978978276252747,0.27732452750205994,0.4337589144706726,1,1,-258.7794494628906,155.43663024902344,48.528438568115234,-236.2301788330078"
"7151481883,1,1,-47.89422607421875,78.12457275390625,610.30029296875,18.150981903076172,76.99907684326172,611.8392944335938,0.6140661835670471,0.27056312561035156,0.43428319692611694,0.4597746431827545,0.2771630585193634,0.43386486172676086,1,1,-258.7405700683594,156.0441436767578,48.74955368041992,-238.99496459960938"
"7151492986,1,1,-47.89778518676758,78.24958038330078,610.6658935546875,18.217424392700195,77.10023498535156,612.0961303710938,0.6140052676200867,0.2703205645084381,0.4350384473800659,0.4596357047557831,0.27695149183273315,0.4344034492969513,1,1,-259.2289733886719,159.1585693359375,49.88309860229492,-240.61813354492188"
"7151504089,1,1,-47.89778518676758,78.24958038330078,610.6658935546875,18.248170852661133,77.16571807861328,612.217529296875,0.6140052676200867,0.2703205645084381,0.4350384473800659,0.4595711827278137,0.27679669857025146,0.43466246128082275,1,1,-259.2289733886719,159.1585693359375,49.88309860229492,-242.3804931640625"
"7151515192,1,1,-47.92799377441406,78.33416748046875,610.8831176757812,18.25889778137207,77.22454071044922,612.3892211914062,0.6140344738960266,0.2701433598995209,0.4354942739009857,0.4595571458339691,0.2766815423965454,0.43501830101013184,1,1,-259.90753173828125,161.029296875,50.563995361328125,-242.79734802246094"
"7151526295,1,1,-47.96809005737305,78.42698669433594,610.8147583007812,18.25657844543457,77.28399658203125,612.34814453125,0.6141378879547119,0.26982536911964417,0.43538880348205566,0.45955798029899597,0.27648085355758667,0.43495166301727295,1,1,-259.2821350097656,159.2871856689453,49.929931640625,-242.52517700195312"
"7151537398,1,1,-47.96809005737305,78.42698669433594,610.8147583007812,18.2427978515625,77.28485870361328,612.313232421875,0.6141378879547119,0.26982536911964417,0.43538880348205566,0.4595875144004822,0.27646398544311523,0.4348818361759186,1,1,-259.2821350097656,159.2871856689453,49.929931640625,-240.84762573242188"
"7151548501,1,1,-48.00353240966797,78.41912841796875,610.746826171875,18.230886459350586,77.27618408203125,612.2645874023438,0.6142331957817078,0.2698211669921875,0.43525806069374084,0.4596119523048401,0.27647143602371216,0.434782475233078,1,1,-257.7314453125,159.7259979248047,50.089630126953125,-241.6198272705078"
"7151559605,1,1,-48.05343246459961,78.39037322998047,610.6688232421875,18.208812713623047,77.24456787109375,612.2166137695312,0.614364743232727,0.2698773741722107,0.43510425090789795,0.45966070890426636,0.2765500545501709,0.4346781075000763,1,1,-256.9048767089844,160.90020751953125,50.51697540283203,-241.26123046875"
"7151570708,1,1,-48.05343246459961,78.39037322998047,610.6688232421875,18.19214630126953,77.20844268798828,612.1082763671875,0.614364743232727,0.2698773741722107,0.43510425090789795,0.4596926271915436,0.2766192853450775,0.4344531297683716,1,1,-256.9048767089844,160.90020751953125,50.51697540283203,-240.25148010253906"
"7151581811,1,1,-48.04912567138672,78.34412384033203,610.5426635742188,18.195358276367188,77.16752624511719,612.0150756835938,0.6143787503242493,0.26997077465057373,0.4348422884941101,0.4596794843673706,0.27671003341674805,0.43425819277763367,1,1,-258.088134765625,160.05780029296875,50.21037673950195,-240.1951141357422"
"7151592914,1,1,-48.03553009033203,78.23348999023438,610.380126953125,18.207595825195312,77.0885009765625,611.9014282226562,0.614379346370697,0.2702505588531494,0.4344905912876129,0.45964479446411133,0.27691158652305603,0.4340137839317322,1,1,-257.30999755859375,159.70333862304688,50.08137893676758,-239.82022094726562"
"7151604017,1,1,-48.03553009033203,78.23348999023438,610.380126953125,18.22804069519043,77.04279327392578,611.8622436523438,0.614379346370697,0.2702505588531494,0.4344905912876129,0.4595954716205597,0.2770390808582306,0.43392589688301086,1,1,-257.30999755859375,159.70333862304688,50.08137893676758,-240.1036834716797"
"7151615120,1,1,-47.996551513671875,78.19286346435547,610.3690185546875,18.25153350830078,77.01477813720703,611.8511962890625,0.6142913103103638,0.2703741192817688,0.43445226550102234,0.4595406651496887,0.2771226465702057,0.43389832973480225,1,1,-257.9600830078125,159.67779541015625,50.07207489013672,-239.0493621826172"
"7151626223,1,1,-47.93938064575195,78.16020202636719,610.4741821289062,18.310779571533203,76.97481536865234,611.9223022460938,0.6141394972801208,0.27052026987075806,0.4346431791782379,0.45940878987312317,0.27727675437927246,0.43403294682502747,1,1,-258.3451232910156,158.64024353027344,49.6944580078125,-238.8937225341797"
"7151637326,1,1,-47.93938064575195,78.16020202636719,610.4741821289062,18.316843032836914,76.99536895751953,612.0221557617188,0.6141394972801208,0.27052026987075806,0.4346431791782379,0.459401398897171,0.27725204825401306,0.43423643708229065,1,1,-258.3451232910156,158.64024353027344,49.6944580078125,-244.85934448242188"
"7151648430,1,1,-47.97962188720703,78.21183013916016,610.6441650390625,18.240236282348633,77.04200744628906,612.1548461914062,0.6142016053199768,0.2704262435436249,0.43499866127967834,0.4595883786678314,0.2771560549736023,0.4345068335533142,1,1,-271.9712219238281,162.73435974121094,51.1845817565918,-255.54098510742188"
"7151659533,1,1,-48.0406608581543,78.30984497070312,610.9030151367188,18.014474868774414,77.11912536621094,612.0801391601562,0.6142948865890503,0.27022281289100647,0.4355449080467224,0.4601069688796997,0.2768789529800415,0.4343646168708801,1,1,-287.6859436035156,168.22732543945312,53.183815002441406,-283.4642028808594"
"7151670636,1,1,-48.0406608581543,78.30984497070312,610.9030151367188,17.911911010742188,77.13610076904297,612.0352172851562,0.6142948865890503,0.27022281289100647,0.4355449080467224,0.46034231781959534,0.2768048644065857,0.43427368998527527,1,1,-287.6859436035156,168.22732543945312,53.183815002441406,-293.67724609375"
"7151681739,1,1,-47.74416732788086,78.22901916503906,610.5089721679688,17.779172897338867,77.20926666259766,611.8762817382812,0.6136747598648071,0.27032729983329773,0.43469908833503723,0.4606384336948395,0.2765105366706848,0.433969110250473,1,1,-402.6649475097656,240.85638427734375,79.61869812011719,-303.3609313964844"
"7151692842,1,1,-47.74416732788086,78.22901916503906,610.5089721679688,17.653276443481445,77.34461975097656,611.96337890625,0.6136747598648071,0.27032729983329773,0.43469908833503723,0.46093448996543884,0.2761194705963135,0.43416857719421387,1,1,-402.6649475097656,240.85638427734375,79.61869812011719,-308.1958923339844"
"7151703945,1,1,-47.74416732788086,78.22901916503906,610.5089721679688,17.653276443481445,77.34461975097656,611.96337890625,0.6136747598648071,0.27032729983329773,0.43469908833503723,0.46093448996543884,0.2761194705963135,0.43416857719421387,1,1,-402.6649475097656,240.85638427734375,79.61869812011719,-308.1958923339844"
"7151715048,1,1,-47.92988967895508,78.42790222167969,610.5828857421875,17.559213638305664,77.58724212646484,612.0733642578125,0.6140903234481812,0.2697305679321289,0.43492457270622253,0.4611550271511078,0.27540549635887146,0.4344422519207001,1,1,-403.5646667480469,260.50177001953125,86.76904296875,-308.7568359375"
"7151726151,1,1,-47.92988967895508,78.42790222167969,610.5828857421875,17.58310890197754,77.55529022216797,611.886962890625,0.6140903234481812,0.2697305679321289,0.43492457270622253,0.46108707785606384,0.27543243765830994,0.4340657889842987,1,1,-403.5646667480469,260.50177001953125,86.76904296875,-311.74029541015625"
"7151737255,1,1,-47.92988967895508,78.42790222167969,610.5828857421875,17.58310890197754,77.55529022216797,611.886962890625,0.6140903234481812,0.2697305679321289,0.43492457270622253,0.46108707785606384,0.27543243765830994,0.4340657889842987,1,1,-403.5646667480469,260.50177001953125,86.76904296875,-311.74029541015625"
"7151748358,0,1,nan,nan,nan,17.55756187438965,77.51193237304688,611.636474609375,nan,nan,nan,0.46113020181655884,0.2754678428173065,0.43355676531791687,0,1,nan,nan,nan,-313.2832946777344"
"7151759461,0,1,nan,nan,nan,17.483379364013672,77.41775512695312,611.0477294921875,nan,nan,nan,0.461264431476593,0.27552658319473267,0.43236109614372253,0,1,nan,nan,nan,-314.8189392089844"
"7151770564,0,1,nan,nan,nan,17.495256423950195,77.37525177001953,610.9190673828125,nan,nan,nan,0.46122878789901733,0.27560871839523315,0.4320959448814392,0,1,nan,nan,nan,-316.40985107421875"
"7151781667,0,1,nan,nan,nan,17.454505920410156,77.32943725585938,610.70654296875,nan,nan,nan,0.4613102674484253,0.27566614747047424,0.43166065216064453,0,1,nan,nan,nan,-316.207275390625"
"7151792770,0,1,nan,nan,nan,17.36724853515625,77.25321197509766,610.3538208007812,nan,nan,nan,0.4614914357662201,0.27576160430908203,0.4309370219707489,0,1,nan,nan,nan,-315.9517822265625"
"7151803873,0,1,nan,nan,nan,17.30887222290039,77.20174407958984,610.170654296875,nan,nan,nan,0.4616164565086365,0.2758477032184601,0.4305574893951416,0,1,nan,nan,nan,-316.8721008300781"
"7151814976,0,1,nan,nan,nan,17.238344192504883,77.15117645263672,609.9911499023438,nan,nan,nan,0.4617701768875122,0.2759319841861725,0.43018481135368347,0,1,nan,nan,nan,-315.94293212890625"
"7151826080,0,1,nan,nan,nan,17.105453491210938,77.05736541748047,609.6795043945312,nan,nan,nan,0.46206194162368774,0.2760968506336212,0.42953577637672424,0,1,nan,nan,nan,-314.6482238769531"
"7151837183,0,1,nan,nan,nan,17.0297908782959,77.05237579345703,609.6002807617188,nan,nan,nan,0.46223366260528564,0.276078462600708,0.429373174905777,0,1,nan,nan,nan,-311.1852722167969"
"7151848286,0,1,nan,nan,nan,16.925689697265625,77.00304412841797,609.3502197265625,nan,nan,nan,0.4624614417552948,0.2761300802230835,0.42885899543762207,0,1,nan,nan,nan,-308.8403625488281"
"7151859389,0,1,nan,nan,nan,16.757652282714844,76.94084167480469,608.9579467773438,nan,nan,nan,0.4628298282623291,0.2761635482311249,0.42805615067481995,0,1,nan,nan,nan,-309.22314453125"
"7151870492,0,1,nan,nan,nan,16.757652282714844,76.94084167480469,608.9579467773438,nan,nan,nan,0.4628298282623291,0.2761635482311249,0.42805615067481995,0,1,nan,nan,nan,-309.22314453125"
"7151881595,0,1,nan,nan,nan,16.682525634765625,76.91397094726562,608.7021484375,nan,nan,nan,0.4629892408847809,0.27614402770996094,0.4275379776954651,0,1,nan,nan,nan,-308.6828918457031"
"7151892698,1,1,-48.84707260131836,77.50531005859375,606.4239501953125,16.635963439941406,76.8931884765625,608.2821655273438,0.6170294284820557,0.27090126276016235,0.4266101121902466,0.4630705714225769,0.276041716337204,0.42669713497161865,1,1,-366.8020324707031,253.12673950195312,84.08476257324219,-295.7003173828125"
"7151903801,1,1,-48.84707260131836,77.50531005859375,606.4239501953125,16.635963439941406,76.8931884765625,608.2821655273438,0.6170294284820557,0.27090126276016235,0.4266101121902466,0.4630705714225769,0.276041716337204,0.42669713497161865,1,1,-366.8020324707031,253.12673950195312,84.08476257324219,-295.7003173828125"
"7151914905,1,1,-48.76348876953125,77.49030303955078,605.7919311523438,16.78203582763672,76.83094024658203,607.38671875,0.6169505715370178,0.2706960141658783,0.42534327507019043,0.46266865730285645,0.2758888304233551,0.4249134659767151,1,1,-327.6551818847656,242.64990234375,80.27149963378906,-272.4928283691406"
"7151926008,1,1,-48.587371826171875,77.45870208740234,604.4602661132812,16.981382369995117,76.859130859375,606.8893432617188,0.616783857345581,0.27026209235191345,0.42267370223999023,0.4621654450893402,0.27561154961586,0.4239450693130493,1,1,-245.16952514648438,220.5743408203125,72.23664855957031,-237.1536407470703"
"7151937111,1,1,-48.587371826171875,77.45870208740234,604.4602661132812,16.986371994018555,76.898681640625,607.2371215820312,0.616783857345581,0.27026209235191345,0.42267370223999023,0.46217671036720276,0.27562540769577026,0.42464500665664673,1,1,-245.16952514648438,220.5743408203125,72.23664855957031,-235.593017578125"
"7151948214,1,1,-48.9149169921875,77.77118682861328,606.6929321289062,16.982961654663086,76.99684143066406,607.8424072265625,0.6171315908432007,0.2701738178730011,0.42722010612487793,0.4622238576412201,0.27555736899375916,0.42587000131607056,1,1,-242.6962432861328,225.16151428222656,73.90619659423828,-235.71763610839844"
"7151959317,1,1,-48.9149169921875,77.77118682861328,606.6929321289062,16.934242248535156,76.97127532958984,607.4666137695312,0.6171315908432007,0.2701738178730011,0.42722010612487793,0.4623129963874817,0.2754870057106018,0.4251156151294708,1,1,-242.6962432861328,225.16151428222656,73.90619659423828,-234.42825317382812"
"7151970420,1,1,-48.9149169921875,77.77118682861328,606.6929321289062,16.901329040527344,76.91399383544922,607.0634155273438,0.6171315908432007,0.2701738178730011,0.42722010612487793,0.4623641073703766,0.27550560235977173,0.4242996871471405,1,1,-242.6962432861328,225.16151428222656,73.90619659423828,-234.18215942382812"
"7151981523,1,1,-48.88369369506836,77.53131103515625,605.0435180664062,16.85724639892578,76.84335327148438,606.6084594726562,0.6173725128173828,0.2702593505382538,0.4238928258419037,0.46243831515312195,0.2755450904369354,0.42337706685066223,1,1,-245.22683715820312,224.00001525878906,73.4834976196289,-233.8349609375"
"7151992626,1,1,-48.88369369506836,77.53131103515625,605.0435180664062,16.80034065246582,76.80681610107422,606.64208984375,0.6173725128173828,0.2702593505382538,0.4238928258419037,0.46257537603378296,0.27567073702812195,0.42343151569366455,1,1,-245.22683715820312,224.00001525878906,73.4834976196289,-233.62188720703125"
"7152003730,1,1,-48.88369369506836,77.53131103515625,605.0435180664062,16.757009506225586,76.78483581542969,606.6468505859375,0.6173725128173828,0.2702593505382538,0.4238928258419037,0.4626781940460205,0.275739848613739,0.4234330952167511,1,1,-245.22683715820312,224.00001525878906,73.4834976196289,-233.81153869628906"
"7152014833,1,1,-49.06064224243164,77.37325286865234,604.9777221679688,16.71378517150879,76.75529479980469,606.6480712890625,0.6178069114685059,0.27072274684906006,0.42375096678733826,0.4627807140350342,0.2758312523365021,0.4234256446361542,1,1,-241.14454650878906,228.97308349609375,75.2935562133789,-233.7049102783203"
"7152025936,1,1,-49.06064224243164,77.37325286865234,604.9777221679688,16.63739013671875,76.71240234375,606.6113891601562,0.6178069114685059,0.27072274684906006,0.42375096678733826,0.462958961725235,0.2759482264518738,0.42333802580833435,1,1,-241.14454650878906,228.97308349609375,75.2935562133789,-234.024169921875"
"7152037039,1,1,-49.06064224243164,77.37325286865234,604.9777221679688,16.586559295654297,76.68307495117188,606.562255859375,0.6178069114685059,0.27072274684906006,0.42375096678733826,0.4630759358406067,0.27601879835128784,0.42323046922683716,1,1,-241.14454650878906,228.97308349609375,75.2935562133789,-233.02438354492188"
"7152048142,1,1,-49.19125747680664,77.3448486328125,604.8003540039062,16.54953956604004,76.68023681640625,606.5195922851562,0.61814945936203,0.2707351744174957,0.42341405153274536,0.4631601870059967,0.2760094106197357,0.42314305901527405,1,1,-241.85415649414062,226.2201690673828,74.29157257080078,-233.2816162109375"
"7152059245,1,1,-49.19125747680664,77.3448486328125,604.8003540039062,16.491548538208008,76.69620513916016,606.4712524414062,0.61814945936203,0.2707351744174957,0.42341405153274536,0.4632928669452667,0.2759380638599396,0.42304810881614685,1,1,-241.85415649414062,226.2201690673828,74.29157257080078,-232.66168212890625"
"7152070348,1,1,-49.19125747680664,77.3448486328125,604.8003540039062,16.478492736816406,76.7349624633789,606.4326171875,0.61814945936203,0.2707351744174957,0.42341405153274536,0.46331995725631714,0.27580082416534424,0.4229804575443268,1,1,-241.85415649414062,226.2201690673828,74.29157257080078,-233.51791381835938"
"7152081451,1,1,-49.20482635498047,77.45142364501953,604.6806640625,16.46879005432129,76.75276947021484,606.3960571289062,0.6182010173797607,0.27035096287727356,0.42320653796195984,0.46333980560302734,0.2757302224636078,0.42291200160980225,1,1,-237.7679901123047,223.4324493408203,73.27691650390625,-233.11373901367188"
"7152092555,1,1,-49.20482635498047,77.45142364501953,604.6806640625,16.452707290649414,76.6883544921875,605.6430053710938,0.6182010173797607,0.27035096287727356,0.42320653796195984,0.46332868933677673,0.2756333649158478,0.4214012324810028,1,1,-237.7679901123047,223.4324493408203,73.27691650390625,-232.31394958496094"
"7152103658,1,1,-49.20482635498047,77.45142364501953,604.6806640625,16.45147705078125,76.63088989257812,605.1986083984375,0.6182010173797607,0.27035096287727356,0.42320653796195984,0.46330323815345764,0.27563753724098206,0.42050525546073914,1,1,-237.7679901123047,223.4324493408203,73.27691650390625,-232.17189025878906"
"7152114761,1,1,-48.930328369140625,77.23283386230469,603.0077514648438,16.46943473815918,76.57396697998047,604.7560424804688,0.61787348985672,0.27036985754966736,0.4197990596294403,0.46323248744010925,0.27564141154289246,0.41961413621902466,1,1,-230.00563049316406,223.4072723388672,73.26770782470703,-229.35693359375"
"7152125864,1,1,-48.930328369140625,77.23283386230469,603.0077514648438,16.53959083557129,76.48668670654297,603.9407958984375,0.61787348985672,0.27036985754966736,0.4197990596294403,0.46301397681236267,0.2755947709083557,0.4179791212081909,1,1,-230.00563049316406,223.4072723388672,73.26770782470703,-214.8500518798828"
"7152136967,1,1,-48.930328369140625,77.23283386230469,603.0077514648438,16.57659912109375,76.44690704345703,603.3921508789062,0.61787348985672,0.27036985754966736,0.4197990596294403,0.4628901481628418,0.2755032181739807,0.4168829321861267,1,1,-230.00563049316406,223.4072723388672,73.26770782470703,-207.8343048095703"
"7152148070,1,1,-48.70118713378906,77.02945709228516,600.952392578125,16.5902042388916,76.40531921386719,602.8421020507812,0.6177236437797546,0.27018284797668457,0.415646493434906,0.46282145380973816,0.27541568875312805,0.41578221321105957,1,1,-212.2572479248047,227.0391082763672,74.58955383300781,-203.42779541015625"
"7152159173,1,1,-48.70118713378906,77.02945709228516,600.952392578125,16.563156127929688,76.40402221679688,602.4382934570312,0.6177236437797546,0.27018284797668457,0.415646493434906,0.46285784244537354,0.2752576768398285,0.414979487657547,1,1,-212.2572479248047,227.0391082763672,74.58955383300781,-204.57395935058594"
"7152170276,1,1,-48.70118713378906,77.02945709228516,600.952392578125,16.538583755493164,76.42057800292969,602.3500366210938,0.6177236437797546,0.27018284797668457,0.415646493434906,0.4629095494747162,0.27516934275627136,0.4148072600364685,1,1,-212.2572479248047,227.0391082763672,74.58955383300781,-204.3566436767578"
"7152181380,1,1,-48.760528564453125,77.08057403564453,600.6521606445312,16.51735496520996,76.4300765991211,602.2706298828125,0.6179199814796448,0.26989588141441345,0.4150753319263458,0.4629541039466858,0.2751067876815796,0.4146510064601898,1,1,-217.00816345214844,225.9217987060547,74.18292999267578,-204.8331756591797"
"7152192483,1,1,-48.760528564453125,77.08057403564453,600.6521606445312,16.491220474243164,76.46687316894531,602.4290771484375,0.6179199814796448,0.26989588141441345,0.4150753319263458,0.463025838136673,0.2750529944896698,0.4149731397628784,1,1,-217.00816345214844,225.9217987060547,74.18292999267578,-204.65736389160156"
