"device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter"
"7183430628,1,1,-25.19304656982422,82.81338500976562,577.3192138671875,42.05286407470703,81.22747802734375,576.071044921875,0.5640729069709778,0.24202172458171844,0.3675448000431061,0.3977415859699249,0.2493647187948227,0.36657482385635376,1,1,139.05593872070312,69.47003173828125,17.239173889160156,125.79863739013672"
"7183441731,1,1,-24.939542770385742,83.09986114501953,577.1876831054688,42.32757568359375,81.53925323486328,575.9149780273438,0.5634514093399048,0.24102601408958435,0.36734434962272644,0.3970242142677307,0.2482750415802002,0.3663932979106903,1,1,124.96529388427734,73.79373931884766,18.812898635864258,114.08019256591797"
"7183452834,1,1,-24.880891799926758,83.2154541015625,576.8573608398438,42.32752227783203,81.71156311035156,575.51123046875,0.5633368492126465,0.2404901683330536,0.36671900749206543,0.3969445526599884,0.24751867353916168,0.3656441569328308,1,1,105.86454010009766,81.86043548583984,21.74892807006836,97.8836669921875"
"7183463937,1,1,-24.91792106628418,83.47290802001953,577.2817993164062,42.31679153442383,81.96475982666016,575.8902587890625,0.5633774995803833,0.2398432344198227,0.36763501167297363,0.3970346450805664,0.24685931205749512,0.3664622902870178,1,1,75.77786254882812,91.24695587158203,25.16534423828125,77.27692413330078"
"7183475040,1,1,-24.95317840576172,83.78863525390625,577.8268432617188,42.30295181274414,82.37608337402344,576.4331665039062,0.563399612903595,0.2390633076429367,0.368806391954422,0.39715835452079773,0.2457560896873474,0.36764806509017944,1,1,51.81839370727539,101.09487915039062,28.749658584594727,49.861019134521484"
"7183486143,1,1,-24.932514190673828,83.89530944824219,578.2530517578125,42.41384506225586,82.5413589477539,576.93505859375,0.5633018612861633,0.23891738057136536,0.36967799067497253,0.39697280526161194,0.245450958609581,0.36870190501213074,1,1,48.83927917480469,101.55923461914062,28.918682098388672,45.46247100830078"
"7183497246,1,1,-24.8580265045166,83.87591552734375,577.8726196289062,42.49729537963867,82.53926849365234,576.6195068359375,0.5631573796272278,0.23880192637443542,0.3689137101173401,0.3967079818248749,0.2453133910894394,0.3680904507637024,1,1,52.8726921081543,100.09028625488281,28.384035110473633,47.34132766723633"
"7183508350,1,1,-24.76554298400879,83.88578796386719,577.3128662109375,42.63838195800781,82.55462646484375,576.054443359375,0.5629856586456299,0.23850463330745697,0.36780187487602234,0.39625313878059387,0.24500331282615662,0.36699962615966797,1,1,45.56378173828125,101.6900863647461,28.96630859375,42.39747619628906"
"7183519453,1,1,-24.745758056640625,83.88715362548828,576.9927978515625,42.657135009765625,82.56782531738281,575.6624145507812,0.5629692673683167,0.23834718763828278,0.36716771125793457,0.3961329460144043,0.24477627873420715,0.3662320673465729,1,1,46.53274917602539,101.59349060058594,28.93113899230957,41.384544372558594"
"7183530556,1,1,-24.7448787689209,83.93998718261719,576.8587646484375,42.67935562133789,82.61500549316406,575.5562744140625,0.5629792213439941,0.23810863494873047,0.3669177293777466,0.3960566520690918,0.24457143247127533,0.3660391867160797,1,1,47.588401794433594,101.62995910644531,28.94439697265625,40.24983596801758"
"7183541659,1,1,-24.75640106201172,84.00944519042969,576.7153930664062,42.70455551147461,82.67871856689453,575.4175415039062,0.5630202889442444,0.23781020939350128,0.36665526032447815,0.39596647024154663,0.24429675936698914,0.36578699946403503,1,1,48.460941314697266,100.1053237915039,28.389497756958008,41.749473571777344"
"7183552762,1,1,-24.75538444519043,84.0223617553711,576.689208984375,42.73634338378906,82.67266082763672,575.3919677734375,0.5630201101303101,0.23775501549243927,0.36660706996917725,0.39588305354118347,0.24430601298809052,0.3657393753528595,1,1,47.72426986694336,100.82504272460938,28.651453018188477,41.777408599853516"
"7183563865,1,1,-24.729503631591797,83.97488403320312,576.4636840820312,42.76350402832031,82.61781311035156,575.2047119140625,0.5629804134368896,0.2378038913011551,0.3661452531814575,0.39578208327293396,0.24439990520477295,0.3653581440448761,1,1,47.520294189453125,100.34768676757812,28.47772216796875,42.49201583862305"
"7183574968,1,1,-24.64470863342285,83.8987045288086,576.2354125976562,42.8917350769043,82.51004028320312,574.962646484375,0.562795877456665,0.23794850707054138,0.3656647801399231,0.3954215347766876,0.2446470707654953,0.3648684024810791,1,1,46.68982696533203,101.66252136230469,28.956281661987305,40.098514556884766"
"7183586071,1,1,-24.59000587463379,83.86602783203125,576.1083984375,42.96260070800781,82.45382690429688,574.8078002929688,0.5626742243766785,0.23799732327461243,0.3653995394706726,0.3952180743217468,0.24476271867752075,0.3645572364330292,1,1,49.9138298034668,100.33699035644531,28.473827362060547,40.01062774658203"
"7183597175,1,1,-24.502628326416016,83.85515594482422,575.9971923828125,43.043434143066406,82.42789459228516,574.707763671875,0.5624693632125854,0.23798313736915588,0.3651691973209381,0.39499932527542114,0.24480459094047546,0.3643643856048584,1,1,50.29014587402344,102.92587280273438,29.41608428955078,40.080684661865234"
"7183608278,1,1,-24.334749221801758,83.88267517089844,575.6968994140625,43.224525451660156,82.39014434814453,574.3892822265625,0.5620827674865723,0.23775413632392883,0.3645693361759186,0.39449048042297363,0.24478664994239807,0.3637518286705017,1,1,50.64862823486328,101.14946746826172,28.769542694091797,39.94206619262695"
"7183619381,1,1,-24.215065002441406,83.9130859375,575.6117553710938,43.35829162597656,82.38778686523438,574.273193359375,0.5617937445640564,0.2376174032688141,0.364399790763855,0.39413636922836304,0.24474507570266724,0.36354175209999084,1,1,59.1627082824707,98.12860870361328,27.6700496673584,47.85462951660156"
"7183630484,1,1,-23.94929313659668,83.93663024902344,575.2261352539062,43.42960739135742,82.40083312988281,574.2442016601562,0.5611722469329834,0.23736390471458435,0.36362195014953613,0.3939533829689026,0.24469111859798431,0.36349889636039734,1,1,80.16207885742188,91.45377349853516,25.240623474121094,49.84556579589844"
"7183641587,1,1,-23.469581604003906,84.05064392089844,574.8740844726562,43.6392936706543,82.41069030761719,574.2317504882812,0.560012936592102,0.2368358075618744,0.3629196882247925,0.3934302031993866,0.2446610927581787,0.36350855231285095,1,1,123.19746398925781,88.29434967041016,24.090688705444336,69.48914337158203"
"7183652690,1,1,-23.31836700439453,84.1475830078125,574.7506103515625,44.285552978515625,82.6980209350586,573.59375,0.5596466064453125,0.23646137118339539,0.36269140243530273,0.3916931748390198,0.2434341311454773,0.3624284565448761,1,1,129.9952392578125,88.38957214355469,24.125328063964844,115.789306640625"
"7183663793,1,1,-23.28972816467285,84.44049835205078,575.5692749023438,44.29302215576172,82.8808822631836,574.5531616210938,0.5594882369041443,0.23589231073856354,0.3643926978111267,0.39185720682144165,0.2432841807603836,0.36437535285949707,1,1,132.94766235351562,90.56342315673828,24.916536331176758,117.94261932373047"
"7183674896,1,1,-23.30059242248535,84.7229995727539,576.2708740234375,44.33030319213867,83.00969696044922,574.6800537109375,0.5594395995140076,0.235300675034523,0.36586278676986694,0.39178594946861267,0.2429199367761612,0.3646681010723114,1,1,130.57412719726562,87.14530181884766,23.67240333557129,120.2827377319336"
"7183686000,1,1,-23.37017250061035,84.95521545410156,576.563232421875,44.3443717956543,83.13111114501953,574.8690185546875,0.5595771074295044,0.23467442393302917,0.3665139079093933,0.39178466796875,0.24260888993740082,0.3650778830051422,1,1,133.80581665039062,87.23448944091797,23.704885482788086,121.07076263427734"
"7183697103,1,1,-23.465843200683594,85.08554077148438,575.7221069335938,44.2928466796875,83.14768981933594,574.5642700195312,0.5598913431167603,0.23382967710494995,0.36489686369895935,0.3918524980545044,0.2424072027206421,0.36447325348854065,1,1,132.80023193359375,86.99797058105469,23.618803024291992,121.3802490234375"
"7183708206,1,1,-23.555280685424805,85.10503387451172,575.4317626953125,44.1323127746582,83.17083740234375,574.0174560546875,0.5601407289505005,0.23361943662166595,0.3643358051776886,0.3921436667442322,0.24206390976905823,0.3633762300014496,1,1,132.2158203125,88.76902770996094,24.263412475585938,121.03324890136719"
"7183719309,1,1,-23.629573822021484,85.1252212524414,575.2054443359375,44.02600860595703,83.1679458618164,573.7460327148438,0.5603464841842651,0.23343871533870697,0.3639002740383148,0.39235493540763855,0.24193981289863586,0.36282360553741455,1,1,131.38040161132812,89.21430206298828,24.425485610961914,119.71817779541016"
"7183730412,1,1,-23.75521469116211,85.1143798828125,574.8296508789062,43.91507339477539,83.14691162109375,573.4638061523438,0.560695469379425,0.23328496515750885,0.36316442489624023,0.39257630705833435,0.24187035858631134,0.3622438907623291,1,1,131.57901000976562,89.7091293334961,24.6055850982666,119.10773468017578"
"7183741515,1,1,-24.01881980895996,85.10749816894531,574.1826782226562,43.58222579956055,83.09962463378906,572.83251953125,0.5614144802093506,0.23297885060310364,0.3619052767753601,0.39328309893608093,0.24171212315559387,0.36093419790267944,1,1,128.1060333251953,90.54576873779297,24.91010856628418,116.52275848388672"
"7183752618,1,1,-24.168624877929688,85.12152862548828,573.8065185546875,43.26939010620117,83.11067199707031,572.3796997070312,0.5618242025375366,0.23274095356464386,0.3611782193183899,0.393974244594574,0.2414460927248001,0.35999682545661926,1,1,114.23536682128906,103.92865753173828,29.781085968017578,106.97468566894531"
"7183763721,1,1,-24.419374465942383,85.27206420898438,573.7908935546875,42.94163131713867,83.2394790649414,572.391357421875,0.5624450445175171,0.23222441971302032,0.36121252179145813,0.3947892487049103,0.241010844707489,0.3600080609321594,1,1,92.01624298095703,128.15235900878906,38.597801208496094,94.21964263916016"
"7183774825,1,1,-24.911102294921875,85.57550048828125,573.60205078125,42.07804870605469,83.62324523925781,572.2498168945312,0.5636788010597229,0.23110556602478027,0.3609703481197357,0.396902859210968,0.23963388800621033,0.35971251130104065,1,1,54.265838623046875,186.65554809570312,59.89122772216797,63.1507453918457"
"7183785928,1,1,-25.140933990478516,85.7287368774414,573.7310180664062,41.70848846435547,83.85266876220703,572.4214477539062,0.5642326474189758,0.23065254092216492,0.3612902760505676,0.3978489935398102,0.23894020915031433,0.3600640892982483,1,1,45.123451232910156,206.6387481689453,67.16451263427734,52.52876663208008"
"7183797031,1,1,-25.418167114257812,85.82008361816406,573.2724609375,41.4309196472168,83.89005279541016,572.0965576171875,0.5649682283401489,0.23011039197444916,0.3604353070259094,0.39847931265830994,0.23864765465259552,0.3593939244747162,1,1,42.00700378417969,224.69039916992188,73.73477172851562,51.2492561340332"
"7183808134,1,1,-25.897417068481445,86.04325866699219,572.8546142578125,40.897090911865234,84.05073547363281,571.741455078125,0.5661999583244324,0.22914202511310577,0.3597181439399719,0.3997403383255005,0.23792009055614471,0.3586637079715729,1,1,34.19143295288086,249.1520538330078,82.63806915283203,47.90365219116211"
"7183819237,1,1,-26.08234214782715,86.14627075195312,572.6618041992188,40.61454772949219,84.14739990234375,571.5186157226562,0.5666787028312683,0.2286960929632187,0.3593842685222626,0.4004017412662506,0.23747903108596802,0.3582121729850769,1,1,33.43004608154297,254.96458435058594,84.75366973876953,46.77743911743164"
"7183830340,1,1,-26.319631576538086,86.27751159667969,572.4539184570312,40.56422424316406,84.23125457763672,571.4931030273438,0.5672891139984131,0.22814643383026123,0.3590341806411743,0.40052032470703125,0.23718582093715668,0.3581792116165161,1,1,30.59958267211914,263.32415771484375,87.79627227783203,44.457393646240234"
"7183841443,1,1,-26.742830276489258,86.4805908203125,572.1489868164062,39.97597122192383,84.40714263916016,571.1904296875,0.5683724880218506,0.22730126976966858,0.35853111743927,0.40192875266075134,0.23642931878566742,0.3575511574745178,1,1,32.94571304321289,274.4638366699219,91.85081481933594,46.81982421875"
"7183852546,1,1,-26.921615600585938,86.5299072265625,571.9523315429688,39.638187408447266,84.482177734375,570.8779296875,0.5688392519950867,0.2270309329032898,0.35817381739616394,0.40271425247192383,0.23601305484771729,0.35690978169441223,1,1,37.654762268066406,275.40020751953125,92.19164276123047,52.73847198486328"
"7183863650,1,1,-27.158599853515625,86.5521011352539,571.6309814453125,39.638187408447266,84.482177734375,570.8779296875,0.5694665908813477,0.22678519785404205,0.3575678765773773,0.40271425247192383,0.23601305484771729,0.35690978169441223,1,1,43.218162536621094,272.9849548339844,91.31256103515625,52.73847198486328"
"7183874753,1,1,-27.640363693237305,86.57328796386719,570.9509887695312,39.05432891845703,84.53966522216797,570.082275390625,0.5707479119300842,0.22635091841220856,0.3562767207622528,0.40403124690055847,0.23540760576725006,0.35527661442756653,1,1,48.54518508911133,270.2407531738281,90.3137435913086,51.29171371459961"
"7183885856,1,1,-27.850400924682617,86.57662963867188,570.669189453125,38.70921325683594,84.58136749267578,569.6372680664062,0.5713059902191162,0.22618834674358368,0.3557412028312683,0.404815673828125,0.23503558337688446,0.35436388850212097,1,1,48.479129791259766,270.4679870605469,90.39645385742188,48.56523895263672"
"7183896959,1,1,-28.114421844482422,86.60713958740234,570.3827514648438,38.70921325683594,84.58136749267578,569.6372680664062,0.5719994306564331,0.22593048214912415,0.35521021485328674,0.404815673828125,0.23503558337688446,0.35436388850212097,1,1,47.87580108642578,271.5212707519531,90.7798080444336,48.56523895263672"
"7183908062,1,1,-28.628223419189453,86.65758514404297,569.9193725585938,38.11006164550781,84.69622039794922,569.1439819335938,0.5733398199081421,0.22550562024116516,0.3543607294559479,0.4062272012233734,0.23438464105129242,0.3533441126346588,1,1,50.42055892944336,271.9709167480469,90.94342803955078,49.68712615966797"
"7183919165,1,1,-28.81759262084961,86.65129852294922,569.7485961914062,37.78343200683594,84.72362518310547,568.8960571289062,0.5738350749015808,0.2254319041967392,0.3540405333042145,0.407002329826355,0.2341572344303131,0.3528198301792145,1,1,51.36659622192383,271.39837646484375,90.73501586914062,50.42538070678711"
"7183930268,1,1,-29.05044937133789,86.60086822509766,569.5138549804688,37.78343200683594,84.72362518310547,568.8960571289062,0.574448823928833,0.22547106444835663,0.35358521342277527,0.407002329826355,0.2341572344303131,0.3528198301792145,1,1,51.59185791015625,271.6164245605469,90.81436157226562,50.42538070678711"
"7183941371,1,1,-29.480920791625977,86.42524719238281,569.066650390625,37.25521469116211,84.62179565429688,568.403076171875,0.5755888223648071,0.22581201791763306,0.35269299149513245,0.40824583172798157,0.23423199355602264,0.35174793004989624,1,1,51.377750396728516,271.8822326660156,90.91117095947266,50.80607604980469"
"7183952475,1,1,-29.6398868560791,86.3449935913086,568.8900756835938,36.972991943359375,84.53915405273438,568.122802734375,0.5760121941566467,0.22598370909690857,0.3523365557193756,0.4089090824127197,0.234358012676239,0.3511340320110321,1,1,51.93392562866211,270.89508056640625,90.5518798828125,50.913818359375"
"7183963578,1,1,-29.842666625976562,86.20121765136719,568.65478515625,36.972991943359375,84.53915405273438,568.122802734375,0.5765551328659058,0.22633619606494904,0.35184985399246216,0.4089090824127197,0.234358012676239,0.3511340320110321,1,1,52.9575080871582,270.76568603515625,90.50479888916016,50.913818359375"
"7183974681,1,1,-30.246034622192383,85.87954711914062,568.195556640625,36.4754638671875,84.30977630615234,567.6207885742188,0.5776363611221313,0.2271619290113449,0.35088878870010376,0.4100809395313263,0.2348567247390747,0.3500120937824249,1,1,53.93712615966797,269.6030578613281,90.08161926269531,50.865909576416016"
"7183985784,1,1,-30.369892120361328,85.7178955078125,567.9759521484375,36.24396896362305,84.11597442626953,567.2803344726562,0.5779808163642883,0.2275862842798233,0.3504200577735901,0.41061174869537354,0.2353278547525406,0.34925377368927,1,1,56.55897521972656,269.40814208984375,90.01068878173828,56.47928237915039"
"7183996887,1,1,-30.439409255981445,85.4310302734375,567.4315185546875,36.24396896362305,84.11597442626953,567.2803344726562,0.5782349705696106,0.22826799750328064,0.3492668569087982,0.41061174869537354,0.2353278547525406,0.34925377368927,1,1,70.07613372802734,267.5194396972656,89.32324981689453,56.47928237915039"
"7184007990,1,1,-30.477256774902344,84.93262481689453,566.6487426757812,36.1755485534668,83.98591613769531,566.9212036132812,0.5784473419189453,0.22954142093658447,0.3475770354270935,0.4107282757759094,0.23558342456817627,0.34849804639816284,1,1,99.16494750976562,261.4056396484375,87.09801483154297,61.74721908569336"
"7184019093,1,0,-30.527189254760742,84.7860107421875,566.5191040039062,nan,nan,nan,0.5785945057868958,0.22996589541435242,0.3472828269004822,nan,nan,nan,1,0,106.45487976074219,260.4674987792969,86.75656127929688,nan"
"7184030196,1,0,-30.6700439453125,84.72795104980469,566.9971923828125,nan,nan,nan,0.5788931250572205,0.2303956300020218,0.3482252061367035,nan,nan,nan,1,0,107.57359313964844,261.1806640625,87.01614379882812,nan"
"7184041300,1,1,-30.924497604370117,84.63224792480469,567.6539916992188,35.70741271972656,83.51873779296875,567.3551025390625,0.5794492959976196,0.23103587329387665,0.34952160716056824,0.4119890332221985,0.23734289407730103,0.3491600453853607,1,1,104.4957504272461,263.1257629394531,87.72409057617188,124.00198364257812"
"7184052403,1,1,-30.99156951904297,84.61416625976562,567.955078125,35.78925704956055,83.66313934326172,567.5250244140625,0.5795785188674927,0.23124459385871887,0.3501182794570923,0.41180697083473206,0.23694610595703125,0.3495478630065918,1,1,105.93357849121094,263.82977294921875,87.98030853271484,116.02108001708984"
"7184063506,1,1,-31.024381637573242,84.55767822265625,568.0750732421875,35.78925704956055,83.66313934326172,567.5250244140625,0.5796467065811157,0.2314923107624054,0.35034215450286865,0.41180697083473206,0.23694610595703125,0.3495478630065918,1,1,106.17213439941406,264.03204345703125,88.05392456054688,116.02108001708984"
"7184074609,1,1,-31.012371063232422,84.4698715209961,568.364990234375,35.94464874267578,83.93729400634766,567.8475952148438,0.5795806646347046,0.23193152248859406,0.35088780522346497,0.41146159172058105,0.2361934334039688,0.3502841889858246,1,1,106.8945083618164,264.6142578125,88.2658462524414,100.8679428100586"
"7184085712,1,1,-30.969181060791016,84.43335723876953,568.4970092773438,36.30084991455078,84.01687622070312,568.5620727539062,0.5794557929039001,0.2321212887763977,0.3511332869529724,0.4106825292110443,0.23629312217235565,0.35176295042037964,1,1,107.15322875976562,265.6742248535156,88.65164947509766,101.41352081298828"
"7184096815,1,1,-30.868343353271484,84.38282012939453,568.6622314453125,36.30084991455078,84.01687622070312,568.5620727539062,0.5791823267936707,0.23237672448158264,0.35143396258354187,0.4106825292110443,0.23629312217235565,0.35176295042037964,1,1,106.60163116455078,266.0172424316406,88.77650451660156,101.41352081298828"
"7184107918,1,1,-30.65737533569336,84.29121398925781,568.9918212890625,36.30084991455078,84.01687622070312,568.5620727539062,0.5786123871803284,0.23285552859306335,0.35203564167022705,0.4106825292110443,0.23629312217235565,0.35176295042037964,1,1,106.6900405883789,266.4127502441406,88.92044067382812,101.41352081298828"
"7184119021,1,1,-30.558361053466797,84.25544738769531,569.058349609375,36.90188980102539,83.9813461303711,568.8267211914062,0.5783564448356628,0.23301216959953308,0.35214611887931824,0.4092205762863159,0.23656627535820007,0.35235142707824707,1,1,107.15994262695312,264.6100158691406,88.26429748535156,102.93267822265625"
"7184130125,1,1,-30.439842224121094,84.23438262939453,569.2249755859375,36.90188980102539,83.9813461303711,568.8267211914062,0.5780381560325623,0.23317009210586548,0.352456659078598,0.4092205762863159,0.23656627535820007,0.35235142707824707,1,1,106.89380645751953,263.4888916015625,87.85625457763672,102.93267822265625"
"7184141228,1,1,-30.249326705932617,84.22283935546875,569.4210815429688,36.90188980102539,83.9813461303711,568.8267211914062,0.5775355100631714,0.2333136945962906,0.35282066464424133,0.4092205762863159,0.23656627535820007,0.35235142707824707,1,1,108.50210571289062,263.9959411621094,88.04081726074219,102.93267822265625"
"7184152331,1,1,-30.181339263916016,84.2110366821289,569.3980712890625,37.25416946411133,83.95829772949219,568.8657836914062,0.577368438243866,0.2333444356918335,0.35276463627815247,0.40834489464759827,0.23667675256729126,0.3524671494960785,1,1,107.86502075195312,263.7265625,87.94278717041016,102.11827850341797"
"7184163434,1,1,-30.11739730834961,84.21891021728516,569.4118041992188,37.25416946411133,83.95829772949219,568.8657836914062,0.5772061347961426,0.23332761228084564,0.3527873456478119,0.40834489464759827,0.23667675256729126,0.3524671494960785,1,1,107.3242416381836,263.93450927734375,88.01846313476562,102.11827850341797"
"7184174537,1,1,-30.036535263061523,84.24065399169922,569.4261474609375,37.25416946411133,83.95829772949219,568.8657836914062,0.5770009160041809,0.2332654744386673,0.35281360149383545,0.40834489464759827,0.23667675256729126,0.3524671494960785,1,1,107.28360748291016,263.7890319824219,87.96548461914062,102.11827850341797"
"7184185640,1,1,-30.003925323486328,84.2610092163086,569.4461669921875,37.413108825683594,83.89083862304688,568.9343872070312,0.5769160985946655,0.23320874571800232,0.35285571217536926,0.40796002745628357,0.23694215714931488,0.35260364413261414,1,1,107.3221206665039,264.8261413574219,88.34297943115234,108.20355224609375"
"7184196743,1,1,-29.962055206298828,84.28205871582031,569.3816528320312,37.413108825683594,83.89083862304688,568.9343872070312,0.5768187046051025,0.23310814797878265,0.3527300953865051,0.40796002745628357,0.23694215714931488,0.35260364413261414,1,1,108.9764175415039,265.3598937988281,88.5372314453125,108.20355224609375"
"7184207846,1,1,-29.87058448791504,84.34481048583984,569.3201904296875,37.413108825683594,83.89083862304688,568.9343872070312,0.5765954256057739,0.23287184536457062,0.3526175618171692,0.40796002745628357,0.23694215714931488,0.35260364413261414,1,1,108.50453186035156,264.9595031738281,88.3914794921875,108.20355224609375"
"7184218950,1,1,-29.828638076782227,84.38809967041016,569.3095703125,37.63602828979492,83.73013305664062,568.9686279296875,0.5764902830123901,0.23272372782230377,0.35260486602783203,0.40741175413131714,0.23750461637973785,0.3526535630226135,1,1,108.65861511230469,265.25152587890625,88.49775695800781,103.79024505615234"
"7184230053,1,1,-29.77284049987793,84.48719024658203,569.2852783203125,37.63602828979492,83.73013305664062,568.9686279296875,0.5763505697250366,0.23238304257392883,0.352580189704895,0.40741175413131714,0.23750461637973785,0.3526535630226135,1,1,109.67574310302734,265.20208740234375,88.47976684570312,103.79024505615234"
"7184241156,1,1,-29.66649627685547,84.70098114013672,569.185791015625,37.63602828979492,83.73013305664062,568.9686279296875,0.5760901570320129,0.2316238284111023,0.35243529081344604,0.40741175413131714,0.23750461637973785,0.3526535630226135,1,1,109.1815185546875,265.5470886230469,88.60539245605469,103.79024505615234"
"7184252259,1,1,-29.637346267700195,84.80933380126953,569.126220703125,37.746498107910156,83.7490005493164,568.7374877929688,0.5760214328765869,0.2312333583831787,0.3523465692996979,0.4070950746536255,0.23733310401439667,0.35221704840660095,1,1,109.16822052001953,265.33074951171875,88.52664184570312,106.69318389892578"
"7184263362,1,1,-29.62608528137207,84.97834777832031,569.1434326171875,37.746498107910156,83.7490005493164,568.7374877929688,0.5759859681129456,0.23067794740200043,0.35242921113967896,0.4070950746536255,0.23733310401439667,0.35221704840660095,1,1,107.28997039794922,265.2079162597656,88.48194885253906,106.69318389892578"
"7184274465,1,1,-29.699588775634766,85.27593231201172,569.1082763671875,37.746498107910156,83.7490005493164,568.7374877929688,0.5761659741401672,0.22966329753398895,0.352455198764801,0.4070950746536255,0.23733310401439667,0.35221704840660095,1,1,107.77143859863281,264.61444091796875,88.26589965820312,106.69318389892578"
"7184285568,1,1,-29.773731231689453,85.38496398925781,569.0213623046875,37.38261032104492,83.77362823486328,568.2282104492188,0.576359748840332,0.22925232350826263,0.3523234724998474,0.4079204201698303,0.23698651790618896,0.35117125511169434,1,1,106.74298858642578,264.8477478027344,88.35081481933594,102.03404998779297"
"7184296671,1,1,-29.943681716918945,85.52831268310547,568.9984741210938,37.38261032104492,83.77362823486328,568.2282104492188,0.5767846703529358,0.2287548929452896,0.35233837366104126,0.4079204201698303,0.23698651790618896,0.35117125511169434,1,1,105.91930389404297,265.0729064941406,88.43277740478516,102.03404998779297"
