device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
7024704055,1,0,-36.97968673706055,80.16826629638672,634.0845947265625,nan,nan,nan,0.5853153467178345,0.27402934432029724,0.4804025888442993,nan,nan,nan,1,0,284.56915283203125,307.8147888183594,103.98960876464844,nan
7024715158,1,0,-36.98627853393555,80.1733169555664,634.135009765625,nan,nan,nan,0.585323691368103,0.27403321862220764,0.48050451278686523,nan,nan,nan,1,0,283.45953369140625,307.6477966308594,103.9288101196289,nan
7024726261,1,0,-37.006011962890625,80.1463623046875,634.2323608398438,nan,nan,nan,0.5853562951087952,0.27415040135383606,0.48069286346435547,nan,nan,nan,1,0,283.20672607421875,308.82012939453125,104.35545349121094,nan
7024737364,1,0,-37.02318572998047,80.12201690673828,634.249755859375,nan,nan,nan,0.5853934288024902,0.27422937750816345,0.4807232618331909,nan,nan,nan,1,0,284.6769714355469,308.7683410644531,104.33663177490234,nan
7024748467,1,0,-37.02724075317383,80.07547760009766,634.28662109375,nan,nan,nan,0.5853990316390991,0.2743827998638153,0.48078516125679016,nan,nan,nan,1,0,281.2300109863281,300.78131103515625,101.42958068847656,nan
7024759570,1,0,-37.06596755981445,80.01097869873047,634.33447265625,nan,nan,nan,0.5854817628860474,0.2745929956436157,0.4808681607246399,nan,nan,nan,1,0,278.5482177734375,292.6373291015625,98.46542358398438,nan
7024770674,1,1,-37.21305847167969,79.72383117675781,634.0371704101562,30.00102996826172,79.0835952758789,634.3286743164062,0.5858587026596069,0.2753356993198395,0.48022472858428955,0.4346504807472229,0.27980294823646545,0.4798862338066101,1,1,256.3988342285156,249.43695068359375,82.74172973632812,257.941650390625
7024781777,1,1,-37.3749885559082,79.45589447021484,633.816162109375,29.785964965820312,78.85858917236328,634.481201171875,0.5862590670585632,0.27604982256889343,0.47973912954330444,0.4351562559604645,0.2805258631706238,0.48011302947998047,1,1,230.52210998535156,202.52291870117188,65.66647338867188,263.6088562011719
7024792880,1,1,-37.43259811401367,79.43638610839844,633.9716186523438,29.769908905029297,78.87911987304688,634.6292114257812,0.5863691568374634,0.27616506814956665,0.4800489544868469,0.43520787358283997,0.28051865100860596,0.4804099202156067,1,1,224.96885681152344,191.2868194580078,61.57687759399414,259.8982849121094
7024803983,1,1,-37.471153259277344,79.38550567626953,633.8080444335938,29.74526023864746,78.8197250366211,634.4055786132812,0.586478590965271,0.27625447511672974,0.47971680760383606,0.4352405071258545,0.2806127965450287,0.4799497127532959,1,1,220.14813232421875,186.30615234375,59.764068603515625,250.15553283691406
7024815086,1,1,-37.47298049926758,79.2913818359375,632.9876708984375,29.802305221557617,78.88062286376953,634.3308715820312,0.5865918397903442,0.276226669549942,0.478068470954895,0.435102641582489,0.2804047465324402,0.4798218905925751,1,1,217.15565490722656,180.61880493164062,57.69403839111328,243.8936309814453
7024826189,1,1,-37.4395751953125,79.14269256591797,631.68115234375,29.895288467407227,78.84424591064453,633.4744262695312,0.5866907238960266,0.2761800289154053,0.4754393398761749,0.434800922870636,0.2801991403102875,0.4781235456466675,1,1,217.2195587158203,178.40560913085938,56.888450622558594,220.23692321777344
7024837292,1,1,-37.41331100463867,79.08553314208984,631.2255249023438,29.915163040161133,78.5636978149414,631.3023681640625,0.5866924524307251,0.276180237531662,0.47451940178871155,0.4345247149467468,0.28023433685302734,0.47375011444091797,1,1,218.91848754882812,176.72972106933594,56.278472900390625,218.21731567382812
7024848395,1,1,-37.37483596801758,79.03560638427734,630.80517578125,29.915163040161133,78.5636978149414,631.3023681640625,0.586661696434021,0.2761724591255188,0.47366979718208313,0.4345247149467468,0.28023433685302734,0.47375011444091797,1,1,219.35340881347656,175.67449951171875,55.89438247680664,218.21731567382812
7024859499,1,1,-37.29008865356445,78.93267822265625,629.995849609375,29.915163040161133,78.5636978149414,631.3023681640625,0.5865783095359802,0.27617841958999634,0.47203099727630615,0.4345247149467468,0.28023433685302734,0.47375011444091797,1,1,218.49497985839844,174.81927490234375,55.58315658569336,218.21731567382812
7024870602,1,1,-37.25028610229492,78.88660430908203,629.6203002929688,29.943147659301758,78.3465347290039,629.5736694335938,0.5865384340286255,0.2761760950088501,0.4712708592414856,0.43427586555480957,0.28024449944496155,0.47027209401130676,1,1,218.2466583251953,174.05191040039062,55.303863525390625,217.6801300048828
7024881705,1,1,-37.202980041503906,78.84520721435547,629.2692260742188,29.943147659301758,78.3465347290039,629.5736694335938,0.5864781737327576,0.27616921067237854,0.47055956721305847,0.43427586555480957,0.28024449944496155,0.47027209401130676,1,1,217.99671936035156,174.82403564453125,55.584922790527344,217.6801300048828
7024892808,1,1,-37.139259338378906,78.76676940917969,628.595703125,29.943147659301758,78.3465347290039,629.5736694335938,0.5864237546920776,0.2761521339416504,0.4691983759403229,0.43427586555480957,0.28024449944496155,0.47027209401130676,1,1,217.8445587158203,174.055908203125,55.30533981323242,217.6801300048828
7024903911,1,1,-37.11581039428711,78.73403930664062,628.2696533203125,29.92360496520996,78.19669342041016,628.0875854492188,0.5864139795303345,0.2761276960372925,0.4685415029525757,0.43415889143943787,0.2801401913166046,0.4672871232032776,1,1,217.3365478515625,172.9187469482422,54.89146041870117,216.404541015625
7024915014,1,1,-37.097900390625,78.68719482421875,627.8814086914062,29.92360496520996,78.19669342041016,628.0875854492188,0.5864254236221313,0.2761220335960388,0.4677586555480957,0.43415889143943787,0.2801401913166046,0.4672871232032776,1,1,216.38035583496094,173.16920471191406,54.982608795166016,216.404541015625
7024926117,1,1,-37.07682800292969,78.62482452392578,627.1769409179688,29.92360496520996,78.19669342041016,628.0875854492188,0.586471438407898,0.2760426700115204,0.4663451015949249,0.43415889143943787,0.2801401913166046,0.4672871232032776,1,1,216.00238037109375,172.6590576171875,54.79692459106445,216.404541015625
7024937220,1,1,-37.07695007324219,78.59010314941406,626.8526611328125,29.7908935546875,78.00602722167969,626.5894775390625,0.5865152478218079,0.2760239541530609,0.46569398045539856,0.434298574924469,0.28015050292015076,0.4642575681209564,1,1,216.5791015625,171.4032745361328,54.339847564697266,215.2568359375
7024948324,1,1,-37.0852165222168,78.53565979003906,626.4531860351562,29.7908935546875,78.00602722167969,626.5894775390625,0.5865880846977234,0.2760360836982727,0.46489012241363525,0.434298574924469,0.28015050292015076,0.4642575681209564,1,1,215.8114776611328,170.24778747558594,53.91928482055664,215.2568359375
7024959427,1,1,-37.109153747558594,78.41021728515625,625.7718505859375,29.7908935546875,78.00602722167969,626.5894775390625,0.5867357850074768,0.2761553227901459,0.46351197361946106,0.434298574924469,0.28015050292015076,0.4642575681209564,1,1,216.3299102783203,170.79241943359375,54.11750793457031,215.2568359375
7024970530,1,1,-37.122581481933594,78.34734344482422,625.5126953125,29.619287490844727,77.70809936523438,625.3919677734375,0.5868023037910461,0.27624666690826416,0.4629846215248108,0.43456387519836426,0.28059864044189453,0.4617939591407776,1,1,215.4215087890625,172.9622344970703,54.907249450683594,217.93849182128906
7024981633,1,1,-37.1317024230957,78.25856018066406,625.2005004882812,29.619287490844727,77.70809936523438,625.3919677734375,0.5868667960166931,0.2763967514038086,0.46234509348869324,0.43456387519836426,0.28059864044189453,0.4617939591407776,1,1,215.45896911621094,175.42037963867188,55.80193328857422,217.93849182128906
7024992736,1,1,-37.14657211303711,78.10851287841797,624.6776123046875,29.619287490844727,77.70809936523438,625.3919677734375,0.586974024772644,0.27665257453918457,0.46127378940582275,0.43456387519836426,0.28059864044189453,0.4617939591407776,1,1,214.39569091796875,174.9890594482422,55.644935607910156,217.93849182128906
7025003839,1,1,-37.14839553833008,78.06321716308594,624.538330078125,29.541810989379883,77.47039794921875,624.7564697265625,0.5869978666305542,0.2767370939254761,0.4609869420528412,0.43467608094215393,0.28107982873916626,0.46046826243400574,1,1,213.4274444580078,174.45396423339844,55.4501838684082,205.1163330078125
7025014942,1,1,-37.14616394042969,77.99591827392578,624.274658203125,29.541810989379883,77.47039794921875,624.7564697265625,0.5870295166969299,0.2768412232398987,0.46044763922691345,0.43467608094215393,0.28107982873916626,0.46046826243400574,1,1,213.68359375,173.12269592285156,54.96565246582031,205.1163330078125
7025026045,1,1,-37.12774658203125,77.88117218017578,623.76953125,29.541810989379883,77.47039794921875,624.7564697265625,0.5870575904846191,0.2769981920719147,0.45941638946533203,0.43467608094215393,0.28107982873916626,0.46046826243400574,1,1,214.25762939453125,171.3977508544922,54.33784866333008,205.1163330078125
7025037149,1,1,-37.11259841918945,77.82698822021484,623.5106201171875,29.517322540283203,77.301513671875,623.5452880859375,0.5870587825775146,0.27706483006477356,0.4588881731033325,0.4346015751361847,0.28113803267478943,0.4580230712890625,1,1,216.67001342773438,170.0597381591797,53.85084533691406,209.39230346679688
7025048252,1,1,-37.07756805419922,77.76405334472656,623.18505859375,29.517322540283203,77.301513671875,623.5452880859375,0.5870234966278076,0.2771334648132324,0.45822352170944214,0.4346015751361847,0.28113803267478943,0.4580230712890625,1,1,215.4070587158203,170.1206817626953,53.87303161621094,209.39230346679688
