device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
929909342,1,1,-62.7269401550293,-26.29572105407715,684.1030883789062,-3.597184419631958,-28.805252075195312,687.2005004882812,0.6357914209365845,0.5871046781539917,0.5749518871307373,0.5123231410980225,0.595587968826294,0.5756267309188843,1,1,-133.56663513183594,235.76451110839844,77.7654037475586,-114.46864318847656
929920445,1,1,-63.37022018432617,-26.123273849487305,684.440673828125,-3.9803802967071533,-28.652355194091797,687.4575805664062,0.6370655298233032,0.5865692496299744,0.5757285356521606,0.513112485408783,0.5951225161552429,0.5761319398880005,1,1,-133.82493591308594,237.34400939941406,78.34031677246094,-115.20591735839844
929931548,1,1,-64.01399230957031,-25.97410011291504,684.725830078125,-4.396166801452637,-28.50034523010254,687.6947021484375,0.6383503079414368,0.5861045122146606,0.5764039158821106,0.5139692425727844,0.5946612358093262,0.5765981674194336,1,1,-133.07772827148438,238.1877899169922,78.64737701416016,-115.81319427490234
929942651,1,1,-64.01399230957031,-25.97410011291504,684.725830078125,-4.862029075622559,-28.375808715820312,688.0639038085938,0.6383503079414368,0.5861045122146606,0.5764039158821106,0.5149279236793518,0.5942597389221191,0.5773317813873291,1,1,-133.07772827148438,238.1877899169922,78.64737701416016,-115.75914001464844
929953754,1,1,-64.84523010253906,-25.957237243652344,685.2662353515625,-5.3762898445129395,-28.29282569885254,688.4692993164062,0.6399778723716736,0.5859761238098145,0.5776334404945374,0.5159863829612732,0.5939679741859436,0.5781427025794983,1,1,-134.56427001953125,239.26963806152344,79.0411376953125,-115.24760437011719
929964857,1,1,-65.69879913330078,-25.994903564453125,685.769775390625,-5.9113311767578125,-28.246200561523438,688.8568115234375,0.6416581273078918,0.5860024690628052,0.5787999033927917,0.5170879364013672,0.5937784314155579,0.5789219737052917,1,1,-135.59967041015625,240.36737060546875,79.44072723388672,-116.02381134033203
929975960,1,1,-65.69879913330078,-25.994903564453125,685.769775390625,-6.506580352783203,-28.21013832092285,689.1883544921875,0.6416581273078918,0.5860024690628052,0.5787999033927917,0.5183143615722656,0.5936228036880493,0.5795922875404358,1,1,-135.59967041015625,240.36737060546875,79.44072723388672,-114.72032928466797
929987063,1,1,-66.74916076660156,-26.20159149169922,686.1989135742188,-7.121682643890381,-28.189584732055664,689.5206909179688,0.6437652707099915,0.5864996314048767,0.5798708200454712,0.519581139087677,0.5935093760490417,0.5802668333053589,1,1,-133.32147216796875,242.42141723632812,80.18829345703125,-114.83084869384766
929998167,1,1,-67.72659301757812,-26.40656852722168,686.541259765625,-7.750940799713135,-28.1751708984375,689.826904296875,0.6457358598709106,0.5870026350021362,0.5807579159736633,0.5208767652511597,0.5934155583381653,0.5808911323547363,1,1,-132.9490966796875,245.18167114257812,81.19291687011719,-115.10923767089844
930009270,1,1,-67.72659301757812,-26.40656852722168,686.541259765625,-8.390117645263672,-28.179088592529297,689.9674072265625,0.6457358598709106,0.5870026350021362,0.5807579159736633,0.5221965312957764,0.593390703201294,0.5811871290206909,1,1,-132.9490966796875,245.18167114257812,81.19291687011719,-116.112060546875
930020373,1,1,-68.71234130859375,-26.61833953857422,686.4542236328125,-9.013517379760742,-28.163511276245117,689.9689331054688,0.6478118300437927,0.5875686407089233,0.5807958841323853,0.5234865546226501,0.5933281779289246,0.5812045931816101,1,1,-134.98670959472656,246.1466064453125,81.54418182373047,-118.66829681396484
930031476,1,1,-69.72254180908203,-26.866592407226562,686.4667358398438,-9.379801750183105,-28.143997192382812,690.0144653320312,0.6499190926551819,0.5882247686386108,0.581042468547821,0.5242429971694946,0.5932577848434448,0.5813038349151611,1,1,-135.54173278808594,247.02902221679688,81.8653793334961,-118.78968048095703
930042579,1,1,-69.72254180908203,-26.866592407226562,686.4667358398438,-10.312713623046875,-28.11254119873047,690.0886840820312,0.6499190926551819,0.5882247686386108,0.581042468547821,0.5261709690093994,0.5931336283683777,0.581476092338562,1,1,-135.54173278808594,247.02902221679688,81.8653793334961,-121.05699920654297
930053682,1,1,-70.7239761352539,-27.172443389892578,686.554931640625,-11.227792739868164,-28.165773391723633,690.2496337890625,0.6519931554794312,0.5890329480171204,0.5814454555511475,0.5280605554580688,0.5932340025901794,0.5818305611610413,1,1,-136.7750244140625,247.50209045410156,82.0374984741211,-120.35539245605469
930064785,1,1,-71.64059448242188,-27.47763442993164,686.8228149414062,-11.487817764282227,-28.224992752075195,690.436767578125,0.6538509726524353,0.5898224115371704,0.5821910500526428,0.5285934805870056,0.5933683514595032,0.5822178721427917,1,1,-137.65994262695312,247.0009307861328,81.85509490966797,-120.70307159423828
