type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,710.6,721.703,11.102999999999952,2,"[21.283011961971994, 21.283011961971994]","[[0.4260502755641937, 0.2729682922363281], [0.4260502755641937, 0.2729682922363281]]","[[0.4150488078594208, 0.2708674371242523], [0.4150488078594208, 0.2708674371242523]]"
saccade,732.806,743.909,11.102999999999952,2,"[89.00615327950592, 89.00615327950592]","[[0.45843306183815, 0.2734999358654022], [0.45843306183815, 0.2734999358654022]]","[[0.4533244669437408, 0.2804217040538788], [0.4533244669437408, 0.2804217040538788]]"
fixation,755.012,766.115,11.103000000000065,2,"[9.169124472253971, 9.169124472253971]","[[0.459182471036911, 0.271331250667572], [0.459182471036911, 0.271331250667572]]","[[0.4527153670787811, 0.2834883630275726], [0.4527153670787811, 0.2834883630275726]]"
saccade,777.218,854.94,77.7220000000001,8,"[34.74576481449159, 34.74576481449159, 26.669248692583057, 58.033565214133354, 28.70459858480471, 22.537842862233408, 59.38503924608404, 25.287093704344983]","[[0.4607763886451721, 0.2690408825874328], [0.4607763886451721, 0.2690408825874328], [0.4611482918262481, 0.2739917933940887], [0.4582096934318542, 0.2729538381099701], [0.4599692225456238, 0.2718718647956848], [0.46101775765419, 0.2660190761089325], [0.463910698890686, 0.2693478465080261], [0.4615876972675323, 0.2733708322048187]]","[[0.4543356597423553, 0.2773161232471466], [0.4543356597423553, 0.2773161232471466], [0.4568977355957031, 0.276587575674057], [0.4584651589393616, 0.2765339612960815], [0.4591156840324402, 0.2756332457065582], [0.4570252597332001, 0.2770625650882721], [0.4575624763965606, 0.2832491397857666], [0.4569700360298157, 0.280505359172821]]"
saccade,866.043,888.25,22.206999999999994,3,"[49.73850961186959, 49.73850961186959, 24.222248525660834]","[[0.4609819948673248, 0.2696833610534668], [0.4609819948673248, 0.2696833610534668], [0.4636488854885101, 0.2688584923744201]]","[[0.4590831100940704, 0.2758668065071106], [0.4590831100940704, 0.2758668065071106], [0.4600833058357239, 0.2774021327495575]]"
saccade,899.353,910.456,11.103000000000065,2,"[39.16658662307483, 39.16658662307483]","[[0.4660698771476745, 0.2699584364891052], [0.4660698771476745, 0.2699584364891052]]","[[0.4619285762310028, 0.2742494642734527], [0.4619285762310028, 0.2742494642734527]]"
fixation,921.559,932.662,11.103000000000065,2,"[7.435444745847794, 7.435444745847794]","[[0.4765875041484833, 0.2621796131134033], [0.4765875041484833, 0.2621796131134033]]","[[0.4797448217868805, 0.2784593403339386], [0.4797448217868805, 0.2784593403339386]]"
saccade,943.765,1010.384,66.61900000000003,7,"[30.066796108572714, 30.066796108572714, 26.965061674759987, 26.3068979658393, 51.09506075069625, 38.345472812017846, 63.69546553089067]","[[0.5923221707344055, 0.252867579460144], [0.5923221707344055, 0.252867579460144], [0.6209418773651123, 0.2517472207546234], [0.650593101978302, 0.2636488378047943], [0.6531116962432861, 0.2666051685810089], [0.6569934487342834, 0.2644696831703186], [0.6640449166297913, 0.2642455399036407]]","[[0.5826202630996704, 0.2807252109050751], [0.5826202630996704, 0.2807252109050751], [0.6058887243270874, 0.2792962491512298], [0.6517114043235779, 0.2705060839653015], [0.6513407230377197, 0.2684655785560608], [0.6572123169898987, 0.2665044963359833], [0.6608155369758606, 0.2748859226703644]]"
fixation,1021.487,1099.209,77.7220000000001,8,"[5.247015837510106, 5.247015837510106, 10.884091088317577, 9.380144463884774, 6.522443950190909, 17.98411284057101, 14.403377495665481, 9.312432985118727]","[[0.6604533195495605, 0.2644850015640259], [0.6604533195495605, 0.2644850015640259], [0.6600723266601562, 0.2618333399295807], [0.6570350527763367, 0.2587040662765503], [0.6535148024559021, 0.2657152712345123], [0.6524648666381836, 0.2667811810970306], [0.6529602408409119, 0.2694228887557983], [0.6530000567436218, 0.2693630754947662]]","[[0.6620121002197266, 0.2737449109554291], [0.6620121002197266, 0.2737449109554291], [0.6623091101646423, 0.2735281586647033], [0.6610772013664246, 0.2726004719734192], [0.6588523983955383, 0.2706846594810486], [0.6582246422767639, 0.2700431942939758], [0.6579411029815674, 0.2747505605220794], [0.6540119051933289, 0.2824511528015136]]"
fixation,1110.312,1121.415,11.103000000000065,2,"[15.851764537184796, 15.851764537184796]","[[0.6561591625213623, 0.2719288766384125], [0.6561591625213623, 0.2719288766384125]]","[[0.6543651223182678, 0.2817637622356415], [0.6543651223182678, 0.2817637622356415]]"
saccade,1132.518,1143.622,11.104000000000042,2,"[50.8406883728558, 50.8406883728558]","[[0.6575660109519958, 0.269147515296936], [0.6575660109519958, 0.269147515296936]]","[[0.6542074084281921, 0.2767362296581268], [0.6542074084281921, 0.2767362296581268]]"
fixation,1154.725,1165.828,11.103000000000065,2,"[11.833837205285242, 11.833837205285242]","[[0.6629530787467957, 0.266184389591217], [0.6629530787467957, 0.266184389591217]]","[[0.6574673056602478, 0.2811746597290039], [0.6574673056602478, 0.2811746597290039]]"
saccade,1176.931,1210.24,33.30899999999997,4,"[33.492263083702035, 33.492263083702035, 27.643838704468386, 48.45065047701777]","[[0.7420084476470947, 0.2553900480270386], [0.7420084476470947, 0.2553900480270386], [0.7807124257087708, 0.2490275055170059], [0.849812388420105, 0.2349929511547088]]","[[0.7887070178985596, 0.2563431859016418], [0.7887070178985596, 0.2563431859016418], [0.7887070178985596, 0.2563431859016418], [0.7887070178985596, 0.2563431859016418]]"
