type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
fixation,1054.797,1077.004,22.20699999999988,3,"[15.18604260746385, 15.18604260746385, 9.878142461382696]","[[0.4931759834289551, 0.3600917160511017], [0.4931759834289551, 0.3600917160511017], [0.4775324165821075, 0.3626101315021515]]","[[0.4901197552680969, 0.3641807436943054], [0.4901197552680969, 0.3641807436943054], [0.4719996750354767, 0.3719060719013214]]"
saccade,1088.107,1099.21,11.103000000000065,2,"[39.07271276643185, 39.07271276643185]","[[0.4567956030368805, 0.3707381188869476], [0.4567956030368805, 0.3707381188869476]]","[[0.4546659588813782, 0.3947455883026123], [0.4546659588813782, 0.3947455883026123]]"
saccade,1110.313,1121.416,11.102999999999838,2,"[35.51744716875166, 35.51744716875166]","[[0.4548248052597046, 0.3773493766784668], [0.4548248052597046, 0.3773493766784668]]","[[0.4545336067676544, 0.386934757232666], [0.4545336067676544, 0.386934757232666]]"
fixation,1132.519,1143.622,11.103000000000065,2,"[8.896795589592076, 8.896795589592076]","[[0.4519073367118835, 0.3799895644187927], [0.4519073367118835, 0.3799895644187927]]","[[0.4567132294178009, 0.3825123012065887], [0.4567132294178009, 0.3825123012065887]]"
fixation,1154.725,1276.86,122.13499999999999,12,"[10.171536665210787, 10.171536665210787, 4.178260144183133, 6.645325606660216, 1.4968731297693865, 1.0815138564055744, 4.983199456983134, 1.242736055953783, 0.6295056882720235, 1.5918227890129266, 2.4454907042379137, 8.574986283783003]","[[0.4550742208957672, 0.3827082216739654], [0.4550742208957672, 0.3827082216739654], [0.4558508992195129, 0.3823409676551819], [0.4560677111148834, 0.379050076007843], [0.4546343088150024, 0.3781905472278595], [0.4554500579833984, 0.3775018453598022], [0.4549908339977264, 0.3768664598464966], [0.4548008441925049, 0.3758766651153564], [0.4544518887996673, 0.3699001669883728], [0.4549340307712555, 0.3691250085830688], [0.4504446685314178, 0.3811284005641937], [0.4445047080516815, 0.4018092751502991]]","[[0.4594864547252655, 0.3786211907863617], [0.4594864547252655, 0.3786211907863617], [0.4599576592445373, 0.3782823085784912], [0.4562582671642303, 0.3851160407066345], [0.4556633830070495, 0.3863697946071625], [0.4536309242248535, 0.3881209790706634], [0.4546234905719757, 0.3795935213565826], [0.4538893699645996, 0.3786300420761108], [0.4548852741718292, 0.3751361072063446], [0.4550527930259704, 0.379420518875122], [0.4512298703193664, 0.3931423723697662], [0.4455667734146118, 0.4266693592071533]]"
fixation,1287.963,1465.613,177.6500000000001,17,"[17.76178416482499, 17.76178416482499, 8.550009824292523, 16.823696845431375, 7.7303600098443, 3.821171033034281, 8.341546851075465, 11.616633587615945, 6.1297322502901945, 16.39072310741431, 6.364495400847074, 6.68104043508205, 10.997118050106343, 3.553709183250401, 6.261551102866184, 15.379277966646855, 19.381338561626045]","[[0.4302211105823517, 0.4840138554573059], [0.4302211105823517, 0.4840138554573059], [0.4318775534629822, 0.4889282882213592], [0.4317146837711334, 0.4835436642169952], [0.4321813583374023, 0.4832250773906708], [0.432111382484436, 0.4836992919445038], [0.4297415018081665, 0.4819516539573669], [0.4308890700340271, 0.4817753434181213], [0.432752251625061, 0.4842800498008728], [0.4349285662174225, 0.483690083026886], [0.4332279562950134, 0.4816287755966186], [0.4321559965610504, 0.4771349728107452], [0.4326412379741668, 0.4787508845329284], [0.4324944317340851, 0.4820596277713775], [0.432494968175888, 0.4834567010402679], [0.4538966715335846, 0.4670501053333282], [0.4952173829078674, 0.4409145712852478]]","[[0.4344735443592071, 0.4858854413032532], [0.4344735443592071, 0.4858854413032532], [0.435458093881607, 0.4867026805877685], [0.4362377524375915, 0.4843413829803467], [0.4396727681159973, 0.4846534430980682], [0.4397585988044739, 0.4832415878772735], [0.4397151470184326, 0.4836796224117279], [0.4383000433444977, 0.482760488986969], [0.4382012784481048, 0.4838698506355285], [0.4373798072338104, 0.4826993942260742], [0.4365415275096893, 0.4829525947570801], [0.4362116158008575, 0.4836135804653168], [0.4363186061382293, 0.4861915707588196], [0.4372095167636871, 0.4827564656734466], [0.4371069073677063, 0.4815563857555389], [0.4640832543373108, 0.4787006974220276], [0.5034826993942261, 0.460597813129425]]"
saccade,1476.716,1498.922,22.20600000000013,3,"[74.79311704675398, 74.79311704675398, 33.830009367872094]","[[0.6802679300308228, 0.2907437086105346], [0.6802679300308228, 0.2907437086105346], [0.7400150299072266, 0.2346820831298828]]","[[0.5929924845695496, 0.4099708795547485], [0.5929924845695496, 0.4099708795547485], [0.8575916886329651, 0.1322147399187088]]"
saccade,1510.025,2575.925,1065.9,2,"[29.422904512507856, 29.422904512507856]","[[0.8180994987487793, 0.1762394458055496], [0.8180994987487793, 0.1762394458055496]]","[[0.8575916886329651, 0.1322147399187088], [0.8575916886329651, 0.1322147399187088]]"
saccade,2587.029,2698.06,111.03099999999995,11,"[56.838758892253516, 56.838758892253516, 44.90014966778814, 46.61671021791238, 33.32432504530775, 48.46777507487019, 171.76869863981702, 34.6175050878909, 31.725616854108594, 48.29163184945575, 23.923159406545434]","[[0.8904253840446472, 0.2448457926511764], [0.8904253840446472, 0.2448457926511764], [0.8539659976959229, 0.3803100287914276], [0.8164730668067932, 0.5268716216087341], [0.7991746664047241, 0.6519853472709656], [0.7877142429351807, 0.6816480755805969], [0.7692973017692566, 0.8026240468025208], [0.7607272267341614, 0.8194127082824707], [0.7654330134391785, 0.8302474617958069], [0.7657092213630676, 0.8254873752593994], [0.7654538154602051, 0.8284078240394592]]","[[0.9840130805969238, 0.1776389926671981], [0.9840130805969238, 0.1776389926671981], [0.9602160453796388, 0.2550562024116516], [0.8826836347579956, 0.4270433187484741], [0.8473070859909058, 0.6000862121582031], [0.7814014554023743, 0.7863591909408569], [0.780131995677948, 0.8137866854667664], [0.7691830396652222, 0.8368887901306152], [0.7687875628471375, 0.8490861058235168], [0.7650101184844971, 0.8477761149406433], [0.7646135687828064, 0.8500947952270508]]"
fixation,2709.163,2809.091,99.92799999999988,10,"[5.149133150090873, 5.149133150090873, 4.001096173125623, 1.081266101090662, 6.740583520622435, 6.625497214073474, 3.0554510265420274, 8.050492872084662, 6.277276851905596, 17.56625529948918]","[[0.7628291249275208, 0.8238577842712402], [0.7628291249275208, 0.8238577842712402], [0.7631567716598511, 0.8200430274009705], [0.7607508301734924, 0.8184015154838562], [0.7621697187423706, 0.8182674050331116], [0.7653090357780457, 0.8223495483398438], [0.7662283182144165, 0.822790801525116], [0.7588565945625305, 0.8377086520195007], [0.7415779829025269, 0.854264497756958], [0.7286247611045837, 0.8741859793663025]]","[[0.7646031379699707, 0.8515794277191162], [0.7646031379699707, 0.8515794277191162], [0.7652941942214966, 0.8512015342712402], [0.7667787671089172, 0.8501137495040894], [0.7650352120399475, 0.850513219833374], [0.7655874490737915, 0.8488987684249878], [0.7648340463638306, 0.8482965230941772], [0.7568855285644531, 0.858571469783783], [0.7431656122207642, 0.8880051374435425], [0.7286136150360107, 0.918219029903412]]"
