type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,1643.263,1709.881,66.61800000000017,7,"[33.232392137219115, 33.232392137219115, 34.432988263529204, 33.8784398033878, 33.35054708467088, 46.643138621878606, 20.29900483997439]","[[0.7734924554824829, 0.0454031154513359], [0.7734924554824829, 0.0454031154513359], [0.7899250388145447, 0.0370431020855903], [0.8173528909683228, 0.0351420529186725], [0.8426703810691833, 0.0325180143117904], [0.8531320691108704, 0.0379480496048927], [0.8553832173347473, 0.0372253768146038]]","[[0.7607067823410034, 0.1106914579868316], [0.7607067823410034, 0.1106914579868316], [0.775256335735321, 0.1076656803488731], [0.7971869111061096, 0.1120780929923057], [0.8243541717529297, 0.116728164255619], [0.8343588709831238, 0.1189720556139946], [0.839051365852356, 0.1162958666682243]]"
saccade,1720.984,1732.088,11.104000000000042,2,"[32.615071130267005, 32.615071130267005]","[[0.8556615114212036, 0.0381053201854229], [0.8556615114212036, 0.0381053201854229]]","[[0.8388094902038574, 0.1108822301030159], [0.8388094902038574, 0.1108822301030159]]"
fixation,1743.191,1954.15,210.95900000000006,20,"[3.799306848946065, 3.799306848946065, 7.924605167598074, 13.834086153172253, 7.7642541303094585, 4.887420955507891, 12.06506462333767, 10.697951723656304, 10.554210922790721, 8.695966884657095, 10.710663175472382, 14.08718210226697, 19.137552353161972, 19.04307421140496, 18.89408374612285, 14.87500947577476, 11.218243043115343, 5.922576365809513, 13.982219474738484, 17.006135511155684]","[[0.850377082824707, 0.0316659994423389], [0.850377082824707, 0.0316659994423389], [0.8540226817131042, 0.0345662385225296], [0.8542134761810303, 0.0425783954560756], [0.8532525897026062, 0.0404206812381744], [0.8497380018234253, 0.0423465818166732], [0.851312518119812, 0.0375461727380752], [0.8528245687484741, 0.0348169729113578], [0.8558258414268494, 0.0293455347418785], [0.8546956777572632, 0.0288805719465017], [0.8559496402740479, 0.0306465569883584], [0.8545854687690735, 0.034243356436491], [0.8565106391906738, 0.0388299822807312], [0.8561171293258667, 0.0388227142393589], [0.8562268018722534, 0.0361255519092083], [0.8548900485038757, 0.03658177703619], [0.8642383217811584, 0.037043958902359], [0.8844503164291382, 0.0480507500469684], [0.9121708869934082, 0.0543784983456134], [0.9308704137802124, 0.0607145465910434]]","[[0.836249053478241, 0.1125760897994041], [0.836249053478241, 0.1125760897994041], [0.8355586528778076, 0.1091344878077507], [0.8367720246315002, 0.1046210974454879], [0.8364104628562927, 0.1050362214446067], [0.8369520306587219, 0.1105829775333404], [0.8373400568962097, 0.1128736808896064], [0.8397718667984009, 0.1127457618713378], [0.8356683254241943, 0.1100959330797195], [0.8362749814987183, 0.1095813810825347], [0.8327798843383789, 0.1109877601265907], [0.8374112248420715, 0.1110712885856628], [0.8379043936729431, 0.113829530775547], [0.8380171656608582, 0.1116285622119903], [0.8375918865203857, 0.1122262701392173], [0.8368133902549744, 0.1100681126117706], [0.8475959897041321, 0.1106848642230033], [0.8643724918365479, 0.1151186972856521], [0.887881875038147, 0.126381367444992], [0.911138117313385, 0.1339240968227386]]"
fixation,1965.253,1998.563,33.31000000000017,4,"[12.488613178799726, 12.488613178799726, 10.016428635746296, 7.950470409301609]","[[0.9342054128646852, 0.0526217557489872], [0.9342054128646852, 0.0526217557489872], [0.9347509741783142, 0.0557903759181499], [0.9385835528373718, 0.0566836446523666]]","[[0.9122841954231262, 0.1259354352951049], [0.9122841954231262, 0.1259354352951049], [0.9107709527015686, 0.1264925003051757], [0.9119595885276794, 0.1308706253767013]]"
saccade,2009.666,2176.213,166.54700000000025,16,"[34.89014835175673, 34.89014835175673, 48.3782467971063, 39.38671834654311, 41.97101522403136, 43.28158660411409, 26.23241317074575, 27.00196417803807, 31.52823559449804, 24.88407672119492, 28.20943846085203, 30.810733299059123, 35.9395015677367, 24.84423746484577, 32.876307933840614, 64.29345680247057]","[[0.937044084072113, 0.0600675120949745], [0.937044084072113, 0.0600675120949745], [0.9384849667549132, 0.0590444430708885], [0.9428285956382751, 0.0547098442912101], [0.9427562355995178, 0.0554281845688819], [0.9402880668640136, 0.0568247064948082], [0.9403260350227356, 0.0596283599734306], [0.9410901069641112, 0.0603837557137012], [0.9431394338607788, 0.058093748986721], [0.9435719847679138, 0.0544614531099796], [0.9422703385353088, 0.0511771738529205], [0.942876398563385, 0.0488767623901367], [0.9424391388893129, 0.0474352911114692], [0.94915509223938, 0.0481467619538307], [0.9411731362342834, 0.0590325035154819], [0.9188631772994996, 0.0965205058455467]]","[[0.9159153699874878, 0.1336445808410644], [0.9159153699874878, 0.1336445808410644], [0.9138044118881226, 0.1300639063119888], [0.9114570021629332, 0.1298999786376953], [0.9094504117965698, 0.1261350810527801], [0.9088385105133056, 0.128308355808258], [0.9111267924308776, 0.1310226172208786], [0.9124845862388612, 0.1322580575942993], [0.9161298274993896, 0.1330081075429916], [0.917574405670166, 0.136923998594284], [0.9187865853309632, 0.1365433931350708], [0.9197933077812196, 0.1328105479478836], [0.917457103729248, 0.1269141286611557], [0.9188300371170044, 0.128385528922081], [0.9111610651016236, 0.1297644227743148], [0.9014617800712584, 0.1396251916885376]]"
saccade,2187.316,2198.419,11.103000000000065,2,"[25.27476568840849, 25.27476568840849]","[[0.9066370129585266, 0.1193259805440902], [0.9066370129585266, 0.1193259805440902]]","[[0.8830717206001282, 0.1839196979999542], [0.8830717206001282, 0.1839196979999542]]"
fixation,2209.522,2276.141,66.61900000000014,7,"[6.678182717108215, 6.678182717108215, 3.9794578204811644, 12.188709099403141, 15.269629423763996, 13.383275896171254, 18.451113414290482]","[[0.9055059552192688, 0.1191139370203018], [0.9055059552192688, 0.1191139370203018], [0.90593284368515, 0.1239724904298782], [0.907387673854828, 0.127822920680046], [0.9066519141197203, 0.1273909658193588], [0.9085410237312316, 0.1240087896585464], [0.9081575870513916, 0.1210818514227867]]","[[0.8839649558067322, 0.1924355328083038], [0.8839649558067322, 0.1924355328083038], [0.8847989439964294, 0.1885547637939453], [0.8840581774711609, 0.1893659085035324], [0.882148265838623, 0.1913060545921325], [0.8830607533454895, 0.1951171457767486], [0.8848390579223633, 0.1962736994028091]]"
saccade,2287.244,2387.172,99.92799999999988,10,"[35.92180879474747, 35.92180879474747, 26.98391566441689, 42.591119820319925, 43.738277445214266, 40.70083527137881, 48.34966874573142, 29.952605745987118, 23.865012206721644, 24.54234324185133]","[[0.9080474972724916, 0.1206737384200096], [0.9080474972724916, 0.1206737384200096], [0.907349169254303, 0.1184682250022888], [0.9051631689071656, 0.1127005368471145], [0.907620370388031, 0.1142513751983642], [0.9099222421646118, 0.1207744628190994], [0.9142633080482484, 0.1183622032403945], [0.910946011543274, 0.1163200438022613], [0.910484492778778, 0.1122616380453109], [0.9090273976325988, 0.1155236512422561]]","[[0.8908510208129883, 0.199860617518425], [0.8908510208129883, 0.199860617518425], [0.8896941542625427, 0.1960436850786209], [0.8892946243286133, 0.1918791532516479], [0.8858268857002258, 0.1886038333177566], [0.8859010934829712, 0.1862839609384536], [0.8884430527687073, 0.1844880878925323], [0.8871734738349915, 0.1869653463363647], [0.8883709907531738, 0.1905055195093155], [0.886924147605896, 0.1926099956035614]]"
fixation,2398.275,2531.513,133.23799999999983,13,"[12.981436693333949, 12.981436693333949, 16.466877971070545, 10.08250572556618, 12.362318546898711, 14.098128182122425, 6.340327548913419, 8.989113855773269, 14.418483630042394, 13.178180781065837, 17.416356809405354, 12.408416574816359, 17.384801859844327]","[[0.9093281626701356, 0.1205399185419082], [0.9093281626701356, 0.1205399185419082], [0.9087424874305724, 0.1203377321362495], [0.91115540266037, 0.1185600981116294], [0.911003828048706, 0.1143667325377464], [0.9113668203353882, 0.1148387342691421], [0.9103964567184448, 0.1188815012574195], [0.909285604953766, 0.1203158721327781], [0.910312294960022, 0.1194119900465011], [0.9084147214889526, 0.1189546659588813], [0.9014331698417664, 0.128360703587532], [0.8822507262229919, 0.1411342173814773], [0.8692768812179565, 0.1461124718189239]]","[[0.8850597143173218, 0.1888674348592758], [0.8850597143173218, 0.1888674348592758], [0.8871568441390991, 0.1919377893209457], [0.8891168236732483, 0.1899220049381256], [0.8898962736129761, 0.1905690431594848], [0.8897513151168823, 0.1875556111335754], [0.8870527148246765, 0.1912815570831298], [0.8846845626831055, 0.1889404356479644], [0.8826539516448975, 0.1902381479740142], [0.8813950419425964, 0.1916084736585617], [0.8765644431114197, 0.1969085335731506], [0.8564706444740295, 0.2069287151098251], [0.8460121750831604, 0.211645558476448]]"
saccade,2542.616,2553.719,11.103000000000065,2,"[41.183889306725604, 41.183889306725604]","[[0.8591684699058533, 0.1522042900323867], [0.8591684699058533, 0.1522042900323867]]","[[0.8380593061447144, 0.2208478450775146], [0.8380593061447144, 0.2208478450775146]]"
