type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
fixation,28243.406,28265.613,22.207000000002154,3,"[0.0, 0.0, 16.807422783976005]","[[0.3051682710647583, 0.8419524431228638], [0.3051682710647583, 0.8419524431228638], [0.3035169243812561, 0.883606493473053]]","[[0.285052627325058, 0.8468415141105652], [0.285052627325058, 0.8468415141105652], [0.2818567454814911, 0.886175274848938]]"
fixation,28276.716,28332.231,55.51499999999942,6,"[0.0, 0.0, 8.490361674424053, 12.971029279873314, 0.0, 12.05362345588479]","[[0.3015342056751251, 0.9046797156333924], [0.3015342056751251, 0.9046797156333924], [0.3019597828388214, 0.9054327607154846], [0.3020434081554413, 0.9117055535316468], [0.3020434081554413, 0.9117055535316468], [0.3018735647201538, 0.91073477268219]]","[[0.2812835276126861, 0.9173120856285096], [0.2812835276126861, 0.9173120856285096], [0.2819626331329345, 0.9135085344314576], [0.2832906246185303, 0.915814220905304], [0.2832906246185303, 0.915814220905304], [0.2826025485992431, 0.9161736369132996]]"
fixation,28343.335,28365.541,22.20600000000195,3,"[0.0, 0.0, 17.85422721185373]","[[0.3017328679561615, 0.9121647477149964], [0.3017328679561615, 0.9121647477149964], [0.3000227212905884, 0.9113009572029114]]","[[0.2815286517143249, 0.9165681004524232], [0.2815286517143249, 0.9165681004524232], [0.2804999947547912, 0.917992353439331]]"
fixation,28376.644,28398.85,22.205999999998312,3,"[0.0, 0.0, 17.23568535046755]","[[0.299132764339447, 0.9069105982780457], [0.299132764339447, 0.9069105982780457], [0.300261378288269, 0.9073792695999146]]","[[0.2801953256130218, 0.9176244735717772], [0.2801953256130218, 0.9176244735717772], [0.2823739349842071, 0.9178882837295532]]"
fixation,28409.953,28421.056,11.102999999999156,2,"[0.0, 0.0]","[[0.2987658083438873, 0.9123285412788392], [0.2987658083438873, 0.9123285412788392]]","[[0.2815662026405334, 0.9188101291656494], [0.2815662026405334, 0.9188101291656494]]"
saccade,28432.16,28443.263,11.102999999999156,2,"[38.677151658334296, 38.677151658334296]","[[0.2997839748859405, 0.9074766039848328], [0.2997839748859405, 0.9074766039848328]]","[[0.2809242606163025, 0.9208975434303284], [0.2809242606163025, 0.9208975434303284]]"
saccade,28454.366,28476.572,22.205999999998312,3,"[24.633472326093713, 24.633472326093713, 37.3901096285831]","[[0.298255056142807, 0.9099262952804564], [0.298255056142807, 0.9099262952804564], [0.3004044592380523, 0.9123852252960204]]","[[0.2807254791259765, 0.9259034991264344], [0.2807254791259765, 0.9259034991264344], [0.2809409499168396, 0.926735818386078]]"
saccade,28487.675,28509.881,22.20600000000195,3,"[33.54422437561017, 33.54422437561017, 43.12905653296038]","[[0.3001146018505096, 0.910658359527588], [0.3001146018505096, 0.910658359527588], [0.3004262149333954, 0.9078840017318726]]","[[0.279165118932724, 0.9252143502235411], [0.279165118932724, 0.9252143502235411], [0.279278039932251, 0.9210520386695862]]"
fixation,28520.985,28532.088,11.102999999999156,2,"[14.166051802019554, 14.166051802019554]","[[0.3032060861587524, 0.9107385873794556], [0.3032060861587524, 0.9107385873794556]]","[[0.2805039882659912, 0.9179960489273072], [0.2805039882659912, 0.9179960489273072]]"
fixation,28543.191,28554.294,11.103000000002794,2,"[0.0, 0.0]","[[0.3121970593929291, 0.9292432069778442], [0.3121970593929291, 0.9292432069778442]]","[[0.2948455214500427, 0.9364277720451356], [0.2948455214500427, 0.9364277720451356]]"
saccade,28565.397,28576.5,11.102999999999156,2,"[112.95129955349203, 112.95129955349203]","[[0.3328337967395782, 0.9390375018119812], [0.3328337967395782, 0.9390375018119812]]","[[0.3192163407802582, 0.9490487575531006], [0.3192163407802582, 0.9490487575531006]]"
fixation,28587.603,28598.706,11.102999999999156,2,"[9.327477171583785, 9.327477171583785]","[[0.3316276967525482, 0.9379063248634338], [0.3316276967525482, 0.9379063248634338]]","[[0.3191553354263305, 0.9478369951248168], [0.3191553354263305, 0.9478369951248168]]"
fixation,28609.81,28632.016,22.205999999998312,3,"[0.0, 0.0, 9.534595930503881]","[[0.33294478058815, 0.9364957213401794], [0.33294478058815, 0.9364957213401794], [0.3326573967933655, 0.9388803243637084]]","[[0.3189866840839386, 0.9528430700302124], [0.3189866840839386, 0.9528430700302124], [0.3202725946903229, 0.9551647901535034]]"
fixation,28643.119,28654.222,11.103000000002794,2,"[0.0, 0.0]","[[0.3325057923793793, 0.9340863823890686], [0.3325057923793793, 0.9340863823890686]]","[[0.321449875831604, 0.9528453946113586], [0.321449875831604, 0.9528453946113586]]"
saccade,28665.325,28676.428,11.102999999999156,2,"[20.494766409306255, 20.494766409306255]","[[0.3327564001083374, 0.9381855726242064], [0.3327564001083374, 0.9381855726242064]]","[[0.320368081331253, 0.9534655809402466], [0.320368081331253, 0.9534655809402466]]"
fixation,28687.531,28731.944,44.413000000000466,5,"[11.223966653025926, 11.223966653025926, 16.291222283337767, 0.0, 18.996873286316067]","[[0.3327406346797943, 0.9398132562637328], [0.3327406346797943, 0.9398132562637328], [0.3328467011451721, 0.943972945213318], [0.3328467011451721, 0.943972945213318], [0.3337343335151672, 0.9411078095436096]]","[[0.3209894895553589, 0.9551249146461488], [0.3209894895553589, 0.9551249146461488], [0.3197976946830749, 0.94987952709198], [0.3197976946830749, 0.94987952709198], [0.3179115653038025, 0.9514561891555786]]"
fixation,28743.047,28754.15,11.103000000002794,2,"[0.0, 0.0]","[[0.3479934632778168, 0.9114459156990052], [0.3479934632778168, 0.9114459156990052]]","[[0.3454445302486419, 0.91926372051239], [0.3454445302486419, 0.91926372051239]]"
saccade,28765.253,28776.356,11.102999999999156,2,"[155.29340230098208, 155.29340230098208]","[[0.3941288888454437, 0.7847824692726135], [0.3941288888454437, 0.7847824692726135]]","[[0.3936360776424408, 0.7834318280220032], [0.3936360776424408, 0.7834318280220032]]"
saccade,28787.46,28809.666,22.20600000000195,3,"[25.703437604719937, 25.703437604719937, 42.461412821938566]","[[0.3955390453338623, 0.7855685949325562], [0.3955390453338623, 0.7855685949325562], [0.3934235274791717, 0.7776041626930237]]","[[0.3875282406806946, 0.7845613360404968], [0.3875282406806946, 0.7845613360404968], [0.3872938752174377, 0.7788816094398499]]"
saccade,28820.769,28842.975,22.205999999998312,3,"[31.901579604761466, 31.901579604761466, 27.215315390780443]","[[0.3928303718566894, 0.7776909470558167], [0.3928303718566894, 0.7776909470558167], [0.3935321867465973, 0.7805761694908142]]","[[0.3873678147792816, 0.784970760345459], [0.3873678147792816, 0.784970760345459], [0.3876144289970398, 0.7861566543579102]]"
saccade,28854.078,28876.285,22.206999999998516,3,"[22.061957057132048, 22.061957057132048, 37.11973801887338]","[[0.3922491669654846, 0.7792917490005493], [0.3922491669654846, 0.7792917490005493], [0.3944091796875, 0.77906733751297]]","[[0.3884380459785461, 0.7823096513748169], [0.3884380459785461, 0.7823096513748169], [0.3895543813705444, 0.7815401554107666]]"
fixation,28887.388,28898.491,11.103000000002794,2,"[16.39820398914445, 16.39820398914445]","[[0.394880086183548, 0.7779660820960999], [0.394880086183548, 0.7779660820960999]]","[[0.3909453153610229, 0.7811796069145203], [0.3909453153610229, 0.7811796069145203]]"
fixation,28909.594,28920.697,11.102999999999156,2,"[0.0, 0.0]","[[0.3935433328151703, 0.7782701849937439], [0.3935433328151703, 0.7782701849937439]]","[[0.3901987075805664, 0.7823615074157715], [0.3901987075805664, 0.7823615074157715]]"
saccade,28931.8,28942.903,11.102999999999156,2,"[30.54146305546475, 30.54146305546475]","[[0.3939969837665558, 0.7795094847679138], [0.3939969837665558, 0.7795094847679138]]","[[0.3879437446594238, 0.7758222222328186], [0.3879437446594238, 0.7758222222328186]]"
saccade,28954.006,28976.213,22.206999999998516,3,"[21.606345477814944, 21.606345477814944, 21.997335279785492]","[[0.3940246105194092, 0.7793046236038208], [0.3940246105194092, 0.7793046236038208], [0.3923482000827789, 0.7765626907348633]]","[[0.3881886005401611, 0.7778113484382629], [0.3881886005401611, 0.7778113484382629], [0.3885435760021209, 0.777263879776001]]"
fixation,28987.316,29065.038,77.72200000000157,8,"[11.074323582777506, 11.074323582777506, 6.572168783464643, 0.0, 7.793123953056129, 12.39523603283775, 0.0, 19.54020756671417]","[[0.3920378088951111, 0.7790483236312866], [0.3920378088951111, 0.7790483236312866], [0.3935177028179168, 0.7790141701698303], [0.3935177028179168, 0.7790141701698303], [0.3932873904705047, 0.7768996953964233], [0.3788140416145324, 0.7466015815734863], [0.3788140416145324, 0.7466015815734863], [0.3687953352928161, 0.7120618224143982]]","[[0.3871171176433563, 0.7833932042121887], [0.3871171176433563, 0.7833932042121887], [0.3885361552238464, 0.7839630246162415], [0.3885361552238464, 0.7839630246162415], [0.3883851766586303, 0.7798055410385132], [0.373359203338623, 0.7444912195205688], [0.373359203338623, 0.7444912195205688], [0.3660036325454712, 0.7067762613296509]]"
fixation,29076.141,29098.347,22.20600000000195,3,"[0.0, 0.0, 5.536008608124554]","[[0.3698233962059021, 0.7019553184509277], [0.3698233962059021, 0.7019553184509277], [0.3701977133750915, 0.7046189308166504]]","[[0.3601366877555847, 0.695095419883728], [0.3601366877555847, 0.695095419883728], [0.3609985411167145, 0.6953138113021851]]"
fixation,29109.45,29220.481,111.03099999999904,11,"[0.0, 0.0, 5.429951704240688, 14.95967872760176, 0.0, 9.33526535096873, 10.669942654611267, 0.0, 7.9602136551834395, 17.202153741415184, 0.0]","[[0.3718293607234955, 0.7056311368942261], [0.3718293607234955, 0.7056311368942261], [0.3724453747272491, 0.7078631520271301], [0.3723079860210418, 0.7086121439933777], [0.3723079860210418, 0.7086121439933777], [0.3716039657592773, 0.7041323781013489], [0.3704529702663421, 0.7037609815597534], [0.3704529702663421, 0.7037609815597534], [0.3715871274471283, 0.7054698467254639], [0.3723324537277221, 0.7026879787445068], [0.3723324537277221, 0.7026879787445068]]","[[0.3653320968151092, 0.6933972835540771], [0.3653320968151092, 0.6933972835540771], [0.3629868328571319, 0.6937696933746338], [0.3629431128501892, 0.691443681716919], [0.3629431128501892, 0.691443681716919], [0.3644573390483856, 0.689851701259613], [0.3624069094657898, 0.6897453665733337], [0.3624069094657898, 0.6897453665733337], [0.3623134195804596, 0.6945777535438538], [0.3635776340961456, 0.6920512914657593], [0.3635776340961456, 0.6920512914657593]]"
fixation,29231.585,29320.41,88.82500000000073,9,"[19.230652036861862, 19.230652036861862, 0.0, 11.034574913542897, 7.15775831541416, 0.0, 15.0852471894052, 14.743241893285948, 0.0]","[[0.3722343444824219, 0.7066884636878967], [0.3722343444824219, 0.7066884636878967], [0.3722343444824219, 0.7066884636878967], [0.3719536960124969, 0.7025510668754578], [0.3724634051322937, 0.7010104656219482], [0.3724634051322937, 0.7010104656219482], [0.3702313303947449, 0.6789012551307678], [0.3665046095848083, 0.653699517250061], [0.3665046095848083, 0.653699517250061]]","[[0.3627936244010925, 0.6923810243606567], [0.3627936244010925, 0.6923810243606567], [0.3627936244010925, 0.6923810243606567], [0.3625900745391845, 0.6970018148422241], [0.3626326322555542, 0.6976897716522217], [0.3618647456169128, 0.700067400932312], [0.3597149848937988, 0.6743581891059875], [0.3547159731388092, 0.6395761370658875], [0.3539661169052124, 0.6419544816017151]]"
saccade,29331.513,29342.616,11.103000000002794,2,"[50.63070052854025, 50.63070052854025]","[[0.3671716153621673, 0.6544200778007507], [0.3671716153621673, 0.6544200778007507]]","[[0.3538832068443298, 0.6418527960777283], [0.3538832068443298, 0.6418527960777283]]"
fixation,29353.719,29387.028,33.30899999999747,4,"[14.007782323991018, 14.007782323991018, 13.62376824048665, 0.0]","[[0.3665505051612854, 0.6502331495285034], [0.3665505051612854, 0.6502331495285034], [0.3673749566078186, 0.6508985161781311], [0.3673749566078186, 0.6508985161781311]]","[[0.3553732633590698, 0.637274444103241], [0.3553732633590698, 0.637274444103241], [0.355299711227417, 0.6380876898765564], [0.3558098077774048, 0.6411037445068359]]"
saccade,29398.131,29409.235,11.10399999999936,2,"[27.13035789941906, 27.13035789941906]","[[0.3668801188468933, 0.6549251079559326], [0.3668801188468933, 0.6549251079559326]]","[[0.3565253913402557, 0.6411820650100708], [0.3565253913402557, 0.6411820650100708]]"
fixation,29420.338,29586.885,166.54699999999866,16,"[9.063718368268255, 9.063718368268255, 6.901373275139981, 0.0, 13.255190148223598, 9.37414059869339, 0.0, 11.794816362139798, 9.62730008143835, 0.0, 9.396834894997102, 11.224038571749839, 0.0, 17.837593902935104, 10.076002000405659, 0.0]","[[0.3655904233455658, 0.6549462676048279], [0.3655904233455658, 0.6549462676048279], [0.3669261634349823, 0.656173050403595], [0.3669261634349823, 0.656173050403595], [0.3675191104412079, 0.6566616892814636], [0.3672882914543152, 0.6559759974479675], [0.3672882914543152, 0.6559759974479675], [0.3680721521377563, 0.6579503417015076], [0.3668384253978729, 0.6584396362304688], [0.3668384253978729, 0.6584396362304688], [0.366708904504776, 0.658667266368866], [0.3643811345100403, 0.6562365889549255], [0.3643811345100403, 0.6562365889549255], [0.3551268577575683, 0.6447803974151611], [0.3472529053688049, 0.6365166902542114], [0.3472529053688049, 0.6365166902542114]]","[[0.354975163936615, 0.6378572583198547], [0.354975163936615, 0.6378572583198547], [0.3542686700820923, 0.6383695602416992], [0.3539477586746216, 0.640426754951477], [0.3537883460521698, 0.6393423080444336], [0.3537341952323913, 0.6380602717399597], [0.3511944413185119, 0.6424135565757751], [0.3515723049640655, 0.6430083513259888], [0.3518204391002655, 0.6429635286331177], [0.3525822758674621, 0.6400195360183716], [0.3528126180171966, 0.6431689262390137], [0.3516570627689361, 0.6455483436584473], [0.3537301421165466, 0.6424625515937805], [0.3444940149784088, 0.6309996247291565], [0.3324373364448547, 0.6186800599098206], [0.3311820030212402, 0.6191593408584595]]"
saccade,29597.988,29609.091,11.102999999999156,2,"[36.44813343746234, 36.44813343746234]","[[0.3455243408679962, 0.640204131603241], [0.3455243408679962, 0.640204131603241]]","[[0.3312123715877533, 0.6235681176185608], [0.3312123715877533, 0.6235681176185608]]"
fixation,29620.194,29853.36,233.16600000000108,22,"[3.251295653191667, 3.251295653191667, 8.68779162178095, 0.0, 6.377284034350437, 8.71294392321122, 0.0, 5.17834102705643, 4.144518502180473, 0.0, 9.787679445812968, 7.8636740871844175, 0.0, 1.953030264148219, 2.1012206106211244, 0.0, 8.2993885764887, 7.911905309068687, 0.0, 4.669362540211802, 2.005451582594114, 0.0]","[[0.3462693691253662, 0.6352903246879578], [0.3462693691253662, 0.6352903246879578], [0.3463270366191864, 0.6374550461769104], [0.3463270366191864, 0.6374550461769104], [0.3472673594951629, 0.6382302045822144], [0.3468465805053711, 0.6392021775245667], [0.3468465805053711, 0.6392021775245667], [0.3458633124828338, 0.643504798412323], [0.3445431888103485, 0.6443472504615784], [0.3445431888103485, 0.6443472504615784], [0.3444559872150421, 0.6453886032104492], [0.3455804884433746, 0.6417938470840454], [0.3455804884433746, 0.6417938470840454], [0.34526127576828, 0.6397941708564758], [0.3455006182193756, 0.6401328444480896], [0.3455006182193756, 0.6401328444480896], [0.3454324901103973, 0.6358683705329895], [0.3442157804965973, 0.6380176544189453], [0.3442157804965973, 0.6380176544189453], [0.3441969752311706, 0.6413073539733887], [0.3441019654273987, 0.6371048092842102], [0.3441019654273987, 0.6371048092842102]]","[[0.331021785736084, 0.6270920634269714], [0.331021785736084, 0.6270920634269714], [0.3309486210346222, 0.6273142099380493], [0.3309890031814575, 0.6228140592575073], [0.3299668729305267, 0.6215069890022278], [0.3302078247070312, 0.6222516894340515], [0.3311926424503326, 0.6252153515815735], [0.3310523629188537, 0.6268885731697083], [0.3310422599315643, 0.6317906379699707], [0.3315886557102203, 0.6291639804840088], [0.3312045037746429, 0.6286314725875854], [0.3309900462627411, 0.6236079335212708], [0.3300096690654754, 0.6238419413566589], [0.329993724822998, 0.6236013174057007], [0.3294117152690887, 0.6217387914657593], [0.3284674286842346, 0.6218143105506897], [0.3290781676769256, 0.6239355802536011], [0.3279889822006225, 0.6250841617584229], [0.3298102617263794, 0.6249122023582458], [0.3294734060764313, 0.6228805780410767], [0.3311350047588348, 0.6232765913009644], [0.333567351102829, 0.6217328310012817]]"
saccade,29864.463,29875.566,11.102999999999156,2,"[80.06793179624124, 80.06793179624124]","[[0.4056296050548553, 0.5400001406669617], [0.4056296050548553, 0.5400001406669617]]","[[0.3994455933570862, 0.5298111438751221], [0.3994455933570862, 0.5298111438751221]]"
saccade,29886.669,29908.875,22.205999999998312,3,"[118.88112770247515, 118.88112770247515, 52.38500781405077]","[[0.4168491661548614, 0.5106760263442993], [0.4168491661548614, 0.5106760263442993], [0.4206055700778961, 0.5056343674659729]]","[[0.411302238702774, 0.4918462634086609], [0.411302238702774, 0.4918462634086609], [0.4133006632328033, 0.4851755201816559]]"
saccade,29919.978,29942.185,22.207000000002154,3,"[82.65939732794307, 82.65939732794307, 25.087891752863143]","[[0.4180053770542145, 0.4995396733283996], [0.4180053770542145, 0.4995396733283996], [0.41885906457901, 0.4985034465789795]]","[[0.4147813618183136, 0.4871287941932678], [0.4147813618183136, 0.4871287941932678], [0.4157485067844391, 0.4895211458206177]]"
fixation,29953.288,30031.01,77.72199999999793,8,"[1.8473478110088886, 1.8473478110088886, 7.49781865189936, 0.0, 16.453941927199274, 17.466296854387444, 0.0, 12.144987058974607]","[[0.4210432767868042, 0.5007701516151428], [0.4210432767868042, 0.5007701516151428], [0.4203259646892547, 0.5018177032470703], [0.4203259646892547, 0.5018177032470703], [0.4202780127525329, 0.5017635226249695], [0.4206673204898834, 0.4986107945442199], [0.4206673204898834, 0.4986107945442199], [0.4208756387233734, 0.4992695748806]]","[[0.4155991077423095, 0.4906142652034759], [0.4155991077423095, 0.4906142652034759], [0.4166154265403747, 0.4887890219688415], [0.4159650802612304, 0.488735020160675], [0.4160124957561493, 0.4874190092086792], [0.4146247208118438, 0.4850509464740753], [0.4139720201492309, 0.4838117063045501], [0.4149127304553985, 0.4844369888305664]]"
fixation,30042.113,30053.216,11.102999999999156,2,"[0.0, 0.0]","[[0.4209895133972168, 0.5035917162895203], [0.4209895133972168, 0.5035917162895203]]","[[0.4135000705718994, 0.4816153347492218], [0.4135000705718994, 0.4816153347492218]]"
saccade,30064.319,30075.422,11.102999999999156,2,"[23.768211867091622, 23.768211867091622]","[[0.4212169945240021, 0.5041577816009521], [0.4212169945240021, 0.5041577816009521]]","[[0.414486676454544, 0.4860270321369171], [0.414486676454544, 0.4860270321369171]]"
saccade,30086.525,30097.628,11.102999999999156,2,"[23.350231210965266, 23.350231210965266]","[[0.4220685362815857, 0.5086681246757507], [0.4220685362815857, 0.5086681246757507]]","[[0.4165883958339691, 0.4865984618663788], [0.4165883958339691, 0.4865984618663788]]"
fixation,30108.731,30119.835,11.10399999999936,2,"[0.0, 0.0]","[[0.4210019409656524, 0.5099129676818848], [0.4210019409656524, 0.5099129676818848]]","[[0.4159401059150696, 0.4888691902160644], [0.4159401059150696, 0.4888691902160644]]"
saccade,30130.938,30142.041,11.103000000002794,2,"[25.947291525473794, 25.947291525473794]","[[0.4193501770496368, 0.5062121748924255], [0.4193501770496368, 0.5062121748924255]]","[[0.4156748950481415, 0.4937461018562317], [0.4156748950481415, 0.4937461018562317]]"
saccade,30153.144,30175.35,22.205999999998312,3,"[23.74662329347757, 23.74662329347757, 28.118021770621326]","[[0.4222745597362518, 0.5041866898536682], [0.4222745597362518, 0.5041866898536682], [0.4223693609237671, 0.506447970867157]]","[[0.4153590798377991, 0.492467850446701], [0.4153590798377991, 0.492467850446701], [0.4142625629901886, 0.4890541732311249]]"
fixation,30186.453,30197.556,11.102999999999156,2,"[14.892929582302122, 14.892929582302122]","[[0.4216409623622894, 0.5092988610267639], [0.4216409623622894, 0.5092988610267639]]","[[0.4129703938961029, 0.490827351808548], [0.4129703938961029, 0.490827351808548]]"
fixation,30208.66,30264.175,55.51499999999942,6,"[0.0, 0.0, 6.09183214570681, 9.8967472974254, 0.0, 18.442683069817033]","[[0.4202201068401336, 0.506682813167572], [0.4202201068401336, 0.506682813167572], [0.4215410649776459, 0.5064867734909058], [0.4226779043674469, 0.5085622072219849], [0.4226779043674469, 0.5085622072219849], [0.4213491976261139, 0.5081820487976074]]","[[0.4128069877624511, 0.4897714853286743], [0.4128069877624511, 0.4897714853286743], [0.4144317209720611, 0.4890933334827423], [0.4152447879314422, 0.4916015863418579], [0.4165761768817901, 0.4932715892791748], [0.4159440696239471, 0.4946597814559936]]"
fixation,30275.278,30297.485,22.207000000002154,3,"[0.0, 0.0, 18.660746090444228]","[[0.4228556156158447, 0.5039117336273193], [0.4228556156158447, 0.5039117336273193], [0.4130120575428009, 0.4717414379119873]]","[[0.4122130274772644, 0.4935024976730346], [0.4122130274772644, 0.4935024976730346], [0.4071692526340484, 0.4689281284809112]]"
fixation,30308.588,30319.691,11.102999999999156,2,"[0.0, 0.0]","[[0.3944154679775238, 0.3990462124347687], [0.3944154679775238, 0.3990462124347687]]","[[0.3917103707790375, 0.375344842672348], [0.3917103707790375, 0.375344842672348]]"
saccade,30330.794,30341.897,11.102999999999156,2,"[21.116621908435175, 21.116621908435175]","[[0.380531370639801, 0.3318984806537628], [0.380531370639801, 0.3318984806537628]]","[[0.3774239122867584, 0.3195825219154358], [0.3774239122867584, 0.3195825219154358]]"
fixation,30353.0,30464.031,111.03099999999904,11,"[14.235746283011832, 14.235746283011832, 2.023154072015811, 0.0, 2.2629714813675577, 6.301575832517148, 0.0, 0.8610907750567415, 1.1899624278389718, 0.0, 11.045492887436875]","[[0.3810130357742309, 0.3302080929279327], [0.3810130357742309, 0.3302080929279327], [0.3821016848087311, 0.3306603133678436], [0.3821016848087311, 0.3306603133678436], [0.3815076649188995, 0.3309437036514282], [0.3817700743675232, 0.3300034403800964], [0.3817700743675232, 0.3300034403800964], [0.3828799724578857, 0.3316884040832519], [0.3830502331256866, 0.3313078880310058], [0.3830502331256866, 0.3313078880310058], [0.3819690346717834, 0.3294240236282348]]","[[0.3749150335788727, 0.3170592784881592], [0.3749150335788727, 0.3170592784881592], [0.3746668398380279, 0.3174303472042084], [0.3751659691333771, 0.3171216547489166], [0.3770316541194916, 0.3195264339447021], [0.3777861595153808, 0.3166791796684265], [0.3782616257667541, 0.3155592083930969], [0.3769541978836059, 0.3142625093460083], [0.3769117295742035, 0.3140959441661834], [0.3775881230831146, 0.3134002685546875], [0.3788965940475464, 0.3139410018920898]]"
fixation,30475.135,30652.785,177.65000000000146,17,"[0.0, 0.0, 3.5548588993260104, 9.88521903813259, 0.0, 3.5489541662494193, 4.410975328399501, 0.0, 3.6647762266565085, 7.66223712709905, 0.0, 4.9303858220067145, 8.021134947165743, 0.0, 7.451642998154677, 10.84194261488522, 0.0]","[[0.3809399604797363, 0.3287332952022552], [0.3809399604797363, 0.3287332952022552], [0.3804220557212829, 0.3257005512714386], [0.3811473250389099, 0.3256926238536834], [0.3811473250389099, 0.3256926238536834], [0.3820922970771789, 0.3264530301094055], [0.3829917013645172, 0.3228583335876465], [0.3829917013645172, 0.3228583335876465], [0.3821368217468261, 0.3234016001224518], [0.3804209530353546, 0.3253229558467865], [0.3804209530353546, 0.3253229558467865], [0.3796932697296142, 0.3233730792999267], [0.3799610733985901, 0.3246283829212188], [0.3799610733985901, 0.3246283829212188], [0.379826158285141, 0.3263141512870788], [0.3809059858322143, 0.3279716968536377], [0.3809059858322143, 0.3279716968536377]]","[[0.3768603205680847, 0.3136169910430908], [0.3768603205680847, 0.3136169910430908], [0.376664251089096, 0.3122192323207855], [0.3785779476165771, 0.314631313085556], [0.3785804510116577, 0.3140229880809784], [0.3787089586257934, 0.3139430284500122], [0.3775439262390136, 0.3113563060760498], [0.3752283155918121, 0.3162940442562103], [0.3747285008430481, 0.3158139586448669], [0.3753373622894287, 0.3182019591331482], [0.3771520555019378, 0.3136694431304931], [0.3774791657924652, 0.3144386708736419], [0.3768133819103241, 0.3149468600749969], [0.3776696026325226, 0.3145767152309418], [0.3765233755111694, 0.3146238327026367], [0.3775521516799927, 0.3141161799430847], [0.3760362863540649, 0.3148661851882934]]"
fixation,30663.888,30686.094,22.20600000000195,3,"[4.103291735890292, 4.103291735890292, 0.0]","[[0.3497504591941833, 0.3259482681751251], [0.3497504591941833, 0.3259482681751251], [0.3497504591941833, 0.3259482681751251]]","[[0.3473508656024933, 0.3054388165473938], [0.3473508656024933, 0.3054388165473938], [0.3452901244163513, 0.3050459325313568]]"
saccade,30697.197,30708.3,11.102999999999156,2,"[20.36516063219408, 20.36516063219408]","[[0.3511693477630615, 0.3267641365528106], [0.3511693477630615, 0.3267641365528106]]","[[0.3455950617790222, 0.3090320527553558], [0.3455950617790222, 0.3090320527553558]]"
saccade,30719.403,30741.61,22.207000000002154,3,"[25.813395758254398, 25.813395758254398, 29.218839169038095]","[[0.3500582575798034, 0.3252573013305664], [0.3500582575798034, 0.3252573013305664], [0.3502903580665588, 0.3224457502365112]]","[[0.3457399606704712, 0.3079719543457031], [0.3457399606704712, 0.3079719543457031], [0.3461561799049377, 0.3070460259914398]]"
saccade,30752.713,30774.919,22.20600000000195,3,"[24.455377695280728, 24.455377695280728, 38.70309515640618]","[[0.3490731120109558, 0.3229863047599792], [0.3490731120109558, 0.3229863047599792], [0.3487809896469116, 0.3237664103507995]]","[[0.3462913930416107, 0.3050846755504608], [0.3462913930416107, 0.3050846755504608], [0.3438184261322021, 0.3031510412693023]]"
fixation,30786.022,30963.672,177.64999999999782,12,"[14.578552509406872, 14.578552509406872, 17.29628133095926, 0.0, 13.59774069357621, 6.594878237779348, 6.84392508626825, 0.0, 11.041751825707777, 18.51988299602375, 0.0, 13.778298304893202]","[[0.3496008813381195, 0.3212477266788482], [0.3496008813381195, 0.3212477266788482], [0.351576030254364, 0.3325960338115692], [0.351576030254364, 0.3325960338115692], [0.3568550646305084, 0.3444478809833526], [0.3412344455718994, 0.2255135625600814], [0.3509876132011413, 0.252091497182846], [0.3509876132011413, 0.252091497182846], [0.3533189296722412, 0.261162668466568], [0.3521167933940887, 0.2495306581258773], [0.3521167933940887, 0.2495306581258773], [0.3533162772655487, 0.2491508424282074]]","[[0.3437625467777252, 0.3066031336784363], [0.3437625467777252, 0.3066031336784363], [0.3458843529224396, 0.310713917016983], [0.3456120789051056, 0.3105290234088897], [0.3467162251472473, 0.313486784696579], [0.3507333993911743, 0.2214541584253311], [0.3506104648113251, 0.2293678522109985], [0.3489746749401092, 0.2301789969205856], [0.3487671613693237, 0.2344466149806976], [0.3490041196346283, 0.2346778661012649], [0.3498639464378357, 0.2342136353254318], [0.3476685583591461, 0.2316447645425796]]"
fixation,30974.775,30985.878,11.102999999999156,2,"[0.0, 0.0]","[[0.353701114654541, 0.249825432896614], [0.353701114654541, 0.249825432896614]]","[[0.3467461466789245, 0.231345996260643], [0.3467461466789245, 0.231345996260643]]"
saccade,30996.981,31008.085,11.10399999999936,2,"[26.840664859887053, 26.840664859887053]","[[0.3544396162033081, 0.2500143945217132], [0.3544396162033081, 0.2500143945217132]]","[[0.3498596251010895, 0.2309907972812652], [0.3498596251010895, 0.2309907972812652]]"
fixation,31019.188,31085.806,66.61800000000221,7,"[13.621755077889446, 13.621755077889446, 16.092439396206867, 0.0, 8.52063245438884, 13.724731751917753, 0.0]","[[0.3547940552234649, 0.2487318366765976], [0.3547940552234649, 0.2487318366765976], [0.3535411357879638, 0.2484835833311081], [0.3535411357879638, 0.2484835833311081], [0.3530239760875702, 0.2505941092967987], [0.3536542057991028, 0.2498470395803451], [0.3536542057991028, 0.2498470395803451]]","[[0.3496180176734924, 0.2292121350765228], [0.3496180176734924, 0.2292121350765228], [0.3498912155628204, 0.2279939353466034], [0.3488278985023498, 0.2281206548213958], [0.3480332195758819, 0.2288967818021774], [0.3475993871688843, 0.2307456135749817], [0.3471915423870086, 0.2303249537944793]]"
