type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,510.744,621.775,111.03099999999995,11,"[46.33432542814813, 46.33432542814813, 33.033040669155156, 25.99082943658815, 58.74268560401834, 50.81321037560854, 37.092774560264125, 73.47173063239644, 48.504216559664805, 25.94444907738346, 53.42366429245507]","[[0.5283618569374084, 0.5141738653182983], [0.5283618569374084, 0.5141738653182983], [0.5295904278755188, 0.5187944173812866], [0.5308379530906677, 0.5201970338821411], [0.5314887166023254, 0.515670895576477], [0.5296090245246887, 0.5108478665351868], [0.530754804611206, 0.5149561762809753], [0.5308976769447327, 0.5214946866035461], [0.5266417860984802, 0.5130525231361389], [0.5251812934875488, 0.5102826356887817], [0.5140357613563538, 0.4827488958835602]]","[[0.5304250717163086, 0.5562055110931396], [0.5304250717163086, 0.5562055110931396], [0.5298341512680054, 0.5533226132392883], [0.5247402191162109, 0.5532872676849365], [0.5261840224266052, 0.5474917888641357], [0.5287341475486755, 0.5525756478309631], [0.5326831340789795, 0.5469766855239868], [0.531565248966217, 0.5507702827453613], [0.528441309928894, 0.5340768098831177], [0.5178049802780151, 0.5158160328865051], [0.5088722705841064, 0.4934321045875549]]"
fixation,632.878,643.981,11.102999999999952,2,"[16.055401150056618, 16.055401150056618]","[[0.5091341733932495, 0.4573987126350403], [0.5091341733932495, 0.4573987126350403]]","[[0.5075503587722778, 0.5077748894691467], [0.5075503587722778, 0.5077748894691467]]"
saccade,655.084,666.188,11.104000000000042,2,"[29.595931603968776, 29.595931603968776]","[[0.5024450421333313, 0.472960889339447], [0.5024450421333313, 0.472960889339447]]","[[0.5024524927139282, 0.503793478012085], [0.5024524927139282, 0.503793478012085]]"
saccade,677.291,755.013,77.72199999999998,8,"[38.997856572704606, 38.997856572704606, 31.865835348685746, 27.792844130179358, 47.08059352702723, 37.071555824951126, 24.497759953780797, 32.55690782180526]","[[0.5052546262741089, 0.4776296317577362], [0.5052546262741089, 0.4776296317577362], [0.5041511058807373, 0.4772538840770721], [0.5045966506004333, 0.482627809047699], [0.5092615485191345, 0.481637179851532], [0.5134336948394775, 0.4776966571807861], [0.5121812224388123, 0.4723417162895202], [0.5102823376655579, 0.4754000306129455]]","[[0.5073485970497131, 0.5030096173286438], [0.5073485970497131, 0.5030096173286438], [0.5092273354530334, 0.5030966401100159], [0.5080307722091675, 0.5017572045326233], [0.5095617175102234, 0.4981155097484588], [0.5066032409667969, 0.49854776263237], [0.5074816942214966, 0.4976028203964233], [0.5107704997062683, 0.4920397102832794]]"
fixation,766.116,788.322,22.206000000000017,3,"[10.286691722981878, 10.286691722981878, 18.765234411180856]","[[0.5117776989936829, 0.4777586460113525], [0.5117776989936829, 0.4777586460113525], [0.5119783878326416, 0.4758597314357757]]","[[0.5064119100570679, 0.4877191483974457], [0.5064119100570679, 0.4877191483974457], [0.4971145093441009, 0.4888515770435333]]"
fixation,799.425,821.631,22.206000000000017,3,"[12.100541228277628, 12.100541228277628, 19.740896493811153]","[[0.5139498114585876, 0.4909162819385528], [0.5139498114585876, 0.4909162819385528], [0.5120403170585632, 0.4919756054878235]]","[[0.5026920437812805, 0.4917399883270263], [0.5026920437812805, 0.4917399883270263], [0.5056294202804565, 0.4974534809589386]]"
saccade,832.734,1254.653,421.919,39,"[22.617931326729934, 22.617931326729934, 38.01502039291367, 36.17642927525394, 32.703503869025674, 45.58551700124214, 39.50600811598472, 34.39224613480893, 54.06260702022216, 52.17127249048304, 40.07337189934121, 77.29100019870354, 84.3432901587027, 75.98329719814696, 41.497492999665354, 110.64168237292283, 94.93563167467391, 43.314218218578795, 77.94120703765266, 65.87146608792882, 67.54871288790204, 67.85509836411703, 60.38928615788412, 58.57545341339177, 49.22657802392254, 38.504589156564116, 62.37587913651337, 32.307395924345386, 25.734486896148073, 43.81850221212834, 42.50534162797855, 42.472197980737704, 58.269868016573945, 51.16005321680967, 53.862948972244965, 40.58810470040342, 39.47029262911732, 33.77622957938357, 22.934721364129928]","[[0.5084287524223328, 0.4691122472286224], [0.5084287524223328, 0.4691122472286224], [0.5105329751968384, 0.46816486120224], [0.5104579329490662, 0.4720480442047119], [0.5079067945480347, 0.4754942655563354], [0.5042967200279236, 0.4797691106796264], [0.5062138438224792, 0.4753220975399017], [0.5058477520942688, 0.4819777309894562], [0.504449725151062, 0.4773455262184143], [0.4751869738101959, 0.4525566697120666], [0.4415935575962066, 0.3946209251880646], [0.4026902318000793, 0.3349127471446991], [0.3898290991783142, 0.3015646934509277], [0.3914235234260559, 0.2964232563972473], [0.3861978054046631, 0.290663480758667], [0.3959708213806152, 0.2987742125988006], [0.4007083475589752, 0.2999700009822845], [0.40017831325531, 0.3074173629283905], [0.3989808857440948, 0.3041942715644836], [0.3989165723323822, 0.3023727536201477], [0.4000947475433349, 0.3007300198078155], [0.3964276015758514, 0.3022686541080475], [0.3965104222297668, 0.302561342716217], [0.3979589641094208, 0.3040181994438171], [0.4009406268596649, 0.3027671277523041], [0.3995375335216522, 0.2993758022785187], [0.3998423814773559, 0.300481766462326], [0.4039382934570312, 0.3026492595672607], [0.4047722816467285, 0.3025450408458709], [0.403308093547821, 0.2999459207057953], [0.4022529721260071, 0.3046054244041443], [0.4050069451332092, 0.3106832802295685], [0.403643250465393, 0.3075555562973022], [0.3991213738918304, 0.3041019737720489], [0.3978168368339538, 0.3055198788642883], [0.3970986008644104, 0.3102122545242309], [0.4018808603286743, 0.3139528632164001], [0.4007904827594757, 0.308141142129898], [0.401441216468811, 0.3042958676815033]]","[[0.5013568997383118, 0.490530788898468], [0.5013568997383118, 0.490530788898468], [0.4991430640220642, 0.4826431274414062], [0.5007501840591431, 0.481921523809433], [0.5011959671974182, 0.4853850305080414], [0.4999745190143585, 0.4917006194591522], [0.5005888342857361, 0.4941876232624054], [0.5022091865539551, 0.4869579374790191], [0.5025367736816406, 0.4845169186592102], [0.504426121711731, 0.4780426621437073], [0.4549213945865631, 0.4293028712272644], [0.4084773957729339, 0.3329481780529022], [0.4040322005748749, 0.3224214315414428], [0.39933642745018, 0.3116887509822845], [0.3944595754146576, 0.3107736706733703], [0.3940615355968475, 0.3134578764438629], [0.3945662677288055, 0.3255230784416199], [0.3927938044071197, 0.3207404613494873], [0.3910163938999176, 0.3212714195251465], [0.3889307677745819, 0.3093527257442474], [0.3913550078868866, 0.3172236680984497], [0.3912023603916168, 0.3071425557136535], [0.3938784301280975, 0.3081095516681671], [0.3937568068504333, 0.3115332722663879], [0.3943675756454468, 0.3119496703147888], [0.389582484960556, 0.3092205226421356], [0.3893511891365051, 0.3124242722988128], [0.3866336345672607, 0.3128090500831604], [0.3901140391826629, 0.3212153017520904], [0.3893495202064514, 0.3173804581165313], [0.3899127840995788, 0.3128430247306824], [0.3902345597743988, 0.3048828244209289], [0.3899853229522705, 0.2950226962566376], [0.3939161002635956, 0.30842986702919], [0.3926401436328888, 0.3027636408805847], [0.3906780481338501, 0.3112457394599914], [0.3881276547908783, 0.3108677268028259], [0.3862782716751098, 0.3269665539264679], [0.3890159726142883, 0.3298570811748504]]"
fixation,1265.756,1276.859,11.102999999999838,2,"[4.757849538228615, 4.757849538228615]","[[0.3977642953395843, 0.3009745478630066], [0.3977642953395843, 0.3009745478630066]]","[[0.3900178372859955, 0.3234068155288696], [0.3900178372859955, 0.3234068155288696]]"
fixation,1287.963,1299.066,11.103000000000065,2,"[11.284518846176672, 11.284518846176672]","[[0.4041026532649994, 0.3080193400382995], [0.4041026532649994, 0.3080193400382995]]","[[0.3897249400615692, 0.3175046741962433], [0.3897249400615692, 0.3175046741962433]]"
fixation,1310.169,1332.375,22.205999999999904,3,"[16.628079820705118, 16.628079820705118, 19.344355103135705]","[[0.4039435684680938, 0.3100157082080841], [0.4039435684680938, 0.3100157082080841], [0.4001217186450958, 0.3196377456188202]]","[[0.3881681263446808, 0.3213896453380584], [0.3881681263446808, 0.3213896453380584], [0.3887067139148712, 0.3149037957191467]]"
