type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,24238.122,24404.669,166.5470000000023,16,"[87.50719286137529, 87.50719286137529, 25.71675810430144, 60.07510663685234, 41.74557582351308, 49.59726767140363, 51.92165080789726, 45.66858675053201, 42.87032460742076, 29.516272398063983, 27.56717911730061, 26.619645073141076, 21.153399111928508, 28.814899723749093, 28.065611282754215, 21.175928091049375]","[[0.9754326939582824, 0.5913645625114441], [0.9754326939582824, 0.5913645625114441], [0.9744259119033812, 0.5910900235176086], [0.9779573082923888, 0.5906590223312378], [0.9782146215438844, 0.5888347029685974], [0.9794206023216248, 0.5880277156829834], [0.9791780710220336, 0.5890496373176575], [0.9803723692893982, 0.5897176861763], [0.980618178844452, 0.5905060768127441], [0.982206642627716, 0.5901690721511841], [0.9814064502716064, 0.5904649496078491], [0.9797353744506836, 0.5903405547142029], [0.975946009159088, 0.5890425443649292], [0.9758177995681764, 0.5898659825325012], [0.9787676930427552, 0.5894621014595032], [0.9815452694892884, 0.589041531085968]]","[[0.9896312952041626, 0.6424546837806702], [0.9896312952041626, 0.6424546837806702], [0.979729413986206, 0.6409876942634583], [0.9834903478622437, 0.6289970278739929], [0.9806090593338012, 0.6290178894996643], [0.9827082753181458, 0.627691924571991], [0.9786645174026488, 0.6301329731941223], [0.9807551503181458, 0.6264693737030029], [0.9808695316314696, 0.6228311061859131], [0.9808686971664428, 0.623221218585968], [0.9819421768188475, 0.6261942982673645], [0.9810141921043396, 0.6318860054016113], [0.9814784526824952, 0.6342309713363647], [0.979499876499176, 0.6309975385665894], [0.9818613529205322, 0.6308141350746155], [0.98176509141922, 0.6261729598045349]]"
fixation,24415.772,24893.206,477.43399999999747,44,"[19.729233423427086, 19.729233423427086, 13.664121548874782, 15.676037805926326, 15.402293737033846, 13.083239883824398, 15.434867488927756, 14.52480579360865, 11.939724448179765, 14.219098316405846, 15.353383934592996, 13.866571671733738, 15.653701539151701, 12.282280767945911, 6.406234589979616, 7.724902564619099, 6.2257672070762595, 5.029850526793834, 6.712611679063361, 6.179067962894746, 5.224307586822793, 7.27822459079523, 7.71381940822508, 7.8122716174117155, 8.772567642075952, 6.690106513145191, 4.491491910596584, 4.832173202565377, 4.801606807856235, 4.470818094300146, 5.057522029423339, 3.8472772325275293, 3.17471517032859, 4.780385202836598, 4.787064028439545, 3.488379430551888, 5.9093040008954505, 4.534932959781389, 4.063619276259409, 6.721567293491447, 6.39527573282573, 3.935825980957894, 2.920571915456122, 4.847469531562254]","[[0.9807575345039368, 0.5851210951805115], [0.9807575345039368, 0.5851210951805115], [0.9790167212486268, 0.5828670859336853], [0.9795358180999756, 0.5766477584838867], [0.9791091084480286, 0.5733951926231384], [0.9800087213516236, 0.574077844619751], [0.9806264042854308, 0.5736227035522461], [0.9826143980026244, 0.5754187703132629], [0.9844890236854552, 0.5755219459533691], [0.9838730096817015, 0.5792064666748047], [0.9825847744941713, 0.5806958675384521], [0.9819118976593018, 0.5772454142570496], [0.9848839044570924, 0.5811426043510437], [0.9834614992141724, 0.5792822241783142], [0.97755628824234, 0.5853663086891174], [0.9691578149795532, 0.5838191509246826], [0.9686474800109864, 0.5829761624336243], [0.9694896340370178, 0.5818890333175659], [0.9664973616600036, 0.5800313949584961], [0.965753734111786, 0.5808061957359314], [0.9652752876281738, 0.5797345042228699], [0.9672891497612, 0.5758325457572937], [0.965220868587494, 0.5768033862113953], [0.966133952140808, 0.573111355304718], [0.9673903584480286, 0.570881187915802], [0.9674689769744872, 0.5665671229362488], [0.9684408903121948, 0.5676940083503723], [0.968099057674408, 0.5668995976448059], [0.9688810110092164, 0.5700386166572571], [0.9656581282615662, 0.5758470296859741], [0.966789484024048, 0.5817180871963501], [0.9693218469619752, 0.583669126033783], [0.9711063504219056, 0.5803787112236023], [0.9736090898513794, 0.58453369140625], [0.9720552563667296, 0.5837599635124207], [0.9738688468933104, 0.5821119546890259], [0.9695979356765748, 0.5804546475410461], [0.969148576259613, 0.5783213376998901], [0.9655105471611024, 0.5790185332298279], [0.9656827449798584, 0.5749523043632507], [0.9664217829704284, 0.5732227563858032], [0.9598851799964904, 0.5678040981292725], [0.946447491645813, 0.5688821077346802], [0.9212860465049744, 0.570351243019104]]","[[0.9811689257621764, 0.6281649470329285], [0.9811689257621764, 0.6281649470329285], [0.9808680415153505, 0.630174458026886], [0.981588900089264, 0.6243091821670532], [0.981346309185028, 0.6252306699752808], [0.9809913635253906, 0.6237971782684326], [0.982296109199524, 0.630020260810852], [0.9814184308052064, 0.6265478134155273], [0.9836989641189576, 0.623128354549408], [0.9787415862083436, 0.6186428070068359], [0.9768489003181458, 0.6205295324325562], [0.9745875597000122, 0.6236898303031921], [0.979082465171814, 0.6256253123283386], [0.9780519008636476, 0.62480229139328], [0.9703935980796814, 0.6316299438476562], [0.9646164774894714, 0.6319101452827454], [0.960004985332489, 0.632416844367981], [0.9612735509872437, 0.6289387345314026], [0.9617350101470948, 0.6316137909889221], [0.9631253480911256, 0.6306945085525513], [0.961878776550293, 0.6320411562919617], [0.961389422416687, 0.6274810433387756], [0.9623196721076964, 0.6278843283653259], [0.9617132544517516, 0.630721390247345], [0.9623324275016784, 0.6335824131965637], [0.9626696109771729, 0.6362020969390869], [0.9624188542366028, 0.637482762336731], [0.9622783064842224, 0.6372870206832886], [0.9610347747802734, 0.6368180513381958], [0.9632552862167358, 0.635392963886261], [0.9634609818458556, 0.6371082067489624], [0.9631770849227904, 0.635115921497345], [0.9652528762817384, 0.6337876319885254], [0.9660066962242126, 0.6299846768379211], [0.9673553705215454, 0.6299450993537903], [0.9663774371147156, 0.6277338266372681], [0.9648674130439758, 0.6257824301719666], [0.963623046875, 0.627344012260437], [0.9641709923744202, 0.6290951371192932], [0.9646986722946168, 0.632576048374176], [0.9645317792892456, 0.6327386498451233], [0.961197316646576, 0.6232975125312805], [0.957200527191162, 0.6179075837135315], [0.9590324759483336, 0.5883832573890686]]"
fixation,24904.31,25315.125,410.8149999999987,38,"[15.439587504501112, 15.439587504501112, 4.459783106912148, 6.720213875732954, 3.826127479775982, 2.496916394969781, 5.7522326134663695, 4.681112278204011, 5.158466035353773, 1.8749219370590664, 2.7922163057999163, 3.139630816351073, 3.651399334582125, 4.857728907498313, 4.719180079592316, 3.295457362464561, 3.039691937748753, 3.9692679090665512, 5.051151759642037, 5.977449470799136, 6.508896958769918, 6.751101424360616, 5.324073962179427, 3.420186858174375, 1.8868059290671062, 1.7790682144869967, 4.947778352010557, 7.9966558628760955, 10.441565729978453, 12.32730699757019, 11.361861188609403, 13.431412627360082, 12.09738593580442, 8.225024243199027, 14.829668184525131, 14.481542629914433, 12.784652914720708, 18.952049685214714]","[[0.9255788326263428, 0.4280717074871063], [0.9255788326263428, 0.4280717074871063], [0.920837104320526, 0.4254232347011566], [0.919338881969452, 0.4241592288017273], [0.9184841513633728, 0.4182477593421936], [0.9183589816093444, 0.4156202673912048], [0.9183223843574524, 0.4113851189613342], [0.9184792041778564, 0.4119493365287781], [0.9185802936553956, 0.4107473194599151], [0.9186838269233704, 0.4121198952198028], [0.9164323806762696, 0.4129902124404907], [0.916022539138794, 0.4121081829071045], [0.9162707328796388, 0.4121658205986023], [0.9172441363334656, 0.4082507193088531], [0.9166409969329834, 0.4057161808013916], [0.9192463159561156, 0.3994344472885132], [0.9206769466400146, 0.4023990035057068], [0.9208365678787231, 0.4053471088409424], [0.9195014238357544, 0.4093406200408935], [0.918737769126892, 0.410696804523468], [0.9186924695968628, 0.4106068909168243], [0.9175029993057252, 0.4131452143192291], [0.9171647429466248, 0.4150635898113251], [0.916598618030548, 0.416118174791336], [0.915985107421875, 0.4199177324771881], [0.9177849292755128, 0.4197965562343597], [0.9190547466278076, 0.4199646711349487], [0.9194533228874208, 0.4165645241737366], [0.9184216260910034, 0.4168941676616668], [0.917726755142212, 0.4173949062824249], [0.9179073572158812, 0.4161902368068695], [0.918355107307434, 0.4149755537509918], [0.9173484444618224, 0.4147284626960754], [0.9170584678649902, 0.4135717451572418], [0.9166945219039916, 0.4139278829097748], [0.9188743233680724, 0.410840779542923], [0.9158315658569336, 0.4183144569396972], [0.9039505124092102, 0.4340473115444183]]","[[0.9192719459533693, 0.4552329778671264], [0.9192719459533693, 0.4552329778671264], [0.918874979019165, 0.4622150063514709], [0.920198142528534, 0.4592275619506836], [0.9232259392738342, 0.4621631503105163], [0.9211192727088928, 0.4592012465000152], [0.920909345149994, 0.4584175944328308], [0.9188058972358704, 0.4555282294750213], [0.9177168011665344, 0.4533470273017883], [0.9198572635650636, 0.4482675194740295], [0.922496736049652, 0.4518351256847381], [0.923221468925476, 0.457132875919342], [0.922951340675354, 0.4613876938819885], [0.9197463989257812, 0.4610426127910614], [0.9208250045776368, 0.4568028151988983], [0.9200146794319152, 0.4556644260883331], [0.922182023525238, 0.4555222690105438], [0.921376883983612, 0.4572441279888153], [0.9236347675323486, 0.4557107985019684], [0.9226328134536744, 0.4543915390968323], [0.9232527017593384, 0.4564728438854217], [0.9216347336769104, 0.4574126303195953], [0.9214475154876708, 0.4556528329849243], [0.922531247138977, 0.4547294080257416], [0.9232224822044371, 0.4512969851493835], [0.9254401326179504, 0.4518599510192871], [0.9222685098648072, 0.4499766230583191], [0.9197787046432496, 0.4552438855171203], [0.9176544547080994, 0.4579434692859649], [0.9175331592559814, 0.4588457643985748], [0.9187119007110596, 0.4592807590961456], [0.9159544110298156, 0.460505872964859], [0.9181503057479858, 0.4602258205413818], [0.9158839583396912, 0.460120141506195], [0.915990114212036, 0.4594176709651947], [0.9165633320808412, 0.4556745588779449], [0.9172136783599854, 0.4539587497711181], [0.9088788032531738, 0.4683041572570801]]"
saccade,25326.228,25359.538,33.31000000000131,4,"[37.73362065543975, 37.73362065543975, 47.847288543504554, 35.90022652735153]","[[0.8815550208091736, 0.4591425359249115], [0.8815550208091736, 0.4591425359249115], [0.8799175024032593, 0.4578741788864136], [0.8804191946983337, 0.456114113330841]]","[[0.8862157464027405, 0.4998205900192261], [0.8862157464027405, 0.4998205900192261], [0.8868067860603333, 0.499123066663742], [0.8851621150970459, 0.4959509968757629]]"
fixation,25370.641,25470.569,99.92799999999988,10,"[9.894877402153838, 9.894877402153838, 6.20976302318708, 7.085928448520865, 9.212669242517414, 10.9412743021345, 9.608982325884453, 17.843492417891348, 18.473416293313612, 17.310756001808866]","[[0.8793848752975464, 0.4581964313983917], [0.8793848752975464, 0.4581964313983917], [0.880684494972229, 0.4549202620983124], [0.8792147636413574, 0.4572898149490356], [0.8800554871559143, 0.4579483270645141], [0.8817063570022583, 0.4565668106079101], [0.8830571174621582, 0.4571522176265716], [0.8823779225349426, 0.4577172398567199], [0.8822076916694641, 0.4589142203330993], [0.884619414806366, 0.4545574188232422]]","[[0.880907416343689, 0.4931272268295288], [0.880907416343689, 0.4931272268295288], [0.8808014988899231, 0.493308812379837], [0.8833280801773071, 0.4944398403167724], [0.8840897679328918, 0.4955974519252777], [0.886070966720581, 0.495495855808258], [0.8839465379714966, 0.4913733005523681], [0.8853292465209961, 0.4907278418540954], [0.884824275970459, 0.4897286295890808], [0.8847686052322388, 0.4869792759418487]]"
saccade,25481.672,25492.775,11.103000000002794,2,"[20.15081126368802, 20.15081126368802]","[[0.8855054378509521, 0.4543505311012268], [0.8855054378509521, 0.4543505311012268]]","[[0.8790140748023987, 0.4831570088863373], [0.8790140748023987, 0.4831570088863373]]"
fixation,25503.878,25614.91,111.03199999999924,11,"[15.430046454613217, 15.430046454613217, 14.360292144003589, 11.163368510977318, 13.17999116110248, 12.055823623765104, 8.268589954518358, 13.508053248262577, 14.439221225199063, 15.43663879776469, 12.790911895736214]","[[0.8823030591011047, 0.4570743143558502], [0.8823030591011047, 0.4570743143558502], [0.884249210357666, 0.4587181210517883], [0.8829712867736816, 0.4603007733821869], [0.8821858763694763, 0.4617333114147186], [0.8818739652633667, 0.4610897600650787], [0.8801912069320679, 0.4637125730514526], [0.8797082304954529, 0.4637251794338226], [0.8769112825393677, 0.4646624326705932], [0.8757950067520142, 0.4671643078327179], [0.8566188812255859, 0.5084972381591797]]","[[0.8756266832351685, 0.4846918880939483], [0.8756266832351685, 0.4846918880939483], [0.8764626383781433, 0.4831238389015198], [0.8784267902374268, 0.484390914440155], [0.8780651688575745, 0.4844540953636169], [0.8796713352203369, 0.4857475161552429], [0.8797906637191772, 0.4837808609008789], [0.8779634833335876, 0.4861165285110473], [0.8762826919555664, 0.4855116903781891], [0.8739534020423889, 0.4880674183368683], [0.8700138330459595, 0.4887274503707886]]"
saccade,25626.013,25770.353,144.34000000000015,14,"[37.92052577797927, 37.92052577797927, 74.30024091061436, 63.3621452776034, 39.08193991794607, 23.816989998431463, 29.75950028212457, 25.33917496607683, 39.94168379693609, 33.99664042972235, 21.992910481765456, 29.762174691876716, 30.3573685690541, 21.299196407086015]","[[0.8251342177391052, 0.5797652006149292], [0.8251342177391052, 0.5797652006149292], [0.8267253041267395, 0.5817351341247559], [0.825739324092865, 0.5770162343978882], [0.8240074515342712, 0.5827321410179138], [0.8239970803260803, 0.5846890211105347], [0.8247896432876587, 0.5856022238731384], [0.8247734904289246, 0.5823226571083069], [0.8246326446533203, 0.58110511302948], [0.8249765038490295, 0.58514004945755], [0.8254234790802002, 0.5881290435791016], [0.8254202604293823, 0.5851088762283325], [0.8252626657485962, 0.5861548185348511], [0.8265534043312073, 0.5825554728507996]]","[[0.8176959156990051, 0.6070209741592407], [0.8176959156990051, 0.6070209741592407], [0.8335106372833252, 0.5970144271850586], [0.8291177153587341, 0.5938506126403809], [0.8293780088424683, 0.5951601266860962], [0.8283848166465759, 0.5985939502716064], [0.8314425349235535, 0.6057851910591125], [0.8322852253913879, 0.6081153154373169], [0.8285197615623474, 0.6090890169143677], [0.8275425434112549, 0.6099967956542969], [0.8252121210098267, 0.6088718771934509], [0.8279125094413757, 0.6100791692733765], [0.8259178996086121, 0.6068527102470398], [0.8271478414535522, 0.6038259267807007]]"
fixation,25781.456,25836.972,55.51600000000326,6,"[18.894253236382163, 18.894253236382163, 11.356603790018724, 14.824012493852836, 18.112140507266854, 19.15636264250817]","[[0.8264399170875549, 0.5852800011634827], [0.8264399170875549, 0.5852800011634827], [0.8236802816390991, 0.5903226137161255], [0.8210833072662354, 0.5921946167945862], [0.8200619220733643, 0.5878791213035583], [0.8220247626304626, 0.5889320373535156]]","[[0.8262275457382202, 0.6077439785003662], [0.8262275457382202, 0.6077439785003662], [0.8230918645858765, 0.6096402406692505], [0.8218818306922913, 0.6048160195350647], [0.8235440850257874, 0.6048734188079834], [0.8245900869369507, 0.6069457530975342]]"
saccade,25848.075,25859.178,11.102999999999156,2,"[21.359435234673953, 21.359435234673953]","[[0.8225191831588745, 0.5909718871116638], [0.8225191831588745, 0.5909718871116638]]","[[0.8276112675666809, 0.6080887317657471], [0.8276112675666809, 0.6080887317657471]]"
fixation,25870.281,26003.519,133.2380000000012,13,"[16.5744536571686, 16.5744536571686, 17.030072259666074, 12.696290578716745, 8.18216481090485, 7.1115982373941815, 7.096605663724202, 8.56398312237072, 6.917543974894732, 7.8344933748854375, 16.834953649779955, 17.687657090952076, 16.87694255881819]","[[0.8217296600341797, 0.5850628614425659], [0.8217296600341797, 0.5850628614425659], [0.8209671378135681, 0.5882713794708252], [0.8224586248397827, 0.5907755494117737], [0.8198467493057251, 0.5858561992645264], [0.8218677639961243, 0.5763115882873535], [0.8207584023475647, 0.5748438239097595], [0.8240388631820679, 0.5771893262863159], [0.8239824175834656, 0.5816394090652466], [0.8235678672790527, 0.5806525349617004], [0.8240347504615784, 0.5811460614204407], [0.8243470788002014, 0.5818032026290894], [0.8237815499305725, 0.5822468400001526]]","[[0.8279004096984863, 0.6038334369659424], [0.8279004096984863, 0.6038334369659424], [0.8270576000213623, 0.606552004814148], [0.8283723592758179, 0.6041523218154907], [0.8271304368972778, 0.6047695279121399], [0.8275015950202942, 0.6003625988960266], [0.8252995610237122, 0.6028403043746948], [0.8253451585769653, 0.60319584608078], [0.8261069655418396, 0.6078121662139893], [0.8275943994522095, 0.6069814562797546], [0.8263763189315796, 0.6083241701126099], [0.8252872228622437, 0.6077221632003784], [0.8259930610656738, 0.6107533574104309]]"
saccade,26014.622,26025.725,11.102999999999156,2,"[22.862903278018873, 22.862903278018873]","[[0.8240526914596558, 0.5801239609718323], [0.8240526914596558, 0.5801239609718323]]","[[0.8282586932182312, 0.6062168478965759], [0.8282586932182312, 0.6062168478965759]]"
fixation,26036.828,26047.931,11.102999999999156,2,"[19.057246208476172, 19.057246208476172]","[[0.8205559253692627, 0.5850066542625427], [0.8205559253692627, 0.5850066542625427]]","[[0.8270484209060669, 0.6056511402130127], [0.8270484209060669, 0.6056511402130127]]"
fixation,26059.035,26081.241,22.20600000000195,3,"[13.448985540488396, 13.448985540488396, 19.578160629365282]","[[0.8342720866203308, 0.6181140542030334], [0.8342720866203308, 0.6181140542030334], [0.843651294708252, 0.6462060809135437]]","[[0.8308711647987366, 0.6373934745788574], [0.8308711647987366, 0.6373934745788574], [0.838111937046051, 0.6683047413825989]]"
saccade,26092.344,26125.653,33.30899999999747,4,"[34.44895517686044, 34.44895517686044, 29.563580123718356, 27.69867308164537]","[[0.8503342866897583, 0.66758793592453], [0.8503342866897583, 0.66758793592453], [0.8520390391349792, 0.6672016978263855], [0.8533217310905457, 0.6714203357696533]]","[[0.8525593280792236, 0.6929677724838257], [0.8525593280792236, 0.6929677724838257], [0.8550088405609131, 0.6928564310073853], [0.853850245475769, 0.6979957818984985]]"
fixation,26136.756,26403.231,266.47499999999854,25,"[14.275920451697488, 14.275920451697488, 12.917505041880714, 3.3713541860146665, 2.4400485726764556, 3.2320030195495923, 3.256931104350967, 1.044071030928773, 0.9529540125161314, 3.7035235499872434, 2.813755736155837, 4.505475382960047, 5.900746514018655, 10.660867570094037, 12.469254223062958, 12.38530254052256, 10.289517248794489, 9.237927969757475, 5.68410891614766, 7.708281800585876, 6.724418406135792, 3.422461612254517, 4.88554130965983, 8.000705045196526, 15.715678248198031]","[[0.8505165576934814, 0.6743075847625732], [0.8505165576934814, 0.6743075847625732], [0.8504213094711304, 0.6780582666397095], [0.8504666686058044, 0.6798587441444397], [0.8501278758049011, 0.6793515086174011], [0.8524351119995117, 0.6793694496154785], [0.8546140193939209, 0.6794420480728149], [0.8540626168251038, 0.6804235577583313], [0.8560035824775696, 0.6812041401863098], [0.8572014570236206, 0.6810369491577148], [0.8575335144996643, 0.6794909238815308], [0.8559439778327942, 0.6787034869194031], [0.8535812497138977, 0.6814245581626892], [0.8537232875823975, 0.681513786315918], [0.8539546728134155, 0.6787099242210388], [0.854295015335083, 0.6772791743278503], [0.8571652173995972, 0.6831225156784058], [0.8548300266265869, 0.6839496493339539], [0.8520274758338928, 0.6887019872665405], [0.8510661125183105, 0.6948516368865967], [0.8534104228019714, 0.7001717686653137], [0.8555538058280945, 0.6991161704063416], [0.8559820055961609, 0.6957502365112305], [0.8502138257026672, 0.6959140300750732], [0.829931914806366, 0.681660532951355]]","[[0.8569111824035645, 0.6991759538650513], [0.8569111824035645, 0.6991759538650513], [0.8560135960578918, 0.6992443203926086], [0.8542170524597168, 0.7005615234375], [0.8546963334083557, 0.700693666934967], [0.8562371134757996, 0.7030851244926453], [0.8576374053955078, 0.7055425643920898], [0.8570102453231812, 0.7013425827026367], [0.8585428595542908, 0.7025755643844604], [0.8581972718238831, 0.7019519209861755], [0.8591285943984985, 0.7078814506530762], [0.8576932549476624, 0.7079688310623169], [0.8581416010856628, 0.7088623046875], [0.8574438095092773, 0.7078641057014465], [0.8576566576957703, 0.7075090408325195], [0.8567739725112915, 0.704948902130127], [0.8563045859336853, 0.7006563544273376], [0.8536239862442017, 0.6942665576934814], [0.8527296781539917, 0.6979531049728394], [0.8504649996757507, 0.7031305432319641], [0.853826105594635, 0.705444872379303], [0.8531983494758606, 0.7027386426925659], [0.8577728271484375, 0.6973072290420532], [0.8518716096878052, 0.695959210395813], [0.8367958068847656, 0.6877638697624207]]"
saccade,26414.335,26436.541,22.20600000000195,3,"[25.726928878230893, 25.726928878230893, 44.15944185875108]","[[0.7589676976203918, 0.6420127153396606], [0.7589676976203918, 0.6420127153396606], [0.7532137632369995, 0.6451480388641357]]","[[0.7707173824310303, 0.6626859903335571], [0.7707173824310303, 0.6626859903335571], [0.7603794932365417, 0.6697482466697693]]"
fixation,26447.644,26458.747,11.102999999999156,2,"[13.001507879547864, 13.001507879547864]","[[0.756747841835022, 0.644185483455658], [0.756747841835022, 0.644185483455658]]","[[0.7563148736953735, 0.6702967882156372], [0.7563148736953735, 0.6702967882156372]]"
fixation,26469.85,26669.706,199.85599999999977,19,"[14.254542510116647, 14.254542510116647, 17.153871779305028, 10.262398501576302, 14.321734594961546, 10.976084211009724, 6.135945007526145, 6.40330513553397, 11.285091047496993, 11.396069467897417, 15.244681526361337, 17.120238412339624, 11.219230329450836, 10.421048157469112, 14.150716646885021, 10.217984692882471, 14.338166331393943, 16.819275496828805, 16.101067572927565]","[[0.7568492293357849, 0.6477778553962708], [0.7568492293357849, 0.6477778553962708], [0.7588019967079163, 0.6478912234306335], [0.7581958174705505, 0.6517110466957092], [0.755725622177124, 0.6516426205635071], [0.7572132349014282, 0.6484259963035583], [0.7561901211738586, 0.6471236348152161], [0.7532117366790771, 0.6450535655021667], [0.7523264288902283, 0.6469041109085083], [0.7533230185508728, 0.6453094482421875], [0.7538859248161316, 0.6485719084739685], [0.7520659565925598, 0.6513285040855408], [0.7524977326393127, 0.6542373299598694], [0.7559618949890137, 0.6552947759628296], [0.7565614581108093, 0.6556650996208191], [0.7557323575019836, 0.6511519551277161], [0.7544970512390137, 0.6490123271942139], [0.7525392174720764, 0.6473836302757263], [0.7533390522003174, 0.6482285857200623]]","[[0.7588786482810974, 0.6654611229896545], [0.7588786482810974, 0.6654611229896545], [0.7600376605987549, 0.6652513742446899], [0.7622424364089966, 0.663284182548523], [0.7603268027305603, 0.6617712378501892], [0.7588759064674377, 0.6599826812744141], [0.7515851259231567, 0.6672866940498352], [0.754179835319519, 0.6685168147087097], [0.7522523999214172, 0.6685261726379395], [0.7537930607795715, 0.6677730679512024], [0.7539910674095154, 0.6691535115242004], [0.7544130086898804, 0.6724282503128052], [0.7589110136032104, 0.6644960641860962], [0.7600116729736328, 0.6606268286705017], [0.7587935328483582, 0.6651462912559509], [0.7588338255882263, 0.6679925918579102], [0.755570650100708, 0.6730051040649414], [0.7575473785400391, 0.666439414024353], [0.7546893358230591, 0.6661424040794373]]"
saccade,26680.81,26691.913,11.102999999999156,2,"[22.378534962249272, 22.378534962249272]","[[0.7565748691558838, 0.6427958607673645], [0.7565748691558838, 0.6427958607673645]]","[[0.7504560947418213, 0.6667635440826416], [0.7504560947418213, 0.6667635440826416]]"
fixation,26703.016,26814.047,111.03099999999904,11,"[11.806519973539613, 11.806519973539613, 13.71888256288427, 6.618225914426903, 5.0206986453172515, 5.471970168725519, 4.521122594923313, 4.985728881693399, 6.695306786585518, 6.586866604283383, 19.908435652295307]","[[0.7566251158714294, 0.641006588935852], [0.7566251158714294, 0.641006588935852], [0.7557517886161804, 0.6439903378486633], [0.7570328712463379, 0.6462029218673706], [0.7583374381065369, 0.6480485200881958], [0.7584877610206604, 0.6483902335166931], [0.7576339244842529, 0.6481017470359802], [0.7549262642860413, 0.6449974179267883], [0.7557409405708313, 0.6409844160079956], [0.7464142441749573, 0.6439239382743835], [0.7364856004714966, 0.6543464660644531]]","[[0.7503286004066467, 0.6765739917755127], [0.7503286004066467, 0.6765739917755127], [0.7503496408462524, 0.6755335927009583], [0.7533025741577148, 0.6676057577133179], [0.7552912831306458, 0.66695636510849], [0.7543878555297852, 0.6672694683074951], [0.7559694647789001, 0.6618291735649109], [0.7555533647537231, 0.6664510369300842], [0.757535457611084, 0.660414457321167], [0.746849775314331, 0.6691614985466003], [0.7307565212249756, 0.6745129227638245]]"
saccade,26825.15,26858.46,33.30999999999767,4,"[40.99030235355671, 40.99030235355671, 25.56144440967312, 21.657457613725466]","[[0.7247074246406555, 0.6597489714622498], [0.7247074246406555, 0.6597489714622498], [0.7191108465194702, 0.6561325192451477], [0.7201073169708252, 0.6592008471488953]]","[[0.7170922160148621, 0.6926257014274597], [0.7170922160148621, 0.6926257014274597], [0.7198445796966553, 0.6939926743507385], [0.7176215052604675, 0.6973307132720947]]"
fixation,26869.563,26902.872,33.309000000001106,4,"[14.457174226974907, 14.457174226974907, 16.23539667794613, 11.920954319248306]","[[0.7197629809379578, 0.66856849193573], [0.7197629809379578, 0.66856849193573], [0.7187724113464355, 0.668988049030304], [0.7192617654800415, 0.6635816097259521]]","[[0.715276837348938, 0.7038546204566956], [0.715276837348938, 0.7038546204566956], [0.7155026197433472, 0.7025349736213684], [0.7188823819160461, 0.6913170218467712]]"
saccade,26913.975,26925.078,11.103000000002794,2,"[23.890109854379443, 23.890109854379443]","[[0.718794584274292, 0.6644678115844727], [0.718794584274292, 0.6644678115844727]]","[[0.7164191603660583, 0.6872704029083252], [0.7164191603660583, 0.6872704029083252]]"
fixation,26936.181,27069.419,133.2380000000012,13,"[15.559495025285253, 15.559495025285253, 15.009861844054264, 5.514765570172691, 12.107119505895072, 14.48394748453319, 15.265951428448892, 12.811901225214985, 15.796512280461046, 7.50046399295362, 14.800135575430515, 18.904749540511357, 19.69106265729591]","[[0.7181708812713623, 0.673130989074707], [0.7181708812713623, 0.673130989074707], [0.7197413444519043, 0.6746394038200378], [0.7206996083259583, 0.6704236268997192], [0.7205219268798828, 0.6660414934158325], [0.7180997729301453, 0.6648023128509521], [0.7193058729171753, 0.6666983962059021], [0.7192191481590271, 0.667891800403595], [0.7201695442199707, 0.665316104888916], [0.7186278104782104, 0.6609915494918823], [0.71907639503479, 0.6612586975097656], [0.7205466032028198, 0.6622783541679382], [0.7075285911560059, 0.6651796102523804]]","[[0.7207263708114624, 0.6889328360557556], [0.7207263708114624, 0.6889328360557556], [0.7197330594062805, 0.6914795637130737], [0.719138503074646, 0.6933695077896118], [0.7168306112289429, 0.6932930946350098], [0.7165907025337219, 0.6901963949203491], [0.7172378301620483, 0.6862271428108215], [0.7172231674194336, 0.6860981583595276], [0.7194041013717651, 0.6919684410095215], [0.7184651494026184, 0.695780336856842], [0.7200177311897278, 0.6949838995933533], [0.7172422409057617, 0.697873592376709], [0.706501305103302, 0.6856859922409058]]"
saccade,27080.522,27091.625,11.102999999999156,2,"[22.6693309189991, 22.6693309189991]","[[0.6089881062507629, 0.5899389386177063], [0.6089881062507629, 0.5899389386177063]]","[[0.6119656562805176, 0.5818254947662354], [0.6119656562805176, 0.5818254947662354]]"
saccade,27102.728,27136.038,33.31000000000131,4,"[85.53433155817221, 85.53433155817221, 76.45961500253625, 59.083548047418496]","[[0.587040364742279, 0.5545423030853271], [0.587040364742279, 0.5545423030853271], [0.5833216905593872, 0.5571803450584412], [0.5810518860816956, 0.5541766881942749]]","[[0.595359206199646, 0.5642386674880981], [0.595359206199646, 0.5642386674880981], [0.5949798226356506, 0.5721416473388672], [0.5910117030143738, 0.5658453702926636]]"
saccade,27147.141,27158.244,11.102999999999156,2,"[21.811235566052787, 21.811235566052787]","[[0.5834752321243286, 0.552993893623352], [0.5834752321243286, 0.552993893623352]]","[[0.5919430255889893, 0.5649664998054504], [0.5919430255889893, 0.5649664998054504]]"
