type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,988.178,1121.416,133.23799999999994,13,"[20.714205616101005, 20.714205616101005, 76.26087366200267, 93.8196352938488, 76.45009357873963, 133.4599222924309, 50.08035586515499, 53.516091716809534, 68.6869842239352, 52.89767682042785, 27.08305361576556, 23.5840226808138, 41.23310305379076]","[[0.5269075036048889, 0.7318115234375], [0.5269075036048889, 0.7318115234375], [0.573346734046936, 0.6572855710983276], [0.6484997272491455, 0.5286102294921875], [0.7467243671417236, 0.2851531505584717], [0.8156411051750183, 0.1347371786832809], [0.8083459138870239, 0.142070397734642], [0.8090837597846985, 0.1414546370506286], [0.8074021935462952, 0.1478094160556793], [0.8022509217262268, 0.1528849452733993], [0.803565502166748, 0.1497541666030883], [0.8058619499206543, 0.1464440375566482], [0.8065643906593323, 0.1473009586334228]]","[[0.5399144291877747, 0.7176006436347961], [0.5399144291877747, 0.7176006436347961], [0.5466217398643494, 0.7168475985527039], [0.623486340045929, 0.6280016303062439], [0.8139772415161133, 0.2054335474967956], [0.8171756267547607, 0.1699265837669372], [0.8201324343681335, 0.1605510115623474], [0.8218660950660706, 0.1461491137742996], [0.8243653774261475, 0.1414521783590316], [0.8211010098457336, 0.1423234641551971], [0.825129508972168, 0.1401019841432571], [0.8272963166236877, 0.1432068794965744], [0.8293492794036865, 0.1355630010366439]]"
fixation,1132.519,1143.622,11.103000000000065,2,"[18.216702384675152, 18.216702384675152]","[[0.8003038167953491, 0.1497710347175598], [0.8003038167953491, 0.1497710347175598]]","[[0.8304149508476257, 0.133829116821289], [0.8304149508476257, 0.133829116821289]]"
fixation,1154.725,1243.55,88.82500000000005,9,"[4.095786864275184, 4.095786864275184, 4.305852481665288, 9.404133030491826, 5.720091501690395, 4.674460436512984, 13.00401516256584, 10.717551747571273, 9.697836168900592]","[[0.8038502931594849, 0.1478581428527832], [0.8038502931594849, 0.1478581428527832], [0.8040202856063843, 0.1475737243890762], [0.8021596670150757, 0.1481866240501403], [0.8029903173446655, 0.1494329869747162], [0.80315762758255, 0.1424660384654998], [0.8028855919837952, 0.1421959847211837], [0.8046056628227234, 0.1473935544490814], [0.8058608770370483, 0.1529092043638229]]","[[0.8270770311355591, 0.136868268251419], [0.8270770311355591, 0.136868268251419], [0.824942409992218, 0.132130965590477], [0.8265527486801147, 0.1293716132640838], [0.8271231055259705, 0.1362080723047256], [0.8270646333694458, 0.1362947225570678], [0.8295690417289734, 0.134698748588562], [0.8315728902816772, 0.1357394754886627], [0.8301835656166077, 0.132962167263031]]"
fixation,1254.653,1276.86,22.20699999999988,3,"[11.621750254765187, 11.621750254765187, 13.062520635954824]","[[0.8086410760879517, 0.1559770703315735], [0.8086410760879517, 0.1559770703315735], [0.8097203373908997, 0.1591549068689346]]","[[0.8296940922737122, 0.1343423575162887], [0.8296940922737122, 0.1343423575162887], [0.8322435617446899, 0.141222208738327]]"
fixation,1287.963,1510.025,222.06200000000013,21,"[11.069591616566822, 11.069591616566822, 7.9888617970940885, 15.13792894911361, 8.34204587848136, 6.186593091407585, 12.707069659508807, 5.420775871078086, 12.194138392903044, 19.97104578684777, 6.655177408332393, 9.579080239268613, 15.747487290422754, 8.394710015611732, 6.884911973255523, 12.911057726712277, 5.902340661980911, 6.4794834353202, 15.29396628304915, 12.846461588241079, 19.67400351571606]","[[0.8063613176345825, 0.154701218008995], [0.8063613176345825, 0.154701218008995], [0.8054517507553101, 0.1533841490745544], [0.8100303411483765, 0.1511282175779342], [0.8117687106132507, 0.1471876204013824], [0.8132355809211731, 0.1418494135141372], [0.810810387134552, 0.145294114947319], [0.8069499135017395, 0.1492214798927307], [0.8063488006591797, 0.1520477384328842], [0.8090638518333435, 0.1502244472503662], [0.8072271347045898, 0.1480259001255035], [0.8035650253295898, 0.141857162117958], [0.8023791313171387, 0.1352575123310089], [0.8073092103004456, 0.1393347829580307], [0.8095314502716064, 0.1489858925342559], [0.8044843673706055, 0.1475747376680374], [0.8026524782180786, 0.128623679280281], [0.8049741387367249, 0.1084813177585601], [0.8074483275413513, 0.0869788751006126], [0.8107734322547913, 0.0817321389913559], [0.8084845542907715, 0.0798233672976493]]","[[0.8320112824440002, 0.1430862843990326], [0.8320112824440002, 0.1430862843990326], [0.8322017788887024, 0.1396480649709701], [0.8313955664634705, 0.1433705538511276], [0.8335297703742981, 0.1398919969797134], [0.8335292935371399, 0.1407586187124252], [0.8289448022842407, 0.1487530320882797], [0.8281826376914978, 0.1509619951248169], [0.8307486772537231, 0.1500099599361419], [0.8393648862838745, 0.1470289826393127], [0.8384742736816406, 0.148487702012062], [0.8374649882316589, 0.1496850997209549], [0.8376939296722412, 0.1439013332128524], [0.8358026146888733, 0.1396113187074661], [0.8349688649177551, 0.1414329409599304], [0.8327881693840027, 0.1353664547204971], [0.8343868851661682, 0.1214805245399475], [0.8332874178886414, 0.1084359809756279], [0.8311222195625305, 0.0802307948470115], [0.8343377709388733, 0.0837386399507522], [0.8348251581192017, 0.0778342112898826]]"
fixation,1521.128,1621.056,99.92800000000011,10,"[18.582542168216666, 18.582542168216666, 7.977996509508692, 9.90177796868976, 4.409973133034167, 3.0669585878723216, 11.343043804178398, 10.327927964342566, 4.190067539022377, 18.345095905396835]","[[0.8082773089408875, 0.0838175266981124], [0.8082773089408875, 0.0838175266981124], [0.8102287650108337, 0.0888557061553001], [0.8075246214866638, 0.089245855808258], [0.8063812255859375, 0.0894142910838127], [0.8037062287330627, 0.0867360606789588], [0.8050107955932617, 0.0863331034779548], [0.819403350353241, 0.0932149365544319], [0.8194195628166199, 0.0997369736433029], [0.8631145358085632, 0.0966574028134346]]","[[0.8362719416618347, 0.0715940371155738], [0.8362719416618347, 0.0715940371155738], [0.8377911448478699, 0.0748436078429222], [0.8339845538139343, 0.0702872276306152], [0.8371959924697876, 0.0741363912820816], [0.8381356000900269, 0.0741791278123855], [0.8416988849639893, 0.0740757808089256], [0.8467070460319519, 0.0924148708581924], [0.8466940522193909, 0.0996234193444252], [0.8751099109649658, 0.154383048415184]]"
saccade,1632.16,1720.985,88.82499999999982,9,"[221.33035521739393, 221.33035521739393, 60.32734212054893, 71.87817416850076, 45.634599890823665, 62.92313600840929, 33.276529034816576, 23.639066856592486, 37.55493659396605]","[[0.9674248695373536, 0.6092832088470459], [0.9674248695373536, 0.6092832088470459], [0.9559260606765748, 0.6099388003349304], [0.9483131766319276, 0.6202219724655151], [0.9487150311470032, 0.6252320408821106], [0.9473813772201538, 0.6272294521331787], [0.9476555585861206, 0.621217668056488], [0.9471395015716552, 0.6188363432884216], [0.9472504258155824, 0.6135439276695251]]","[[0.9738288521766664, 0.5942657589912415], [0.9738288521766664, 0.5942657589912415], [0.9703767895698548, 0.605158805847168], [0.9647886753082277, 0.614477813243866], [0.9643986821174622, 0.6215754151344299], [0.9619395136833192, 0.6244685053825378], [0.9631792902946472, 0.6166852116584778], [0.9670717120170592, 0.6137686967849731], [0.9643601775169371, 0.6146971583366394]]"
fixation,1732.088,1876.428,144.34000000000015,14,"[4.869547651911089, 4.869547651911089, 7.944460868866492, 5.085184564394397, 8.649942867092111, 17.19064789134727, 6.533163852496638, 5.388418971553595, 12.641101499966283, 6.2124863882432155, 7.906722749315829, 17.7799073671218, 11.37455456069523, 9.79610467193779]","[[0.9448578357696532, 0.6058894395828247], [0.9448578357696532, 0.6058894395828247], [0.9419546127319336, 0.6147031188011169], [0.9418001770973206, 0.6187500357627869], [0.9410216212272644, 0.6181206107139587], [0.9467176198959352, 0.6093658208847046], [0.9454221725463868, 0.6082350611686707], [0.9464533925056458, 0.6167508959770203], [0.942146062850952, 0.6243047714233398], [0.9433661103248596, 0.6140467524528503], [0.9446808099746704, 0.6091119050979614], [0.943844199180603, 0.6060874462127686], [0.9430935978889464, 0.6068513989448547], [0.9430235028266908, 0.6079408526420593]]","[[0.9622347354888916, 0.6193371415138245], [0.9622347354888916, 0.6193371415138245], [0.9651379585266112, 0.6182082891464233], [0.9611356854438782, 0.6175299286842346], [0.960609257221222, 0.616176962852478], [0.9619417786598206, 0.6208535432815552], [0.9589685797691344, 0.6252292990684509], [0.9567015171051024, 0.6227667927742004], [0.9552052021026612, 0.6169312596321106], [0.9528915882110596, 0.6103758811950684], [0.9563168883323668, 0.6092018485069275], [0.9523545503616332, 0.604084849357605], [0.9594636559486388, 0.6062325835227966], [0.963003933429718, 0.606495201587677]]"
fixation,1887.531,1909.738,22.207000000000107,3,"[9.51009096464242, 9.51009096464242, 10.695667594524249]","[[0.9491746425628662, 0.6168917417526245], [0.9491746425628662, 0.6168917417526245], [0.9493883848190308, 0.6134690046310425]]","[[0.960616171360016, 0.6172669529914856], [0.960616171360016, 0.6172669529914856], [0.9583826065063475, 0.6203622221946716]]"
fixation,1920.841,1943.047,22.20600000000013,3,"[16.156597412361005, 16.156597412361005, 9.436635018460878]","[[0.9459946751594543, 0.6228510141372681], [0.9459946751594543, 0.6228510141372681], [0.946744978427887, 0.6225416660308838]]","[[0.9598230719566344, 0.6203538179397583], [0.9598230719566344, 0.6203538179397583], [0.9619496464729308, 0.6197853684425354]]"
