type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
fixation,666.188,677.291,11.103000000000065,2,"[15.095881500886522, 15.095881500886522]","[[0.7308750748634338, 0.2881371080875397], [0.7308750748634338, 0.2881371080875397]]","[[0.7387483716011047, 0.2591555714607239], [0.7387483716011047, 0.2591555714607239]]"
fixation,688.394,732.807,44.41300000000001,5,"[2.22263641520898, 2.22263641520898, 4.045647724781193, 12.096805605380833, 9.554227460577556]","[[0.731996476650238, 0.2867505550384521], [0.731996476650238, 0.2867505550384521], [0.7285523414611816, 0.2895521521568298], [0.728424608707428, 0.2867301106452942], [0.729453980922699, 0.3005394637584686]]","[[0.7391321063041687, 0.2590418756008148], [0.7391321063041687, 0.2590418756008148], [0.7391321063041687, 0.2590418756008148], [0.7373105883598328, 0.2570955157279968], [0.7376548647880554, 0.2593463659286499]]"
saccade,743.91,755.013,11.103000000000065,2,"[47.781795815423784, 47.781795815423784]","[[0.730193555355072, 0.3002628684043884], [0.730193555355072, 0.3002628684043884]]","[[0.7351199388504028, 0.2614794075489044], [0.7351199388504028, 0.2614794075489044]]"
fixation,766.116,810.528,44.412000000000035,5,"[10.882638302741068, 10.882638302741068, 18.7836361057198, 0.7627988077672462, 14.069257070597816]","[[0.7309106588363647, 0.2878976762294769], [0.7309106588363647, 0.2878976762294769], [0.7325974702835083, 0.2910381853580475], [0.7296919822692871, 0.289242684841156], [0.730640172958374, 0.287576675415039]]","[[0.7342385649681091, 0.2633042335510254], [0.7342385649681091, 0.2633042335510254], [0.733648419380188, 0.2629210352897644], [0.7342360019683838, 0.2617347836494446], [0.7342360019683838, 0.2617347836494446]]"
fixation,821.632,877.147,55.5150000000001,6,"[1.0157773368028147, 1.0157773368028147, 6.1440282126722545, 14.224133735946682, 2.2336161477201486, 9.852249392308977]","[[0.7333865165710449, 0.2852585315704345], [0.7333865165710449, 0.2852585315704345], [0.7335817217826843, 0.2863982021808624], [0.7327855229377747, 0.2864361107349396], [0.7284689545631409, 0.2875827848911285], [0.7273186445236206, 0.290398508310318]]","[[0.7346341609954834, 0.2645416259765625], [0.7346341609954834, 0.2645416259765625], [0.7346341609954834, 0.2645416259765625], [0.7345957159996033, 0.2660685181617737], [0.7350778579711914, 0.268431007862091], [0.7350778579711914, 0.268431007862091]]"
fixation,888.25,910.457,22.206999999999994,3,"[4.906753707330252, 4.906753707330252, 9.893689557194927]","[[0.7280642986297607, 0.2909134030342102], [0.7280642986297607, 0.2909134030342102], [0.7277534008026123, 0.2891086935997009]]","[[0.7329204082489014, 0.2640948295593261], [0.7329204082489014, 0.2640948295593261], [0.7329204082489014, 0.2640948295593261]]"
fixation,921.56,932.663,11.103000000000065,2,"[8.62102420709321, 8.62102420709321]","[[0.7304776310920715, 0.2871328294277191], [0.7304776310920715, 0.2871328294277191]]","[[0.7352905869483948, 0.2636015117168426], [0.7352905869483948, 0.2636015117168426]]"
saccade,943.766,954.869,11.103000000000065,2,"[40.44724205102075, 40.44724205102075]","[[0.7291514277458191, 0.2961172461509704], [0.7291514277458191, 0.2961172461509704]]","[[0.7336106300354004, 0.2600098550319671], [0.7336106300354004, 0.2600098550319671]]"
fixation,965.972,1143.622,177.6500000000001,17,"[2.0152381553104624, 2.0152381553104624, 3.0913162834096997, 3.2523714504892105, 6.764958462918343, 18.80765652138498, 6.11657671703536, 4.024578987687024, 13.222773076724259, 4.195023604879091, 6.748697337025274, 15.117034247187583, 1.800344693315998, 3.8776360445940203, 4.13303566254465, 0.2734133548960446, 9.064727947193033]","[[0.7277831435203552, 0.2891057133674621], [0.7277831435203552, 0.2891057133674621], [0.7274646759033203, 0.2877179682254791], [0.7297323346138, 0.2937969267368316], [0.7309513092041016, 0.294188916683197], [0.7301374077796936, 0.2965019345283508], [0.7290307283401489, 0.2960906624794006], [0.7284656167030334, 0.2952949404716491], [0.7284663319587708, 0.2988231480121612], [0.7296704649925232, 0.299517959356308], [0.7290111184120178, 0.3048377931118011], [0.7281006574630737, 0.3018300235271454], [0.7264862656593323, 0.2999105453491211], [0.7263388633728027, 0.2991197109222412], [0.7275696992874146, 0.2905593514442444], [0.7279485464096069, 0.2924979329109192], [0.7309854626655579, 0.2921269237995147]]","[[0.73360276222229, 0.2614752650260925], [0.73360276222229, 0.2614752650260925], [0.7359163165092468, 0.260019451379776], [0.7364376187324524, 0.2573606967926025], [0.7364376187324524, 0.2573606967926025], [0.7348684668540955, 0.2586215138435364], [0.7350345849990845, 0.2595753371715545], [0.7350345849990845, 0.2595753371715545], [0.7358678579330444, 0.261583924293518], [0.7338899374008179, 0.2604295611381531], [0.7338899374008179, 0.2604295611381531], [0.7323154807090759, 0.2601094543933868], [0.7327806949615479, 0.2624119818210602], [0.7327806949615479, 0.2624119818210602], [0.7329825758934021, 0.2661729156970978], [0.730453610420227, 0.2696995735168457], [0.730453610420227, 0.2696995735168457]]"
fixation,1154.725,1176.932,22.207000000000107,3,"[8.644107960196667, 8.644107960196667, 19.787587084192822]","[[0.7323046922683716, 0.2899273335933685], [0.7323046922683716, 0.2899273335933685], [0.7308171391487122, 0.2893963754177093]]","[[0.7319769263267517, 0.2673041224479675], [0.7319769263267517, 0.2673041224479675], [0.7319769263267517, 0.2673041224479675]]"
