type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,2265.037,2287.243,22.20600000000013,3,"[39.89306942262711, 39.89306942262711, 80.64171928491831]","[[0.0608853735029697, 0.9628349542617798], [0.0608853735029697, 0.9628349542617798], [0.048230692744255, 0.9287007451057434]]","[[0.0763849541544914, 0.9871984720230104], [0.0763849541544914, 0.9871984720230104], [0.0650822222232818, 0.9462566375732422]]"
saccade,2298.347,2320.553,22.205999999999676,3,"[38.42718498346644, 38.42718498346644, 50.6639274237595]","[[0.0463230088353157, 0.9267406463623048], [0.0463230088353157, 0.9267406463623048], [0.0458216369152069, 0.9342694282531738]]","[[0.0666290447115898, 0.9473689794540404], [0.0666290447115898, 0.9473689794540404], [0.0664510875940322, 0.9527324438095092]]"
saccade,2331.656,2353.862,22.20600000000013,3,"[21.384103301367404, 21.384103301367404, 26.880293441390112]","[[0.0481267198920249, 0.9393101334571838], [0.0481267198920249, 0.9393101334571838], [0.0469477698206901, 0.9366927742958068]]","[[0.0655080676078796, 0.9509618878364564], [0.0655080676078796, 0.9509618878364564], [0.0657833889126777, 0.9518094658851624]]"
fixation,2364.965,2409.378,44.41300000000001,5,"[12.39030691466021, 12.39030691466021, 10.318567104090787, 0.0, 15.491266220391184]","[[0.0471158176660537, 0.935775876045227], [0.0471158176660537, 0.935775876045227], [0.0471052676439285, 0.9377850890159608], [0.0471052676439285, 0.9377850890159608], [0.0483589954674243, 0.9350964426994324]]","[[0.0638050511479377, 0.9502552151679992], [0.0638050511479377, 0.9502552151679992], [0.0640348196029663, 0.9545787572860718], [0.0653520226478576, 0.956861674785614], [0.0670565441250801, 0.9545069932937622]]"
fixation,2420.481,2442.687,22.205999999999676,3,"[0.0, 0.0, 12.030541317556352]","[[0.0492802783846855, 0.9312994480133056], [0.0492802783846855, 0.9312994480133056], [0.0457548983395099, 0.9338809251785278]]","[[0.0633556544780731, 0.9485484957695008], [0.0633556544780731, 0.9485484957695008], [0.0623722895979881, 0.9508727788925172]]"
fixation,2453.79,2475.997,22.20699999999988,3,"[0.0, 0.0, 14.295223756026683]","[[0.0447107218205928, 0.9348511695861816], [0.0447107218205928, 0.9348511695861816], [0.0441894084215164, 0.9311034083366394]]","[[0.0649466142058372, 0.947420060634613], [0.0649466142058372, 0.947420060634613], [0.0644761398434639, 0.9465027451515198]]"
fixation,2487.1,2509.306,22.20600000000013,3,"[0.0, 0.0, 17.63720274987872]","[[0.0460330210626125, 0.9289380311965942], [0.0460330210626125, 0.9289380311965942], [0.0473924688994884, 0.9283030033111572]]","[[0.0650925934314727, 0.952469527721405], [0.0650925934314727, 0.952469527721405], [0.0658528208732605, 0.9529042840003968]]"
fixation,2520.409,2542.615,22.205999999999676,3,"[0.0, 0.0, 17.502082802073353]","[[0.0452020689845085, 0.9330138564109802], [0.0452020689845085, 0.9330138564109802], [0.0466429851949214, 0.9397321343421936]]","[[0.063179612159729, 0.9542769193649292], [0.063179612159729, 0.9542769193649292], [0.062685340642929, 0.9556643962860109]]"
fixation,2553.718,2598.131,44.41300000000001,5,"[0.0, 0.0, 13.95356762840361, 19.447721846500446, 0.0]","[[0.04767981544137, 0.937317669391632], [0.04767981544137, 0.937317669391632], [0.0477431751787662, 0.9339583516120912], [0.0567786395549774, 0.9335980415344238], [0.0567786395549774, 0.9335980415344238]]","[[0.0622109547257423, 0.9524300694465636], [0.0622109547257423, 0.9524300694465636], [0.060644757002592, 0.9525583982467652], [0.062968723475933, 0.9541378617286682], [0.0636563748121261, 0.957149863243103]]"
saccade,2609.234,2620.337,11.103000000000065,2,"[38.85189073155158, 38.85189073155158]","[[0.193298265337944, 0.9315521717071532], [0.193298265337944, 0.9315521717071532]]","[[0.1946437954902649, 0.9479915499687196], [0.1946437954902649, 0.9479915499687196]]"
saccade,2631.44,2642.543,11.103000000000065,2,"[97.88426487153781, 97.88426487153781]","[[0.2022112011909485, 0.934378445148468], [0.2022112011909485, 0.934378445148468]]","[[0.1967355608940124, 0.9513015151023864], [0.1967355608940124, 0.9513015151023864]]"
fixation,2653.647,2675.853,22.20600000000013,3,"[0.0, 0.0, 16.5593475868644]","[[0.2039481252431869, 0.936964988708496], [0.2039481252431869, 0.936964988708496], [0.2073845863342285, 0.9397396445274352]]","[[0.2031384855508804, 0.9572651982307434], [0.2031384855508804, 0.9572651982307434], [0.2033913433551788, 0.9599197506904602]]"
fixation,2686.956,2698.059,11.103000000000065,2,"[0.0, 0.0]","[[0.2082728147506714, 0.9356850385665894], [0.2082728147506714, 0.9356850385665894]]","[[0.2026734352111816, 0.9578241109848022], [0.2026734352111816, 0.9578241109848022]]"
saccade,2709.162,2720.265,11.103000000000065,2,"[56.4089774728262, 56.4089774728262]","[[0.2116691321134567, 0.9370328783988952], [0.2116691321134567, 0.9370328783988952]]","[[0.2023959159851074, 0.9539531469345092], [0.2023959159851074, 0.9539531469345092]]"
saccade,2731.368,2753.575,22.20699999999988,3,"[36.427567003051976, 36.427567003051976, 54.640733043940735]","[[0.2068591862916946, 0.9319984316825868], [0.2068591862916946, 0.9319984316825868], [0.205284759402275, 0.9347944259643556]]","[[0.2033699750900268, 0.949800431728363], [0.2033699750900268, 0.949800431728363], [0.2032589316368103, 0.9493430852890016]]"
fixation,2764.678,2775.781,11.103000000000065,2,"[8.23774808998788, 8.23774808998788]","[[0.2460823506116867, 0.9260253310203552], [0.2460823506116867, 0.9260253310203552]]","[[0.2366749793291092, 0.944716453552246], [0.2366749793291092, 0.944716453552246]]"
fixation,2786.884,2797.987,11.103000000000065,2,"[0.0, 0.0]","[[0.3587155044078827, 0.889671802520752], [0.3587155044078827, 0.889671802520752]]","[[0.3770255446434021, 0.9199717044830322], [0.3770255446434021, 0.9199717044830322]]"
saccade,2809.09,2820.193,11.103000000000065,2,"[121.4027880139457, 121.4027880139457]","[[0.545674741268158, 0.8753586411476135], [0.545674741268158, 0.8753586411476135]]","[[0.5469041466712952, 0.9054387807846068], [0.5469041466712952, 0.9054387807846068]]"
saccade,2831.297,2853.503,22.20600000000013,3,"[29.767675595121187, 29.767675595121187, 36.45008808311766]","[[0.6350196003913879, 0.8528278470039368], [0.6350196003913879, 0.8528278470039368], [0.731239914894104, 0.8604933619499207]]","[[0.5860700607299805, 0.8895177245140076], [0.5860700607299805, 0.8895177245140076], [0.6093025207519531, 0.8765467405319214]]"
saccade,2864.606,2886.812,22.205999999999676,3,"[36.58357072364567, 36.58357072364567, 23.441915720776677]","[[0.739238977432251, 0.8569077849388123], [0.739238977432251, 0.8569077849388123], [0.7310478091239929, 0.8487665057182312]]","[[0.6973553895950317, 0.9213281273841858], [0.6973553895950317, 0.9213281273841858], [0.714944064617157, 0.8906996846199036]]"
saccade,2897.915,2920.122,22.20699999999988,3,"[49.780124716329425, 49.780124716329425, 29.57463285792774]","[[0.7339255213737488, 0.8485515713691711], [0.7339255213737488, 0.8485515713691711], [0.7317031621932983, 0.8457198143005371]]","[[0.7119807004928589, 0.8861265182495117], [0.7119807004928589, 0.8861265182495117], [0.708686113357544, 0.8890124559402466]]"
fixation,2931.225,2975.637,44.41200000000026,5,"[3.798831178910596, 3.798831178910596, 8.978871798182253, 0.0, 9.818084372138216]","[[0.7341736555099487, 0.852134644985199], [0.7341736555099487, 0.852134644985199], [0.734140932559967, 0.8583347797393799], [0.734140932559967, 0.8583347797393799], [0.7461650967597961, 0.8586724996566772]]","[[0.7113866209983826, 0.891496479511261], [0.7113866209983826, 0.891496479511261], [0.7107747793197632, 0.8940076231956482], [0.7112181186676025, 0.8949669003486633], [0.7097592353820801, 0.8933588862419128]]"
fixation,2986.74,2997.843,11.103000000000065,2,"[0.0, 0.0]","[[0.8276946544647217, 0.8745450973510742], [0.8276946544647217, 0.8745450973510742]]","[[0.8970692157745361, 0.8700398802757263], [0.8970692157745361, 0.8700398802757263]]"
